dataset,condition,edge_set,score_definition,metric,repeat,n_positive,n_negative,random_auprc_baseline,auroc,auprc,enrichment_at_5pct,positive_median,negative_median,median_difference,cliffs_delta
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,codetection_odds_ratio,0,5061,5061,0.5,0.5244368438306953,0.5210060796316303,1.057199211045365,1.504441738128662,1.4486970901489258,0.05574464797973633,0.04887368766139044
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,pearson,1,5061,5061,0.5,0.5320412446126043,0.5222337930262155,1.0335305719921104,0.04161298647522926,0.03470680117607117,0.006906185299158096,0.06408248922520854
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,spearman,1,5061,5061,0.5,0.5263755117813612,0.5183775661580967,1.0256410256410255,0.06056763976812363,0.05452391877770424,0.006043720990419388,0.05275102356272243
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,mutual_information,1,5061,5061,0.5,0.5108766313180346,0.5065490160726241,1.0532544378698225,0.01663079671561718,0.015824731439352036,0.0008060652762651443,0.021753262636069248
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,coexpression_probability,1,5061,5061,0.5,0.5047510668207872,0.5020473632548885,1.0019723865877712,0.07770579308271408,0.07695160806179047,0.0007541850209236145,0.009502133641574373
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,codetection_odds_ratio,1,5061,5061,0.5,0.5195072984514824,0.5166339579789706,1.0532544378698225,1.504441738128662,1.4488340616226196,0.05560767650604248,0.039014596902964715
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,pearson,2,5061,5061,0.5,0.524268730810334,0.5187921781506089,1.0532544378698225,0.04161298647522926,0.036272305995225906,0.005340680480003357,0.04853746162066819
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,spearman,2,5061,5061,0.5,0.5209021758299,0.5161102379041245,1.0650887573964498,0.06056763976812363,0.055512309074401855,0.005055330693721771,0.0418043516597999
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,mutual_information,2,5061,5061,0.5,0.5087463082775049,0.5062543590605828,1.069033530571992,0.01663079671561718,0.01612706668674946,0.0005037300288677216,0.017492616555009777
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,coexpression_probability,2,5061,5061,0.5,0.5041716312909007,0.5018337615482773,0.9940828402366864,0.07770579308271408,0.07702579349279404,0.0006799995899200439,0.008343262581801403
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,codetection_odds_ratio,2,5061,5061,0.5,0.5171989848722097,0.515068061592734,1.0611439842209074,1.504441738128662,1.4690816402435303,0.035360097885131836,0.03439796974441944
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,pearson,3,5061,5061,0.5,0.5255751204598504,0.5186110009715503,1.029585798816568,0.04161298647522926,0.03605909273028374,0.005553893744945526,0.051150240919700884
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,spearman,3,5061,5061,0.5,0.5229379987390352,0.5160937368262146,1.017751479289941,0.06056763976812363,0.05588660389184952,0.004681035876274109,0.045875997478070474
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,mutual_information,3,5061,5061,0.5,0.507648693448328,0.5051778442894241,1.0453648915187377,0.01663079671561718,0.01635858044028282,0.0002722162753343582,0.01529738689665594
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,coexpression_probability,3,5061,5061,0.5,0.5060041061585703,0.5032804895286088,0.9901380670611439,0.07770579308271408,0.075801782310009,0.0019040107727050781,0.012008212317140554
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,codetection_odds_ratio,3,5061,5061,0.5,0.5225004402913579,0.5196115312057004,1.0729783037475344,1.504441738128662,1.4549694061279297,0.04947233200073242,0.045000880582715785
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,pearson,4,5061,5061,0.5,0.5277793492011567,0.519119282497741,1.017751479289941,0.04161298647522926,0.03494913876056671,0.006663847714662552,0.05555869840231331
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,spearman,4,5061,5061,0.5,0.5240020573348168,0.5160785476810803,1.0138067061143985,0.06056763976812363,0.05410800501704216,0.006459634751081467,0.0480041146696335
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,mutual_information,4,5061,5061,0.5,0.5074790773273434,0.504839918582326,1.0256410256410255,0.01663079671561718,0.016226742416620255,0.00040405429899692535,0.014958154654686862
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,coexpression_probability,4,5061,5061,0.5,0.5051418339412692,0.5024706141901039,0.9861932938856016,0.07770579308271408,0.07630869746208191,0.0013970956206321716,0.010283667882538428
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,codetection_odds_ratio,4,5061,5061,0.5,0.5182869954740275,0.5151714710881525,1.057199211045365,1.504441738128662,1.4612822532653809,0.04315948486328125,0.03657399094805469
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,pearson,5,5061,5061,0.5,0.5255318038327973,0.5158588376039555,1.0216962524654833,0.04161298647522926,0.03579867631196976,0.005814310163259506,0.05106360766559459
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,spearman,5,5061,5061,0.5,0.5223319563760377,0.5130183565293412,1.017751479289941,0.06056763976812363,0.054642532020807266,0.0059251077473163605,0.044663912752075374
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,mutual_information,5,5061,5061,0.5,0.5073453208926575,0.5026778306659037,1.0138067061143985,0.01663079671561718,0.016145387664437294,0.00048540905117988586,0.014690641785314984
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,coexpression_probability,5,5061,5061,0.5,0.5042048947124863,0.5014602372247958,0.9704142011834319,0.07770579308271408,0.07697015255689621,0.0007356405258178711,0.008409789424972614
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,codetection_odds_ratio,5,5061,5061,0.5,0.5169258304953037,0.5132918092236644,1.0335305719921104,1.504441738128662,1.4577397108078003,0.046702027320861816,0.033851660990607435
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,pearson,6,5061,5061,0.5,0.5265874489692459,0.5185057803975666,1.0414201183431953,0.04161298647522926,0.03530208766460419,0.006310898810625076,0.053174897938491617
