dataset,condition,edge_set,score_definition,metric,n_repeats,n_positive_mean,n_negative_mean,random_auprc_baseline,auroc_mean,auroc_sd,auprc_mean,auprc_sd,enrichment_at_5pct_mean,enrichment_at_5pct_sd,median_difference_mean,median_difference_sd,cliffs_delta_mean,cliffs_delta_sd,positive_median_mean,negative_median_mean,auroc_ci95_low,auroc_ci95_high,auprc_ci95_low,auprc_ci95_high,enrichment_at_5pct_ci95_low,enrichment_at_5pct_ci95_high,median_difference_ci95_low,median_difference_ci95_high,cliffs_delta_ci95_low,cliffs_delta_ci95_high
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,codetection_odds_ratio,10,5061.0,5061.0,0.5,0.5184044891408008,0.0033968692789671778,0.5162239897155594,0.0026601043851175715,1.0548323471400394,0.012502158394745277,0.04361636638641357,0.009087672250857723,0.03680897828160148,0.006793738557934291,1.504441738128662,1.4608253717422486,0.5159745152434735,0.5208344630381282,0.5143210656731108,0.518126913758008,1.0458888417930454,1.0637758524870333,0.037115437282728946,0.0501172954900982,0.03194903048694692,0.04166892607625604
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,coexpression_probability,10,5061.0,5061.0,0.5,0.5047912620739485,0.0010037639322714672,0.5021062244637663,0.0006388927961845655,0.9861932938856016,0.008918251128369853,0.0010397858917713166,0.0005215085305446377,0.009582524147897153,0.0020075278645430004,0.07770579308271408,0.07666600719094277,0.504073212613052,0.505509311534845,0.5016491880898523,0.5025632608376803,0.9798135613519029,0.9925730264193003,0.0006667211629330321,0.0014128506206096013,0.008146425226104098,0.011018623069690208
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,mutual_information,10,5061.0,5061.0,0.5,0.5086240456823903,0.0019311207864966783,0.5053722604617359,0.001321637868527525,1.0390532544378699,0.01716467468463451,0.0005135763436555863,0.0002109520853428499,0.017248091364780626,0.0038622415729934064,0.01663079671561718,0.016117220371961595,0.5072426050915413,0.5100054862732393,0.5044268176853163,0.5063177032381555,1.0267743858637872,1.0513321230119526,0.00036267031258048216,0.0006644823747306904,0.014485210183082667,0.020010972546478586
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,pearson,10,5061.0,5061.0,0.5,0.5273667793133219,0.0021920361421608418,0.5192164898382452,0.0016134174551836386,1.0331360946745562,0.010914664546717728,0.0062167558819055556,0.0005851950603394349,0.054733558626643884,0.004384072284321609,0.04161298647522926,0.03539623059332371,0.5257986911209295,0.5289348675057143,0.5180623205194952,0.5203706591569952,1.025328214014906,1.0409439753342065,0.005798132554162409,0.006635379209648702,0.051597382241859155,0.057869735011428614
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,spearman,10,5061.0,5061.0,0.5,0.5235521168517452,0.001697067294515566,0.5163271969817762,0.0015577533304128542,1.0291913214990138,0.0159371874042085,0.005877124890685081,0.0007638662270874412,0.047104233703490414,0.0033941345890311026,0.06056763976812363,0.05469051487743855,0.5223381080427473,0.5247661256607431,0.5152128473790948,0.5174415465844576,1.017790544427953,1.0405920985700747,0.005330687909914145,0.006423561871456018,0.04467621608549452,0.04953225132148631
NYGC_multimodal_PBMC,all,trrust,formal_abs,codetection_odds_ratio,10,2548.0,2548.0,0.5,0.5060594128063012,0.004164702524305669,0.5139827573180288,0.003130643693466605,1.0807843137254902,0.01914039761330525,0.02516300678253174,0.008085774780727315,0.012118825612602269,0.008329405048611332,1.5739732384681702,1.5488102316856385,0.503080164094301,0.5090386615183013,0.5117432297318306,0.516222284904227,1.0670920981101342,1.0944765293408463,0.01937879195316131,0.03094722161190217,0.006160328188601932,0.018077323036602606
NYGC_multimodal_PBMC,all,trrust,formal_abs,coexpression_probability,10,2548.0,2548.0,0.5,0.502023418804788,0.00110250336384991,0.5020345188633246,0.0006636445261410695,1.007843137254902,0.011837104755735154,-0.00031001903116703036,0.00046914459731327486,0.004046837609575904,0.0022050067276997228,0.0750228725373745,0.07533289156854153,0.5012347354096219,0.502812102199954,0.5015597761684519,0.5025092615581973,0.9993753826214028,1.0163108918884012,-0.0006456248587454201,2.558679641135941e-05,0.002469470819244024,0.005624204399907784
NYGC_multimodal_PBMC,all,trrust,formal_abs,mutual_information,10,2548.0,2548.0,0.5,0.5061986930987828,0.0016851919513170925,0.510245723481694,0.0013837492892941343,1.0776470588235294,0.023731881240073686,6.692148745059966e-05,0.00015437536499561923,0.01239738619756563,0.0033703839026342527,0.01463366486132145,0.01456674337387085,0.5049931793985525,0.5074042067990132,0.5092558488714904,0.5112355980918974,1.0606702936871963,1.0946238239598625,-4.351199600796553e-05,0.00017735497090916487,0.009986358797104836,0.014808413598026425
NYGC_multimodal_PBMC,all,trrust,formal_abs,pearson,10,2548.0,2548.0,0.5,0.5318504724978991,0.004237654322822192,0.5288144510445976,0.0026169874890527977,1.1113725490196078,0.020602236135786146,0.004547135904431343,0.0008707003961030931,0.0637009449957981,0.00847530864564431,0.035338014364242554,0.03079087845981121,0.5288190372130285,0.5348819077827697,0.5269423709715122,0.5306865311176829,1.0966345971218074,1.1261105009174082,0.003924274363063356,0.005169997445799331,0.05763807442605691,0.0697638155655393
NYGC_multimodal_PBMC,all,trrust,formal_abs,spearman,10,2548.0,2548.0,0.5,0.5227567131791734,0.0032470528300722837,0.5223827571502033,0.002363781724852797,1.0611764705882352,0.010490145175288276,0.004161103069782257,0.001061855023795054,0.045513426358346744,0.006494105660144557,0.055292803794145584,0.05113170072436333,0.5204339115131883,0.5250795148451585,0.5206918095691654,0.5240737047312413,1.0536722727926477,1.0686806683838226,0.0034014977453900325,0.004920708394174482,0.04086782302637665,0.05015902969031684
