source_group,dataset,condition,edge_set,metric,top_level,repeats,mean_curated_positive_fraction,sd_curated_positive_fraction,ci95_curated_positive_fraction,min_curated_positive_fraction,max_curated_positive_fraction,repeats_above_0_5,mean_delta_vs_0_5,mean_actual_top_n,complete_threshold_repeats,mean_total_pairs_ranked,mean_positive_pairs_in_evaluation,mean_negative_pairs_in_evaluation,all_repeats_above_0_5
hcl_adult_celltype,ZJU_HCL_adult_celltype,Endothelial cell,trrust_dorothea_union,coexpression_probability,top_5pct,10,0.5166666666666667,0.0058560697410525,0.0036296296296296,0.5092592592592593,0.5277777777777778,10,0.0166666666666666,108.0,10,2146.0,1073.0,1073.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Endothelial cell,trrust_dorothea_union,mutual_information,top_100,10,0.626,0.0359629438913631,0.0222900635560631,0.57,0.67,10,0.126,100.0,10,2146.0,1073.0,1073.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Endothelial cell,trrust_dorothea_union,mutual_information,top_500,10,0.5372,0.0071305290437978,0.0044195476892752,0.528,0.554,10,0.0372,500.0,10,2146.0,1073.0,1073.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Endothelial cell,trrust_dorothea_union,mutual_information,top_5pct,10,0.625925925925926,0.0251500602314362,0.0155881688298649,0.5925925925925926,0.6666666666666666,10,0.1259259259259259,108.0,10,2146.0,1073.0,1073.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Endothelial cell,trrust_dorothea_union,pearson,top_100,10,0.652,0.0181352940116472,0.011240371682269,0.62,0.67,10,0.152,100.0,10,2146.0,1073.0,1073.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Endothelial cell,trrust_dorothea_union,pearson,top_500,10,0.5218,0.0070206045956804,0.0043514158104639,0.512,0.536,10,0.0218,500.0,10,2146.0,1073.0,1073.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Endothelial cell,trrust_dorothea_union,pearson,top_5pct,10,0.6453703703703704,0.0247106406188247,0.0153158137322823,0.6111111111111112,0.6759259259259259,10,0.1453703703703703,108.0,10,2146.0,1073.0,1073.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Endothelial cell,trrust_dorothea_union,spearman,top_100,10,0.621,0.0179195734076208,0.0111066666666666,0.59,0.64,10,0.121,100.0,10,2146.0,1073.0,1073.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Endothelial cell,trrust_dorothea_union,spearman,top_500,10,0.5358,0.0096355822057852,0.0059721957250058,0.522,0.554,10,0.0358,500.0,10,2146.0,1073.0,1073.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Endothelial cell,trrust_dorothea_union,spearman,top_5pct,10,0.6175925925925926,0.0243220843269697,0.0150749840475179,0.5833333333333334,0.6481481481481481,10,0.1175925925925926,108.0,10,2146.0,1073.0,1073.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,codetection_odds_ratio,top_100,10,0.513,0.0125166555703457,0.0077579034968647,0.5,0.53,6,0.013,100.0,10,336.0,168.0,168.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,codetection_odds_ratio,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,336.0,0,336.0,168.0,168.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,codetection_odds_ratio,top_5pct,10,0.6647058823529413,0.0834197936713044,0.0517041237887538,0.5882352941176471,0.8235294117647058,10,0.1647058823529412,17.0,10,336.0,168.0,168.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,coexpression_probability,top_100,10,0.502,0.0131656117720876,0.0081601307179072,0.48,0.53,3,0.002,100.0,10,336.0,168.0,168.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,coexpression_probability,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,336.0,0,336.0,168.0,168.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,coexpression_probability,top_5pct,10,0.4882352941176471,0.0284144642082145,0.017611467376693,0.4705882352941176,0.5294117647058824,3,-0.0117647058823529,17.0,10,336.0,168.0,168.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,mutual_information,top_100,10,0.516,0.0117378779077726,0.0072752121007645,0.49,0.53,9,0.016,100.0,10,336.0,168.0,168.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,mutual_information,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,336.0,0,336.0,168.0,168.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,mutual_information,top_5pct,10,0.6647058823529413,0.0623147003218459,0.0386230514066606,0.5882352941176471,0.7647058823529411,10,0.1647058823529412,17.0,10,336.0,168.0,168.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,pearson,top_100,10,0.508,0.0147572957474524,0.0091466666666666,0.49,0.54,6,0.008,100.0,10,336.0,168.0,168.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,pearson,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,336.0,0,336.0,168.0,168.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,pearson,top_5pct,10,0.6647058823529413,0.0397028563359148,0.0246080853046438,0.6470588235294118,0.7647058823529411,10,0.1647058823529412,17.0,10,336.0,168.0,168.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,spearman,top_100,10,0.511,0.0159513148186738,0.0098867273542754,0.49,0.54,7,0.011,100.0,10,336.0,168.0,168.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,spearman,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,336.0,0,336.0,168.0,168.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,spearman,top_5pct,10,0.7,0.0584958191771619,0.0362560843506488,0.6470588235294118,0.7647058823529411,10,0.2,17.0,10,336.0,168.0,168.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust,codetection_odds_ratio,top_100,10,0.531,0.0260128173535022,0.016122911234224,0.49,0.56,8,0.031,100.0,10,308.0,154.0,154.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust,codetection_odds_ratio,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,308.0,0,308.0,154.0,154.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust,codetection_odds_ratio,top_5pct,10,0.7,0.0709557765246933,0.0439788459249317,0.5625,0.8125,10,0.2,16.0,10,308.0,154.0,154.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust,coexpression_probability,top_100,10,0.532,0.0113529242439509,0.007036615347989,0.52,0.56,10,0.032,100.0,10,308.0,154.0,154.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust,coexpression_probability,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,308.0,0,308.0,154.0,154.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust,coexpression_probability,top_5pct,10,0.46875,0.0329403922934206,0.0204166666666666,0.4375,0.5,0,-0.03125,16.0,10,308.0,154.0,154.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust,mutual_information,top_100,10,0.55,0.0226077666104175,0.0140124389184911,0.51,0.58,10,0.05,100.0,10,308.0,154.0,154.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust,mutual_information,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,308.0,0,308.0,154.0,154.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust,mutual_information,top_5pct,10,0.58125,0.0782290973146607,0.0484868968554048,0.375,0.625,9,0.08125,16.0,10,308.0,154.0,154.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust,pearson,top_100,10,0.536,0.0271620650499511,0.0168352223362541,0.51,0.58,10,0.036,100.0,10,308.0,154.0,154.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust,pearson,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,308.0,0,308.0,154.0,154.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust,pearson,top_5pct,10,0.68125,0.0354778882623466,0.0219894229624658,0.625,0.75,10,0.18125,16.0,10,308.0,154.0,154.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust,spearman,top_100,10,0.531,0.0251440295541947,0.0155844309773853,0.51,0.59,10,0.031,100.0,10,308.0,154.0,154.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust,spearman,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,308.0,0,308.0,154.0,154.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust,spearman,top_5pct,10,0.6625,0.0733617369235792,0.0454700756297785,0.5,0.75,9,0.1625,16.0,10,308.0,154.0,154.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,codetection_odds_ratio,top_100,10,0.534,0.0117378779077726,0.0072752121007645,0.51,0.55,10,0.034,100.0,10,114.0,57.0,57.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,codetection_odds_ratio,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,114.0,0,114.0,57.0,57.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,codetection_odds_ratio,top_5pct,10,0.6833333333333333,0.052704627669473,0.0326666666666666,0.6666666666666666,0.8333333333333334,10,0.1833333333333333,6.0,10,114.0,57.0,57.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,coexpression_probability,top_100,10,0.501,0.0056764621219754,0.0035183076739945,0.49,0.51,2,0.001,100.0,10,114.0,57.0,57.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,coexpression_probability,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,114.0,0,114.0,57.0,57.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,coexpression_probability,top_5pct,10,0.5833333333333333,0.0878410461157882,0.0544444444444444,0.5,0.6666666666666666,5,0.0833333333333333,6.0,10,114.0,57.0,57.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,mutual_information,top_100,10,0.526,0.006992058987801,0.0043337230593977,0.51,0.53,10,0.026,100.0,10,114.0,57.0,57.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,mutual_information,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,114.0,0,114.0,57.0,57.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,mutual_information,top_5pct,10,0.7666666666666667,0.086066296582387,0.0533444432872781,0.6666666666666666,0.8333333333333334,10,0.2666666666666667,6.0,10,114.0,57.0,57.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,pearson,top_100,10,0.524,0.006992058987801,0.0043337230593977,0.52,0.54,10,0.024,100.0,10,114.0,57.0,57.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,pearson,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,114.0,0,114.0,57.0,57.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,pearson,top_5pct,10,0.9333333333333332,0.086066296582387,0.053344443287278,0.8333333333333334,1.0,10,0.4333333333333334,6.0,10,114.0,57.0,57.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,spearman,top_100,10,0.529,0.0110050493461461,0.0068210002524882,0.51,0.54,10,0.029,100.0,10,114.0,57.0,57.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,spearman,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,114.0,0,114.0,57.0,57.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,spearman,top_5pct,10,0.8666666666666666,0.1314684396244359,0.0814849830897436,0.6666666666666666,1.0,10,0.3666666666666667,6.0,10,114.0,57.0,57.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,codetection_odds_ratio,top_100,10,0.507,0.0391719854544602,0.0242790481233877,0.47,0.57,5,0.0069999999999999,100.0,10,530.0,265.0,265.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,codetection_odds_ratio,top_500,10,0.5044000000000001,0.0029514591494905,0.0018293333333333,0.502,0.512,10,0.0044,500.0,10,530.0,265.0,265.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,codetection_odds_ratio,top_5pct,10,0.6444444444444445,0.0434736218806395,0.0269452300028317,0.5925925925925926,0.7037037037037037,10,0.1444444444444444,27.0,10,530.0,265.0,265.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,coexpression_probability,top_100,10,0.513,0.0149443411809732,0.0092625986274551,0.49,0.53,6,0.013,100.0,10,530.0,265.0,265.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,coexpression_probability,top_500,10,0.504,0.0049888765156985,0.0030921376999667,0.496,0.514,8,0.004,500.0,10,530.0,265.0,265.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,coexpression_probability,top_5pct,10,0.4518518518518518,0.0156161859761401,0.009679012345679,0.4444444444444444,0.4814814814814814,0,-0.0481481481481481,27.0,10,530.0,265.0,265.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,mutual_information,top_100,10,0.487,0.0149443411809732,0.0092625986274551,0.47,0.51,2,-0.013,100.0,10,530.0,265.0,265.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,mutual_information,top_500,10,0.5042,0.0017511900715418,0.0010853988514212,0.5,0.506,9,0.0042,500.0,10,530.0,265.0,265.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,mutual_information,top_5pct,10,0.6,0.0420478675701886,0.0260615383258855,0.5185185185185185,0.6666666666666666,10,0.0999999999999999,27.0,10,530.0,265.0,265.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,pearson,top_100,10,0.534,0.0183787316694536,0.0113912559057863,0.49,0.55,9,0.034,100.0,10,530.0,265.0,265.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,pearson,top_500,10,0.5006,0.0029888682361946,0.001852519725491,0.494,0.504,7,0.0006,500.0,10,530.0,265.0,265.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,pearson,top_5pct,10,0.611111111111111,0.0195202324701751,0.0120987654320987,0.5925925925925926,0.6296296296296297,10,0.1111111111111111,27.0,10,530.0,265.0,265.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,spearman,top_100,10,0.514,0.0171269767715535,0.0106154101820576,0.48,0.54,8,0.014,100.0,10,530.0,265.0,265.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,spearman,top_500,10,0.5016,0.0024585451886114,0.0015238220951862,0.496,0.504,7,0.0016,500.0,10,530.0,265.0,265.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,spearman,top_5pct,10,0.6444444444444445,0.0258965147696333,0.0160508261459174,0.6296296296296297,0.7037037037037037,10,0.1444444444444444,27.0,10,530.0,265.0,265.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,codetection_odds_ratio,top_100,10,0.409,0.028848262031225,0.0178803380529812,0.36,0.44,0,-0.091,100.0,10,952.0,476.0,476.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,codetection_odds_ratio,top_500,10,0.5067999999999999,0.0067461923416925,0.0041813333333333,0.496,0.516,8,0.0068,500.0,10,952.0,476.0,476.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,codetection_odds_ratio,top_5pct,10,0.4208333333333333,0.0390374147848755,0.0241956403582479,0.3541666666666667,0.4583333333333333,0,-0.0791666666666666,48.0,10,952.0,476.0,476.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,coexpression_probability,top_100,10,0.53,0.0,0.0,0.53,0.53,10,0.03,100.0,10,952.0,476.0,476.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,coexpression_probability,top_500,10,0.5022,0.0031902629637347,0.001977345470855,0.498,0.508,6,0.0022,500.0,10,952.0,476.0,476.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,coexpression_probability,top_5pct,10,0.5145833333333333,0.0311340441270276,0.0192970804738648,0.4583333333333333,0.5625,6,0.0145833333333333,48.0,10,952.0,476.0,476.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,mutual_information,top_100,10,0.497,0.0067494855771055,0.0041833745017894,0.49,0.51,1,-0.003,100.0,10,952.0,476.0,476.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,mutual_information,top_500,10,0.4932,0.0077287342646343,0.0047903191264605,0.474,0.5,0,-0.0068,500.0,10,952.0,476.0,476.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,mutual_information,top_5pct,10,0.50625,0.0197642353760523,0.0122499999999999,0.4791666666666667,0.5416666666666666,4,0.00625,48.0,10,952.0,476.0,476.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,pearson,top_100,10,0.533,0.0048304589153964,0.0029939494540378,0.53,0.54,10,0.033,100.0,10,952.0,476.0,476.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,pearson,top_500,10,0.497,0.0076157731058639,0.0047203050748865,0.482,0.512,1,-0.003,500.0,10,952.0,476.0,476.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,pearson,top_5pct,10,0.5458333333333333,0.0131761569173682,0.0081666666666666,0.5208333333333334,0.5625,10,0.0458333333333333,48.0,10,952.0,476.0,476.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,spearman,top_100,10,0.478,0.0214993539954628,0.0133254376621891,0.45,0.53,1,-0.022,100.0,10,952.0,476.0,476.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,spearman,top_500,10,0.4942,0.0050288059108389,0.003116886195477,0.484,0.504,1,-0.0058,500.0,10,952.0,476.0,476.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,spearman,top_5pct,10,0.4604166666666666,0.0065880784586841,0.0040833333333333,0.4583333333333333,0.4791666666666667,0,-0.0395833333333333,48.0,10,952.0,476.0,476.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust,codetection_odds_ratio,top_100,10,0.569,0.0251440295541947,0.0155844309773853,0.53,0.61,10,0.0689999999999999,100.0,10,620.0,310.0,310.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust,codetection_odds_ratio,top_500,10,0.5146,0.0044271887242357,0.002744,0.508,0.522,10,0.0146,500.0,10,620.0,310.0,310.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust,codetection_odds_ratio,top_5pct,10,0.5451612903225806,0.0578050755084542,0.0358279569892473,0.4516129032258064,0.6451612903225806,8,0.0451612903225806,31.0,10,620.0,310.0,310.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust,coexpression_probability,top_100,10,0.5,0.0,0.0,0.5,0.5,0,0.0,100.0,10,620.0,310.0,310.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust,coexpression_probability,top_500,10,0.503,0.0030184617127124,0.0018708619522681,0.498,0.51,9,0.003,500.0,10,620.0,310.0,310.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust,coexpression_probability,top_5pct,10,0.5193548387096774,0.0102008956779625,0.0063225806451612,0.5161290322580645,0.5483870967741935,10,0.0193548387096774,31.0,10,620.0,310.0,310.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust,mutual_information,top_100,10,0.548,0.0154919333848296,0.00960199979171,0.51,0.57,10,0.048,100.0,10,620.0,310.0,310.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust,mutual_information,top_500,10,0.4958,0.0071460945044595,0.0044291952617452,0.484,0.504,3,-0.0042,500.0,10,620.0,310.0,310.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust,mutual_information,top_5pct,10,0.6483870967741936,0.0597717940201604,0.0370469417518752,0.5483870967741935,0.7096774193548387,10,0.1483870967741935,31.0,10,620.0,310.0,310.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust,pearson,top_100,10,0.568,0.0278088714861522,0.0172361171188099,0.53,0.62,10,0.0679999999999999,100.0,10,620.0,310.0,310.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust,pearson,top_500,10,0.5086,0.006397916327472,0.0039654696233023,0.498,0.518,9,0.0086,500.0,10,620.0,310.0,310.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust,pearson,top_5pct,10,0.6483870967741935,0.041505933474449,0.0257256440933742,0.5483870967741935,0.7096774193548387,10,0.1483870967741935,31.0,10,620.0,310.0,310.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust,spearman,top_100,10,0.567,0.0211081869319833,0.0130829898044071,0.54,0.61,10,0.0669999999999999,100.0,10,620.0,310.0,310.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust,spearman,top_500,10,0.4942,0.0037058512292499,0.0022969103886162,0.486,0.498,0,-0.0058,500.0,10,620.0,310.0,310.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust,spearman,top_5pct,10,0.6129032258064516,0.0696853838538479,0.0431914483898512,0.5161290322580645,0.7096774193548387,10,0.1129032258064516,31.0,10,620.0,310.0,310.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,codetection_odds_ratio,top_100,10,0.538,0.020976176963403,0.0130011691781931,0.5,0.56,9,0.038,100.0,10,280.0,140.0,140.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,codetection_odds_ratio,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,280.0,0,280.0,140.0,140.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,codetection_odds_ratio,top_5pct,10,0.4357142857142856,0.0855156428384189,0.0530031445608025,0.2857142857142857,0.5714285714285714,1,-0.0642857142857143,14.0,10,280.0,140.0,140.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,coexpression_probability,top_100,10,0.519,0.0056764621219754,0.0035183076739945,0.51,0.53,10,0.019,100.0,10,280.0,140.0,140.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,coexpression_probability,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,280.0,0,280.0,140.0,140.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,coexpression_probability,top_5pct,10,0.5357142857142857,0.0376461626210521,0.0233333333333333,0.5,0.5714285714285714,5,0.0357142857142857,14.0,10,280.0,140.0,140.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,mutual_information,top_100,10,0.48,0.0124721912892464,0.0077303442499168,0.45,0.49,0,-0.02,100.0,10,280.0,140.0,140.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,mutual_information,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,280.0,0,280.0,140.0,140.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,mutual_information,top_5pct,10,0.5,0.1388321879725071,0.0860490816014002,0.3571428571428571,0.7857142857142857,3,0.0,14.0,10,280.0,140.0,140.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,pearson,top_100,10,0.523,0.011595018087284,0.0071866666666666,0.51,0.54,10,0.023,100.0,10,280.0,140.0,140.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,pearson,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,280.0,0,280.0,140.0,140.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,pearson,top_5pct,10,0.5571428571428572,0.1338425649767161,0.0829564812282788,0.3571428571428571,0.7857142857142857,6,0.0571428571428571,14.0,10,280.0,140.0,140.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,spearman,top_100,10,0.511,0.0185292561462497,0.0114845519430813,0.48,0.53,8,0.011,100.0,10,280.0,140.0,140.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,spearman,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,280.0,0,280.0,140.0,140.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,spearman,top_5pct,10,0.4928571428571429,0.1188092852369014,0.0736387579109443,0.3571428571428571,0.7142857142857143,2,-0.0071428571428571,14.0,10,280.0,140.0,140.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,codetection_odds_ratio,top_100,10,0.4549999999999999,0.0271825107171667,0.016847894692084,0.41,0.49,0,-0.045,100.0,10,1292.0,646.0,646.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,codetection_odds_ratio,top_500,10,0.519,0.011595018087284,0.0071866666666666,0.506,0.54,10,0.019,500.0,10,1292.0,646.0,646.0,True
