run_dir,dataset,condition,edge_set,score_definition,metric,n_repeats,n_positive_mean,n_negative_mean,random_auprc_baseline,auroc_mean,auroc_sd,auprc_mean,auprc_sd,enrichment_at_5pct_mean,enrichment_at_5pct_sd,median_difference_mean,median_difference_sd,cliffs_delta_mean,cliffs_delta_sd,positive_median_mean,negative_median_mean,auroc_ci95_low,auroc_ci95_high,auprc_ci95_low,auprc_ci95_high,enrichment_at_5pct_ci95_low,enrichment_at_5pct_ci95_high,median_difference_ci95_low,median_difference_ci95_high,cliffs_delta_ci95_low,cliffs_delta_ci95_high
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,coexpression_probability,10,766.0,766.0,0.5,0.5246052021623979,0.001232675736998,0.5161893753462844,0.0009029434129922,1.0363636363636364,0.0082137082082295,0.0009883324615657,0.0002128509998466,0.0492104043247959,0.0024653514739961,0.0165012199431657,0.0155128874816,0.5237233990611362,0.5254870052636597,0.515543448540116,0.5168353021524528,1.0304879034734,1.0422393692538727,0.0008360680288865,0.0011405968942449,0.0474467981222725,0.0509740105273194
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,mutual_information,10,766.0,766.0,0.5,0.5794135892943574,0.0049400424288935,0.5648666922070897,0.0038253811080229,1.2285714285714284,0.0548264595635933,0.000246301741572,1.6169486605077596e-05,0.1588271785887149,0.009880084857787,0.0007154630147852,0.0004691612732131,0.5758796958271497,0.582947482761565,0.562130179413565,0.5676032050006145,1.1893509420936823,1.2677919150491743,0.0002347347876634,0.0002578686954807,0.1517593916542995,0.1658949655231303
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,pearson,10,766.0,766.0,0.5,0.5863365692042348,0.0041026198636857,0.5693793209791405,0.0041303237414404,1.2103896103896103,0.0576911904725808,0.0083769528195261,0.0003641161035175,0.1726731384084696,0.0082052397273715,0.041176876053214,0.0327999232336878,0.583401731752249,0.5892714066562207,0.5664246653668812,0.5723339765913997,1.1691198188724243,1.2516594019067964,0.0081164798503064,0.0086374257887459,0.1668034635044979,0.1785428133124412
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,spearman,10,766.0,766.0,0.5,0.584031863329902,0.0050908133286073,0.5707187201200125,0.0039273646314832,1.3012987012987014,0.0449049436532985,0.0079274176619946,0.0005475203005456,0.1680637266598041,0.0101816266572146,0.0389740969985723,0.0310466793365776,0.5803901148583673,0.5876736118014366,0.5679092527086871,0.5735281875313378,1.2691756397449032,1.3334217628524996,0.0075357452338501,0.0083190900901392,0.1607802297167348,0.1753472236028734
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,codetection_odds_ratio,10,446.0,446.0,0.5,0.6098850771179795,0.0096556157029699,0.6037493404250232,0.0100888392804684,1.346666666666667,0.0890122600639988,0.1125825643539428,0.0086107752234544,0.2197701542359589,0.0193112314059398,1.3939268589019775,1.281344294548035,0.6029778657436358,0.6167922884923231,0.5965322195726945,0.6109664612773518,1.2829911317154388,1.4103422016178946,0.1064227868322394,0.1187423418756463,0.2059557314872716,0.2335845769846462
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,coexpression_probability,10,446.0,446.0,0.5,0.5279110277705162,0.0023588563183627,0.5245944700401799,0.0016267116184117,1.1155555555555554,0.0252287205421131,0.0013518806546926,0.0003370081255548,0.0558220555410323,0.0047177126367254,0.0192006267607212,0.0178487461060285,0.5262236036130256,0.5295984519280069,0.5234307906499558,0.525758149430404,1.0975080160874071,1.1336030950237037,0.0011107995647148,0.0015929617446704,0.0524472072260511,0.0591969038560136
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,mutual_information,10,446.0,446.0,0.5,0.5767861811015705,0.0077910341231172,0.577075227834675,0.0079303489075299,1.3644444444444443,0.066419294137659,0.0002843349764589,2.4492561893336345e-05,0.153572362203141,0.0155820682462344,0.0008139397250488,0.0005296047485899,0.5712128110370864,0.5823595511660546,0.57140219797706,0.58274825769229,1.3169309436945746,1.411957945194314,0.000266814053164,0.0003018558997537,0.1424256220741729,0.1647191023321091
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,pearson,10,446.0,446.0,0.5,0.5748486798447586,0.008081192606843,0.5734372574436669,0.0079230079835976,1.346666666666667,0.0865114152335195,0.0052768720313906,0.000921989852862,0.1496973596895172,0.0161623852136861,0.0392087362706661,0.0339318642392754,0.5690677429051206,0.5806296167843966,0.567769478966683,0.5791050359206509,1.284780128335638,1.4085532049976954,0.0046173202229275,0.0059364238398537,0.1381354858102411,0.1612592335687933
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,spearman,10,446.0,446.0,0.5,0.582076605200185,0.0076384486167089,0.5820188242511593,0.0077673720138839,1.4044444444444444,0.0669131246852516,0.0081849045120179,0.0009824435413728,0.16415321040037,0.0152768972334178,0.0393524933606386,0.0311675888486206,0.5766123882314584,0.5875408221689116,0.5764623810399246,0.5875752674623939,1.356577678601984,1.452311210286905,0.0074821067399883,0.0088877022840475,0.1532247764629168,0.1750816443378232
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,10,213.0,213.0,0.5,0.6221583019242214,0.0103949370661636,0.6029010023151513,0.0120898423094372,1.2,0.1271283452327456,0.1287845730781555,0.0172116421071922,0.2443166038484427,0.0207898741323272,1.4328151941299438,1.3040306210517882,0.6147222119069988,0.629594391941444,0.5942524501272177,0.6115495545030849,1.1090578602954326,1.2909421397045673,0.1164721060339914,0.1410970401223195,0.2294444238139977,0.2591887838828878
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,formal_abs,coexpression_probability,10,213.0,213.0,0.5,0.5274229099164628,0.0025672153307656,0.5213559975741733,0.0021156548431608,1.0,0.0,0.0012887489050626,0.0004645052985505,0.0548458198329255,0.0051344306615312,0.0186781603842973,0.0173894114792346,0.5255864347005322,0.5292593851323933,0.5198425492715062,0.5228694458768404,1.0,1.0,0.000956461831893,0.0016210359782323,0.0511728694010645,0.0585187702647866
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,formal_abs,mutual_information,10,213.0,213.0,0.5,0.5966915735414049,0.0091661655614847,0.5758226013537688,0.0089677615297264,1.2909090909090908,0.093890505362604,0.0004005767637863,3.391282904551187e-05,0.1933831470828098,0.0183323311229695,0.0009744111448526,0.0005738343810662,0.5901344937058921,0.6032486533769177,0.5694074512125432,0.5822377514949945,1.223743869494575,1.3580743123236063,0.0003763169873282,0.0004248365402444,0.1802689874117843,0.2064973067538354
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,formal_abs,pearson,10,213.0,213.0,0.5,0.6055985364455906,0.00651209817369,0.5818175886182302,0.0064221976954453,1.3454545454545452,0.0717100579769651,0.0094643909484148,0.0009771302516509,0.2111970728911812,0.01302419634738,0.0442748591303825,0.0348104681819677,0.6009400620448003,0.6102570108463808,0.5772234251454006,0.5864117520910598,1.2941562602544638,1.3967528306546266,0.0087653940748811,0.0101633878219484,0.2018801240896006,0.2205140216927618
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,formal_abs,spearman,10,213.0,213.0,0.5,0.6025744451056889,0.0095985068663661,0.5819393486849314,0.0096660164261938,1.3545454545454545,0.090402629637432,0.0127302523702383,0.0010028328813025,0.2051488902113778,0.0191970137327321,0.0455161072313785,0.0327858548611402,0.5957080869320007,0.6094408032793771,0.5750246970814026,0.5888540002884601,1.2898753091180448,1.4192155999728642,0.0120128689430822,0.0134476357973944,0.1914161738640015,0.2188816065587541
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,formal_abs,codetection_odds_ratio,10,997.0,997.0,0.5,0.6046926637485173,0.005478168417638,0.5931405229474598,0.0070610852394568,1.33,0.0620035841257941,0.1039436817169189,0.007922830537143,0.2093853274970347,0.010956336835276,1.3939244747161863,1.2899807929992675,0.6007738181389887,0.6086115093580459,0.5880893268578945,0.5981917190370251,1.285645307901802,1.3743546920981982,0.0982760301774817,0.1096113332563561,0.2015476362779774,0.217223018716092
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,formal_abs,coexpression_probability,10,997.0,997.0,0.5,0.5262253661687167,0.0012601537406235,0.5192418174999931,0.0009976834637037,1.032,0.0139841179756021,0.0012582717463374,0.0001886123582704,0.0524507323374335,0.0025203074812469,0.0171978399157524,0.0159395681694149,0.5253239064877997,0.5271268258496338,0.5185281177442779,0.5199555172557083,1.0219963646324977,1.0420036353675024,0.0011233465933006,0.0013931968993741,0.0506478129755996,0.0542536516992675
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,formal_abs,mutual_information,10,997.0,997.0,0.5,0.5785050738977213,0.0048940438542506,0.5700108886117993,0.0063050761473667,1.3,0.0533333333333333,0.0002343309402931,1.386387828256278e-05,0.1570101477954424,0.0097880877085013,0.0006929351948201,0.000458604254527,0.5750040858285483,0.5820060619668943,0.5655005088472236,0.574521268376375,1.2618476316825296,1.3381523683174703,0.0002244133192204,0.0002442485613658,0.1500081716570965,0.1640121239337884
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,formal_abs,pearson,10,997.0,997.0,0.5,0.5787963187456049,0.0046713536450675,0.5680444305503485,0.0058964194054431,1.26,0.0498887651569858,0.0066105477511882,0.0004131861177429,0.1575926374912098,0.009342707290135,0.0390258766710758,0.0324153289198875,0.5754546336554591,0.5821380038357507,0.563826386208272,0.572262474892425,1.2243117273155042,1.2956882726844958,0.0063149722084171,0.0069061232939594,0.1509092673109183,0.1642760076715013
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,formal_abs,spearman,10,997.0,997.0,0.5,0.5828137874003152,0.0051871105670963,0.5751356372426836,0.0067636736270818,1.334,0.0742667863553793,0.0075039599090814,0.0005129733095432,0.1656275748006305,0.0103742211341928,0.0376787222921848,0.0301747623831033,0.5791031520342033,0.5865244227664271,0.5702971966039413,0.5799740778814259,1.2808727414977752,1.387127258502225,0.0071370009095303,0.0078709189086325,0.1582063040684066,0.1730488455328545
adult_tissue__adultliver,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,formal_abs,codetection_odds_ratio,10,225.0,225.0,0.5,0.6013758024691358,0.0108253101762582,0.5939794123705288,0.0105391769857876,1.4260869565217391,0.1173823578627048,0.1149392366409301,0.014500040591666,0.2027516049382716,0.0216506203525164,1.2884589433670044,1.1735197067260743,0.5936318420754708,0.6091197628628008,0.5864401393306892,0.6015186854103683,1.342116676187657,1.5100572368558212,0.1045665324670892,0.1253119408147711,0.1872636841509416,0.2182395257256015
adult_tissue__adultliver,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,formal_abs,coexpression_probability,10,225.0,225.0,0.5,0.5157837037037037,0.0018769211950559,0.5154595427341683,0.0016578855255811,1.0434782608695652,0.0,0.0004351118579506,0.0001424088652236,0.0315674074074074,0.0037538423901117,0.0132425278425216,0.0128074159845709,0.5144410351648917,0.5171263722425158,0.514273562874165,0.5166455225941715,1.0434782608695652,1.0434782608695652,0.000333238692744,0.0005369850231572,0.0288820703297834,0.0342527444850314
adult_tissue__adultliver,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,formal_abs,mutual_information,10,225.0,225.0,0.5,0.5840464197530865,0.0118975580043625,0.5769790688462826,0.0139243992140541,1.3130434782608695,0.1118855598006885,0.0001099977642297,1.894511806290964e-05,0.1680928395061728,0.0237951160087251,0.0002895205107051,0.0001795227464754,0.5755354194706944,0.5925574200354785,0.5670181537072684,0.5869399839852968,1.2330053703810775,1.3930815861406616,9.644524318938524e-05,0.0001235502852701,0.1510708389413887,0.185114840070957
adult_tissue__adultliver,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,formal_abs,pearson,10,225.0,225.0,0.5,0.5771970370370371,0.0159574626683388,0.5742083574949363,0.015242501942967,1.391304347826087,0.1084538372977953,0.0064813109114766,0.0012228339767435,0.154394074074074,0.0319149253366776,0.0258924178779125,0.0194111069664359,0.5657817559157605,0.5886123181583136,0.5633045284660393,0.5851121865238332,1.3137211463380525,1.4688875493141216,0.0056065481813796,0.0073560736415735,0.1315635118315209,0.1772246363166271
adult_tissue__adultliver,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,formal_abs,spearman,10,225.0,225.0,0.5,0.6026666666666667,0.0114694599070325,0.5868882585046624,0.0144146089359196,1.3304347826086955,0.0921173830844678,0.0063971213065087,0.0007277554405434,0.2053333333333333,0.0229389198140651,0.0223418325185775,0.0159447112120687,0.5944619093146248,0.6108714240187085,0.5765766684557466,0.5971998485535782,1.264537976460943,1.3963315887564485,0.0058765164262714,0.006917726186746,0.1889238186292496,0.2217428480374171
adult_tissue__adultliver,ZJU_HCL_adult_tissue,AdultLiver,trrust,formal_abs,codetection_odds_ratio,10,155.0,155.0,0.5,0.5481186264308012,0.0141724037897255,0.5657547348821813,0.0151679688018785,1.4125,0.1029090752935705,0.0162470579147338,0.0168864018533237,0.0962372528616024,0.0283448075794511,1.2262070178985596,1.2099599599838258,0.5379802995058727,0.5582569533557298,0.5549042236504843,0.5766052461138783,1.3388832823035512,1.486116717696449,0.0041672537322684,0.0283268620971993,0.0759605990117453,0.1165139067114596
adult_tissue__adultliver,ZJU_HCL_adult_tissue,AdultLiver,trrust,formal_abs,coexpression_probability,10,155.0,155.0,0.5,0.5130447450572321,0.0035508773149518,0.523788964102232,0.0018431167647121,1.1375,0.0395284707521047,0.0011066961102187,0.0004761943778251,0.026089490114464,0.0071017546299036,0.0164585690945386,0.0153518729843199,0.5105046004477909,0.5155848896666733,0.5224704777961182,0.5251074504083457,1.1092230354657375,1.1657769645342624,0.0007660471734657,0.0014473450469717,0.0210092008955818,0.0311697793333463
adult_tissue__adultliver,ZJU_HCL_adult_tissue,AdultLiver,trrust,formal_abs,mutual_information,10,155.0,155.0,0.5,0.5259167533818939,0.0169885491850221,0.5501205879630384,0.0118586097178597,1.2875,0.1185854122563142,7.0819194661453365e-06,3.610761063083274e-05,0.0518335067637877,0.0339770983700443,0.0002720267511904,0.0002649448317242,0.5137638774002734,0.5380696293635144,0.5416374496063712,0.5586037263197057,1.202669106397213,1.3723308936027871,-1.8747909156067378e-05,3.291174808835805e-05,0.0275277548005465,0.0761392587270288
adult_tissue__adultliver,ZJU_HCL_adult_tissue,AdultLiver,trrust,formal_abs,pearson,10,155.0,155.0,0.5,0.5317232049947971,0.0135054152919416,0.5555486872487597,0.0084369983309641,1.2625,0.1375631168268264,0.0029284896329045,0.0017312915082785,0.0634464099895942,0.0270108305838832,0.0277659203857183,0.0248374307528138,0.5220620128979492,0.541384397091645,0.5495132222271941,0.5615841522703253,1.1640932743735692,1.360906725626431,0.0016899982962404,0.0041669809695686,0.0441240257958983,0.08276879418329
