run_dir,dataset,condition,edge_set,repeat,positive_edges,negative_edges,internal_duplicate_tf_target,failed_matches,relaxed_fraction,positive_negative_overlap_unique,negative_overlap_with_known_union_unique,smd_target_mean_counts,smd_target_detection_rate
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,760,760,0,0,0.0,0,0,0.0051143055702956,-0.0009389960562606
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,760,760,0,0,0.0,0,0,0.003810580232198,-0.0019707200360766
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,760,760,0,0,0.0,0,0,0.0029318964026201,-0.0009377498686868
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,760,760,0,0,0.0,0,0,0.0038012580523989,-0.0009718550353123
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,760,760,0,0,0.0,0,0,0.0035061610464457,-0.0007361197047184
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,760,760,0,0,0.0,0,0,0.0042433844180198,-0.0009942591625715
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,760,760,0,0,0.0,0,0,0.0033031059887485,-0.0013620418986488
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,8,760,760,0,0,0.0,0,0,0.0033069921881567,-0.0013708575020835
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,9,760,760,0,0,0.0,0,0,0.0051397142406471,-0.000886730447563
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_intersection,0,229,229,0,0,0.0,0,0,0.0049313452739019,-0.0023907130007922
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_intersection,1,229,229,0,0,0.0,0,0,0.0058098641501195,-0.0035510210616122
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_intersection,2,229,229,0,0,0.0,0,0,0.0029749076686214,-0.0038069702539764
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_intersection,3,229,229,0,0,0.0,0,0,0.0043713679103357,-0.0011730228402284
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_intersection,4,229,229,0,0,0.0,0,0,0.0023980511850607,-0.003459253407443
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_intersection,5,229,229,0,0,0.0,0,0,0.0052556832063671,-0.0052312765166844
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_intersection,6,229,229,0,0,0.0,0,0,0.0049739814787429,-0.0038727742621997
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_intersection,7,229,229,0,0,0.0,0,0,0.0053907006555521,-0.0027213709842458
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_intersection,8,229,229,0,0,0.0,0,0,0.0066709769297837,-0.0034257632256885
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_intersection,9,229,229,0,0,0.0,0,0,0.0058409934221709,-0.0018982204524996
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_union,0,983,983,0,0,0.0,0,0,0.0035221497169062,-0.0004126907913371
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_union,1,983,983,0,0,0.0,0,0,0.0026605489405343,9.45309390462512e-05
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_union,2,983,983,0,0,0.0,0,0,0.0030821676346243,-0.0012047395802509
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_union,3,983,983,0,0,0.0,0,0,0.0024863893629355,-0.0010078552174254
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_union,4,983,983,0,0,0.0,0,0,0.0036152383267767,-0.000703688530578
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_union,5,983,983,0,0,0.0,0,0,0.0031915308198103,-0.0004116799118454
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_union,6,983,983,0,0,0.0,0,0,0.0032450096743055,-0.0012246378965757
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_union,7,983,983,0,0,0.0,0,0,0.0025089502197126,-0.0022296914925685
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_union,8,983,983,0,0,0.0,0,0,0.0021401150956202,-0.0006896439481646
adult_tissue__adultlung,ZJU_HCL_adult_tissue,AdultLung,trrust_dorothea_union,9,983,983,0,0,0.0,0,0,0.0029912214564406,-0.0008954112688555
