dataset,condition,edge_set,repeat,edge_id,tf,target,reason,in_common_supported_subset
PBMC10k,all,trrust,3,1736,RFXAP,HLA-DRA,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,3,2323,STAT4,S100A4,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,3,256,CREB1,FOS,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,3,2698,ZEB2,VIM,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,43,ARNT,FOS,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,2698,ZEB2,VIM,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,184,CEBPA,S100A9,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,437,EP300,S100A4,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,1698,RFX1,HLA-DRA,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,2527,USF1,B2M,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,762,HMGN1,FOS,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,2494,TP53,VCAN,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,746,HIPK2,VIM,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,1431,PARP1,VIM,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,540,FOS,FOS,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,713,HIF1A,GAPDH,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,2691,ZBTB7A,FOS,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,415,ELK4,FOS,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,407,ELK1,FOS,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,228,CIITA,HLA-DRA,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,2383,TCF4,VCAN,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,1712,RFX5,HLA-DRA,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,2557,USF2,B2M,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,1948,SP1,FGL2,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,621,HDAC1,HLA-DRA,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,2339,STAT6,FOS,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,1660,RELA,S100A6,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,1164,NCOA6,FOS,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,1380,NFYC,FOS,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,1865,SMARCA4,FOS,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,196,CEBPB,GNLY,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,1171,NF1,FOS,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,1542,RBMX,FOS,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,1178,NFAT5,LTB,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,1799,SFPQ,NEAT1,all_caliper_candidates_excluded,False
PBMC10k,all,trrust,4,204,CEBPB,S100A9,all_caliper_candidates_excluded,False
