dataset,condition,edge_set,score_definition,metric,repeat,n_positive,n_negative,random_auprc_baseline,auroc,auprc,enrichment_at_5pct,positive_median,negative_median,median_difference,cliffs_delta
PBMC10k,all,trrust,formal_abs,pearson,7,2651,2651,0.5,0.519811744811784,0.5224936128867422,1.105263157894737,0.0411289595067501,0.0383948571979999,0.002734102308750201,0.039623489623567876
PBMC10k,all,trrust,formal_abs,spearman,7,2651,2651,0.5,0.5110905246178712,0.518100304487439,1.0827067669172932,0.0596461929380893,0.058947741985321,0.000698450952768298,0.02218104923574238
PBMC10k,all,trrust,formal_abs,mutual_information,7,2651,2651,0.5,0.5038733310746847,0.5096809685823182,1.0902255639097744,0.0144026335,0.014456195,-5.356150000000032e-05,0.0077466621493693655
PBMC10k,all,trrust,formal_abs,coexpression_probability,7,2651,2651,0.5,0.5018695037039324,0.5027059929893507,0.9924812030075187,0.0725241750478744,0.0736912339925766,-0.001167058944702204,0.003739007407864925
PBMC10k,all,trrust,formal_abs,codetection_odds_ratio,7,2651,2651,0.5,0.5055659657978364,0.5199913850035058,1.150375939849624,1.6484785079956057,1.6398392915725708,0.00863921642303489,0.011131931595672606
PBMC10k,all,trrust,formal_abs,pearson,8,2651,2651,0.5,0.5259422541987173,0.5256322425851826,1.0902255639097744,0.0411289595067501,0.036388736218214,0.0047402232885360995,0.05188450839743464
PBMC10k,all,trrust,formal_abs,spearman,8,2651,2651,0.5,0.5203578615842993,0.5227698543635209,1.0601503759398496,0.0596461929380893,0.0558380186557769,0.0038081742823124,0.040715723168598617
PBMC10k,all,trrust,formal_abs,mutual_information,8,2651,2651,0.5,0.5087725876131096,0.5112975504107933,1.0902255639097744,0.0144026335,0.014099756,0.00030287749999999974,0.017545175226219456
PBMC10k,all,trrust,formal_abs,coexpression_probability,8,2651,2651,0.5,0.5024387429296875,0.5025664984974576,1.0075187969924813,0.0725241750478744,0.0731077045202255,-0.000583529472351102,0.004877485859374753
PBMC10k,all,trrust,formal_abs,codetection_odds_ratio,8,2651,2651,0.5,0.5150200610404307,0.5242285680344153,1.1654135338345866,1.6484785079956057,1.6004273891448977,0.04805111885070801,0.030040122080861487
PBMC10k,all,trrust,formal_abs,pearson,9,2651,2651,0.5,0.5216927741693311,0.5231392103818496,1.0751879699248121,0.0411289595067501,0.0368040390312671,0.004324920475483003,0.04338554833866248
PBMC10k,all,trrust,formal_abs,spearman,9,2651,2651,0.5,0.5132544305110517,0.5185908792516807,1.0451127819548873,0.0596461929380893,0.0571599565446376,0.0024862363934517046,0.02650886102210359
PBMC10k,all,trrust,formal_abs,mutual_information,9,2651,2651,0.5,0.5044008787385984,0.5086975738458444,1.0676691729323309,0.0144026335,0.014648777,-0.0002461435000000005,0.008801757477196581
PBMC10k,all,trrust,formal_abs,coexpression_probability,9,2651,2651,0.5,0.5009697201158655,0.5015226472670666,1.0225563909774436,0.0725241750478744,0.0734411478042602,-0.0009169727563858032,0.0019394402317309822
PBMC10k,all,trrust,formal_abs,codetection_odds_ratio,9,2651,2651,0.5,0.5057683761961956,0.5187777288363871,1.1278195488721805,1.6484785079956057,1.643427848815918,0.005050659179687722,0.01153675239239127
PBMC10k,all,dorothea_ab,formal_abs,pearson,0,5283,5283,0.5,0.5205984832223215,0.5151939787947488,1.0283553875236295,0.0512348972260952,0.045785441994667,0.005449455231428202,0.04119696644464299
PBMC10k,all,dorothea_ab,formal_abs,spearman,0,5283,5283,0.5,0.519605150667918,0.5150490915035197,1.0207939508506616,0.0687224417924881,0.0645506381988525,0.004171803593635601,0.03921030133583603
PBMC10k,all,dorothea_ab,formal_abs,mutual_information,0,5283,5283,0.5,0.5084123701647816,0.5066385564225063,1.0283553875236295,0.016696125,0.016364405,0.0003317200000000006,0.01682474032956316
PBMC10k,all,dorothea_ab,formal_abs,coexpression_probability,0,5283,5283,0.5,0.5039000413076433,0.5027830138021584,1.005671077504726,0.0791930630803108,0.078359454870224,0.0008336082100867948,0.007800082615286641
PBMC10k,all,dorothea_ab,formal_abs,codetection_odds_ratio,0,5283,5283,0.5,0.5167266037739973,0.5191157973638363,1.1001890359168243,1.6113693714141846,1.5888919830322266,0.022477388381958008,0.03345320754799452
PBMC10k,all,dorothea_ab,formal_abs,pearson,1,5283,5283,0.5,0.5197020869406759,0.5140317953531847,1.0283553875236295,0.0512348972260952,0.0460002720355987,0.0052346251904965,0.039404173881351756
PBMC10k,all,dorothea_ab,formal_abs,spearman,1,5283,5283,0.5,0.5154047161942048,0.5127736931052422,1.0245746691871456,0.0687224417924881,0.0648664236068725,0.003856018185615595,0.03080943238840983
PBMC10k,all,dorothea_ab,formal_abs,mutual_information,1,5283,5283,0.5,0.5075641105981425,0.505361610742194,1.0283553875236295,0.016696125,0.01609464,0.0006014849999999988,0.015128221196284874
PBMC10k,all,dorothea_ab,formal_abs,coexpression_probability,1,5283,5283,0.5,0.5042911185270674,0.5030678339239956,1.0170132325141776,0.0791930630803108,0.0785261765122413,0.0006668865680694996,0.008582237054134856
PBMC10k,all,dorothea_ab,formal_abs,codetection_odds_ratio,1,5283,5283,0.5,0.516901433026602,0.5186517001390563,1.0737240075614367,1.6113693714141846,1.5821425914764404,0.02922677993774414,0.03380286605320393
PBMC10k,all,dorothea_ab,formal_abs,pearson,2,5283,5283,0.5,0.5213907415343606,0.5140942358602997,1.0245746691871456,0.0512348972260952,0.0457107983529567,0.005524098873138497,0.042781483068721204
PBMC10k,all,dorothea_ab,formal_abs,spearman,2,5283,5283,0.5,0.5202486993144307,0.5136603479823607,1.0132325141776937,0.0687224417924881,0.0636547282338142,0.0050677135586739,0.04049739862886148
PBMC10k,all,dorothea_ab,formal_abs,mutual_information,2,5283,5283,0.5,0.5092627078329991,0.5052258884114106,1.00945179584121,0.016696125,0.016170297,0.000525827999999999,0.01852541566599797
PBMC10k,all,dorothea_ab,formal_abs,coexpression_probability,2,5283,5283,0.5,0.5028555444592097,0.5023364539670995,0.998109640831758,0.0791930630803108,0.0780260115861892,0.0011670514941215931,0.005711088918419538
PBMC10k,all,dorothea_ab,formal_abs,codetection_odds_ratio,2,5283,5283,0.5,0.5153513125665776,0.5159491697183475,1.0699432892249527,1.6113693714141846,1.5865366458892822,0.024832725524902344,0.030702625133155248
PBMC10k,all,dorothea_ab,formal_abs,pearson,3,5283,5283,0.5,0.5184824204609307,0.5126801313500531,1.0245746691871456,0.0512348972260952,0.0454372316598892,0.005797665566205999,0.0369648409218617
PBMC10k,all,dorothea_ab,formal_abs,spearman,3,5283,5283,0.5,0.5181442094290707,0.5129188313184548,1.00945179584121,0.0687224417924881,0.0643263161182403,0.004396125674247797,0.03628841885814116
PBMC10k,all,dorothea_ab,formal_abs,mutual_information,3,5283,5283,0.5,0.5082556526423115,0.5047211813058877,1.00945179584121,0.016696125,0.016118657,0.0005774679999999976,0.01651130528462308
PBMC10k,all,dorothea_ab,formal_abs,coexpression_probability,3,5283,5283,0.5,0.5056273915858885,0.503687452176741,1.0170132325141776,0.0791930630803108,0.0787762552499771,0.00041680783033369584,0.011254783171777083
PBMC10k,all,dorothea_ab,formal_abs,codetection_odds_ratio,3,5283,5283,0.5,0.5216875517666748,0.5199264488183932,1.0888468809073724,1.6113693714141846,1.5735472440719604,0.03782212734222412,0.04337510353334961
PBMC10k,all,dorothea_ab,formal_abs,pearson,4,5283,5283,0.5,0.5173664978280793,0.5125161680984804,1.001890359168242,0.0512348972260952,0.0461476743221282,0.005087222903967001,0.034732995656158616
PBMC10k,all,dorothea_ab,formal_abs,spearman,4,5283,5283,0.5,0.5169017734053087,0.5124708282023124,0.998109640831758,0.0687224417924881,0.0646070763468742,0.004115365445613903,0.03380354681061748
PBMC10k,all,dorothea_ab,formal_abs,mutual_information,4,5283,5283,0.5,0.5075784244184961,0.5049362282363523,0.9829867674858223,0.016696125,0.016214054,0.0004820710000000006,0.015156848836992198
PBMC10k,all,dorothea_ab,formal_abs,coexpression_probability,4,5283,5283,0.5,0.5039837744695117,0.5024796701781832,1.00945179584121,0.0791930630803108,0.0777759253978729,0.0014171376824378967,0.007967548939023406
PBMC10k,all,dorothea_ab,formal_abs,codetection_odds_ratio,4,5283,5283,0.5,0.5163257093160828,0.516911050371254,1.0926275992438563,1.6113693714141846,1.5839464664459229,0.02742290496826172,0.032651418632165585
PBMC10k,all,dorothea_ab,formal_abs,pearson,5,5283,5283,0.5,0.5168089575063699,0.5112509061790106,1.0245746691871456,0.0512348972260952,0.0460613034665584,0.005173593759536799,0.033617915012739585
PBMC10k,all,dorothea_ab,formal_abs,spearman,5,5283,5283,0.5,0.5158813897010504,0.5111150890959862,1.00945179584121,0.0687224417924881,0.0636219158768653,0.0051005259156227944,0.031762779402100705
PBMC10k,all,dorothea_ab,formal_abs,mutual_information,5,5283,5283,0.5,0.5069454633412313,0.5042700450799507,0.998109640831758,0.016696125,0.016450783,0.0002453419999999991,0.013890926682462279
PBMC10k,all,dorothea_ab,formal_abs,coexpression_probability,5,5283,5283,0.5,0.5032492909642817,0.5023722849181734,1.00945179584121,0.0791930630803108,0.078859619796276,0.0003334432840347984,0.006498581928563452
PBMC10k,all,dorothea_ab,formal_abs,codetection_odds_ratio,5,5283,5283,0.5,0.5153495569290374,0.5150068788644697,1.054820415879017,1.6113693714141846,1.5801116228103638,0.0312577486038208,0.030699113858074778
PBMC10k,all,dorothea_ab,formal_abs,pearson,6,5283,5283,0.5,0.5228312958801387,0.5157219620473394,1.001890359168242,0.0512348972260952,0.0455130711197853,0.005721826106309898,0.045662591760277094
PBMC10k,all,dorothea_ab,formal_abs,spearman,6,5283,5283,0.5,0.5216639402332253,0.5153427867768885,1.001890359168242,0.0687224417924881,0.0634579956531524,0.005264446139335702,0.04332788046645075
PBMC10k,all,dorothea_ab,formal_abs,mutual_information,6,5283,5283,0.5,0.5098107892095938,0.5060712719182962,1.0132325141776937,0.016696125,0.015915789,0.0007803359999999995,0.019621578419187324
PBMC10k,all,dorothea_ab,formal_abs,coexpression_probability,6,5283,5283,0.5,0.5045614329642588,0.502885196726949,1.001890359168242,0.0791930630803108,0.078359454870224,0.0008336082100867948,0.009122865928517854
PBMC10k,all,dorothea_ab,formal_abs,codetection_odds_ratio,6,5283,5283,0.5,0.5196942403157511,0.5185700594050233,1.0926275992438563,1.6113693714141846,1.5762420892715454,0.03512728214263916,0.03938848063150213
PBMC10k,all,dorothea_ab,formal_abs,pearson,7,5283,5283,0.5,0.5249468570308035,0.5159991090117876,1.0170132325141776,0.0512348972260952,0.0438616722822189,0.007373224943876301,0.04989371406160692
PBMC10k,all,dorothea_ab,formal_abs,spearman,7,5283,5283,0.5,0.5228051225490539,0.5151612089587309,1.005671077504726,0.0687224417924881,0.0631391555070877,0.0055832862854004045,0.04561024509810774
PBMC10k,all,dorothea_ab,formal_abs,mutual_information,7,5283,5283,0.5,0.5107109117423452,0.5066341524403289,0.994328922495274,0.016696125,0.01609349,0.0006026350000000007,0.02142182348469035
PBMC10k,all,dorothea_ab,formal_abs,coexpression_probability,7,5283,5283,0.5,0.5038404929486251,0.5024007523375297,0.9905482041587902,0.0791930630803108,0.0781927332282066,0.001000329852104187,0.007680985897250192
PBMC10k,all,dorothea_ab,formal_abs,codetection_odds_ratio,7,5283,5283,0.5,0.5182130375865157,0.5197825397086664,1.1001890359168243,1.6113693714141846,1.5786876678466797,0.03268170356750488,0.036426075173031425
PBMC10k,all,dorothea_ab,formal_abs,pearson,8,5283,5283,0.5,0.5245269909386531,0.5168556912611317,1.0283553875236295,0.0512348972260952,0.0442627146840095,0.006972182542085696,0.04905398187730614
PBMC10k,all,dorothea_ab,formal_abs,spearman,8,5283,5283,0.5,0.5232441931661344,0.5166487165270611,1.0132325141776937,0.0687224417924881,0.0626673847436904,0.006055057048797705,0.04648838633226848
PBMC10k,all,dorothea_ab,formal_abs,mutual_information,8,5283,5283,0.5,0.5114240230477229,0.5073056036467295,1.0283553875236295,0.016696125,0.01585741,0.0008387150000000003,0.022848046095445884
PBMC10k,all,dorothea_ab,formal_abs,coexpression_probability,8,5283,5283,0.5,0.505063079519381,0.5031229575727569,1.0170132325141776,0.0791930630803108,0.0778592899441719,0.0013337731361388883,0.010126159038762017
PBMC10k,all,dorothea_ab,formal_abs,codetection_odds_ratio,8,5283,5283,0.5,0.5230798439947648,0.5217141482065761,1.0888468809073724,1.6113693714141846,1.569137692451477,0.04223167896270752,0.04615968798952963
PBMC10k,all,dorothea_ab,formal_abs,pearson,9,5283,5283,0.5,0.5199428780037212,0.512866655898659,1.0283553875236295,0.0512348972260952,0.0453085601329803,0.0059263370931149015,0.039885756007442374
PBMC10k,all,dorothea_ab,formal_abs,spearman,9,5283,5283,0.5,0.5208186724162721,0.5132921024779538,1.0132325141776937,0.0687224417924881,0.0618041343986988,0.006918307393789298,0.04163734483254422
PBMC10k,all,dorothea_ab,formal_abs,mutual_information,9,5283,5283,0.5,0.5084655229870461,0.5047152557639,1.00945179584121,0.016696125,0.016383158,0.0003129670000000008,0.016931045974092118
PBMC10k,all,dorothea_ab,formal_abs,coexpression_probability,9,5283,5283,0.5,0.5031388470312652,0.5019581992413735,1.0207939508506616,0.0791930630803108,0.078859619796276,0.0003334432840347984,0.006277694062530648
PBMC10k,all,dorothea_ab,formal_abs,codetection_odds_ratio,9,5283,5283,0.5,0.5154506135756142,0.5150392614155226,1.0586011342155008,1.6113693714141846,1.5771300792694092,0.03423929214477539,0.03090122715122834
PBMC10k,all,trrust_dorothea_intersection,formal_abs,pearson,0,1079,1079,0.5,0.527554861922918,0.5207649599324181,1.0555555555555556,0.0568497627973556,0.0484764091670513,0.008373353630304302,0.05510972384583601
PBMC10k,all,trrust_dorothea_intersection,formal_abs,spearman,0,1079,1079,0.5,0.5183059177610134,0.5165109452080285,1.0185185185185186,0.074044220149517,0.0693805441260337,0.004663676023483304,0.03661183552202685
PBMC10k,all,trrust_dorothea_intersection,formal_abs,mutual_information,0,1079,1079,0.5,0.5093232414938144,0.5072200938676228,1.0185185185185186,0.0167398,0.016818276,-7.847600000000093e-05,0.018646482987628943
PBMC10k,all,trrust_dorothea_intersection,formal_abs,coexpression_probability,0,1079,1079,0.5,0.503153986159223,0.5036148056797639,1.0185185185185186,0.0799433141946792,0.0816105380654335,-0.0016672238707542975,0.006307972318446042
PBMC10k,all,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,0,1079,1079,0.5,0.5193443625503654,0.5261922226400347,1.1296296296296295,1.7569050788879397,1.7048171758651731,0.05208790302276656,0.03868872510073085
PBMC10k,all,trrust_dorothea_intersection,formal_abs,pearson,1,1079,1079,0.5,0.5332186377219149,0.5242911151558087,1.0555555555555556,0.0568497627973556,0.0483196154236793,0.0085301473736763,0.06643727544382982
PBMC10k,all,trrust_dorothea_intersection,formal_abs,spearman,1,1079,1079,0.5,0.5258447348959536,0.5214428984449487,1.1111111111111112,0.074044220149517,0.0676480531692504,0.006396166980266599,0.05168946979190725
PBMC10k,all,trrust_dorothea_intersection,formal_abs,mutual_information,1,1079,1079,0.5,0.5137106492556094,0.5097655945147234,1.0555555555555556,0.0167398,0.016796125,-5.632499999999943e-05,0.027421298511218994
PBMC10k,all,trrust_dorothea_intersection,formal_abs,coexpression_probability,1,1079,1079,0.5,0.5048782855096153,0.5034547389336929,1.037037037037037,0.0799433141946792,0.080943651497364,-0.0010003373026847978,0.009756571019230664
PBMC10k,all,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,1,1079,1079,0.5,0.5236201095821227,0.5291119708566266,1.1851851851851851,1.7569050788879397,1.7111282348632812,0.045776844024658425,0.047240219164245145
PBMC10k,all,trrust_dorothea_intersection,formal_abs,pearson,2,1079,1079,0.5,0.5216007682258226,0.5176104698306365,1.0555555555555556,0.0568497627973556,0.0499084815382957,0.006941281259059906,0.04320153645164537
PBMC10k,all,trrust_dorothea_intersection,formal_abs,spearman,2,1079,1079,0.5,0.5112111667601468,0.5123770518143218,1.0555555555555556,0.074044220149517,0.071443423628807,0.0026007965207100053,0.022422333520293547
PBMC10k,all,trrust_dorothea_intersection,formal_abs,mutual_information,2,1079,1079,0.5,0.5065549143175683,0.5056181149116975,1.0,0.0167398,0.0167595,-1.9700000000000967e-05,0.013109828635136545
PBMC10k,all,trrust_dorothea_intersection,formal_abs,coexpression_probability,2,1079,1079,0.5,0.5006523563420288,0.5017793177440286,1.0185185185185186,0.0799433141946792,0.0818606168031692,-0.0019173026084899902,0.0013047126840577405
PBMC10k,all,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,2,1079,1079,0.5,0.505519046314294,0.5172322771215718,1.1666666666666667,1.7569050788879397,1.7644577026367188,-0.007552623748779075,0.011038092628588014
PBMC10k,all,trrust_dorothea_intersection,formal_abs,pearson,3,1079,1079,0.5,0.5271309806131205,0.5245522609718669,1.0555555555555556,0.0568497627973556,0.0495622754096984,0.0072874873876572,0.05426196122624094
PBMC10k,all,trrust_dorothea_intersection,formal_abs,spearman,3,1079,1079,0.5,0.5233327979344482,0.5221300612486102,1.1296296296296295,0.074044220149517,0.0711995586752891,0.0028446614742279053,0.046665595868896625
PBMC10k,all,trrust_dorothea_intersection,formal_abs,mutual_information,3,1079,1079,0.5,0.5136878876452556,0.5129220995181842,1.0740740740740742,0.0167398,0.016509445,0.00023035499999999806,0.02737577529051105
PBMC10k,all,trrust_dorothea_intersection,formal_abs,coexpression_probability,3,1079,1079,0.5,0.5055375132811849,0.504437393783681,1.0185185185185186,0.0799433141946792,0.0817772597074508,-0.0018339455127715926,0.011075026562369805
PBMC10k,all,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,3,1079,1079,0.5,0.5259525304468748,0.5326800086011786,1.2222222222222223,1.7569050788879397,1.7308380603790283,0.026067018508911355,0.05190506089374969
PBMC10k,all,trrust_dorothea_intersection,formal_abs,pearson,4,1079,1079,0.5,0.5320638080947158,0.5223863247546217,1.0555555555555556,0.0568497627973556,0.0468448102474212,0.010004952549934401,0.06412761618943152
PBMC10k,all,trrust_dorothea_intersection,formal_abs,spearman,4,1079,1079,0.5,0.5256854036234766,0.5199594489202267,1.0740740740740742,0.074044220149517,0.0669849514961242,0.007059268653392806,0.0513708072469532
PBMC10k,all,trrust_dorothea_intersection,formal_abs,mutual_information,4,1079,1079,0.5,0.5153275825194268,0.5098543163535634,1.0740740740740742,0.0167398,0.016315734,0.0004240660000000007,0.03065516503885357
PBMC10k,all,trrust_dorothea_intersection,formal_abs,coexpression_probability,4,1079,1079,0.5,0.504543732783848,0.5042988534580237,1.0185185185185186,0.0799433141946792,0.0800266787409782,-8.336454629899459e-05,0.009087465567696018
PBMC10k,all,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,4,1079,1079,0.5,0.5279400914415486,0.5311632344313716,1.1851851851851851,1.7569050788879397,1.68990159034729,0.06700348854064964,0.05588018288309726
PBMC10k,all,trrust_dorothea_intersection,formal_abs,pearson,5,1079,1079,0.5,0.5292061523344394,0.521409710228917,1.0555555555555556,0.0568497627973556,0.050556231290102,0.006293531507253605,0.0584123046688787
PBMC10k,all,trrust_dorothea_intersection,formal_abs,spearman,5,1079,1079,0.5,0.5218863620161117,0.5177793021941743,1.0555555555555556,0.074044220149517,0.0704050362110138,0.00363918393850321,0.04377272403222365
PBMC10k,all,trrust_dorothea_intersection,formal_abs,mutual_information,5,1079,1079,0.5,0.510768389019112,0.5078381159580683,1.0185185185185186,0.0167398,0.016776808,-3.700800000000157e-05,0.02153677803822407
PBMC10k,all,trrust_dorothea_intersection,formal_abs,coexpression_probability,5,1079,1079,0.5,0.5030199932831776,0.5030900295386121,1.0185185185185186,0.0799433141946792,0.0806102007627487,-0.0006668865680694996,0.006039986566355182
PBMC10k,all,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,5,1079,1079,0.5,0.5194066348805788,0.5267159999897482,1.1481481481481481,1.7569050788879397,1.7243942022323608,0.032510876655578835,0.03881326976115762
PBMC10k,all,trrust_dorothea_intersection,formal_abs,pearson,6,1079,1079,0.5,0.526394449259217,0.5197483275958277,1.0555555555555556,0.0568497627973556,0.0491927415132522,0.0076570212841034005,0.052788898518433935
PBMC10k,all,trrust_dorothea_intersection,formal_abs,spearman,6,1079,1079,0.5,0.5196819215265568,0.516199718852324,1.0555555555555556,0.074044220149517,0.0703945755958557,0.003649644553661305,0.03936384305311358
PBMC10k,all,trrust_dorothea_intersection,formal_abs,mutual_information,6,1079,1079,0.5,0.5069740715195565,0.50613328657983,1.0185185185185186,0.0167398,0.017110413,-0.0003706130000000023,0.01394814303911307
PBMC10k,all,trrust_dorothea_intersection,formal_abs,coexpression_probability,6,1079,1079,0.5,0.49968090799069953,0.5021876411949009,1.0185185185185186,0.0799433141946792,0.0817772597074508,-0.0018339455127715926,-0.0006381840186009402
PBMC10k,all,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,6,1079,1079,0.5,0.5117690409459897,0.5197492377250997,1.1481481481481481,1.7569050788879397,1.7221308946609497,0.03477418422698997,0.02353808189197948
PBMC10k,all,trrust_dorothea_intersection,formal_abs,pearson,7,1079,1079,0.5,0.5189698696403924,0.5196552861641611,1.0555555555555556,0.0568497627973556,0.0515533462166786,0.005296416580677005,0.03793973928078476
PBMC10k,all,trrust_dorothea_intersection,formal_abs,spearman,7,1079,1079,0.5,0.5183419927661026,0.5184790737964129,1.0740740740740742,0.074044220149517,0.0697580799460411,0.0042861402034759105,0.0366839855322052
PBMC10k,all,trrust_dorothea_intersection,formal_abs,mutual_information,7,1079,1079,0.5,0.5131428973898016,0.5110314745201361,1.0555555555555556,0.0167398,0.01646506,0.000274739999999999,0.026285794779603133
PBMC10k,all,trrust_dorothea_intersection,formal_abs,coexpression_probability,7,1079,1079,0.5,0.5046313435104931,0.5038769307468072,1.0185185185185186,0.0799433141946792,0.0799433141946792,0.0,0.009262687020986204
PBMC10k,all,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,7,1079,1079,0.5,0.5191188937685582,0.5282162486812404,1.1666666666666667,1.7569050788879397,1.7414394617080688,0.015465617179870828,0.038237787537116485
PBMC10k,all,trrust_dorothea_intersection,formal_abs,pearson,8,1079,1079,0.5,0.5285310343820566,0.5212532421128855,1.0740740740740742,0.0568497627973556,0.047406367957592,0.009443394839763607,0.05706206876411324
PBMC10k,all,trrust_dorothea_intersection,formal_abs,spearman,8,1079,1079,0.5,0.5195328973983909,0.5175727527773176,1.0740740740740742,0.074044220149517,0.0688331127166748,0.005211107432842199,0.03906579479678185
PBMC10k,all,trrust_dorothea_intersection,formal_abs,mutual_information,8,1079,1079,0.5,0.5108877801073832,0.5088665149323044,1.0185185185185186,0.0167398,0.01661933,0.00012046999999999752,0.021775560214766454
PBMC10k,all,trrust_dorothea_intersection,formal_abs,coexpression_probability,8,1079,1079,0.5,0.5031647227678806,0.5040231772430169,1.0185185185185186,0.0799433141946792,0.0798599496483802,8.336454629900847e-05,0.00632944553576098
PBMC10k,all,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,8,1079,1079,0.5,0.5183724847346898,0.5278760400268798,1.2037037037037037,1.7569050788879397,1.729190230369568,0.027714848518371582,0.03674496946937955
PBMC10k,all,trrust_dorothea_intersection,formal_abs,pearson,9,1079,1079,0.5,0.5170037818630335,0.5144946385408373,1.0555555555555556,0.0568497627973556,0.0526455380022525,0.004204224795103101,0.03400756372606706
PBMC10k,all,trrust_dorothea_intersection,formal_abs,spearman,9,1079,1079,0.5,0.5124660615800337,0.5119200218254344,1.0555555555555556,0.074044220149517,0.0714407190680503,0.0026035010814667026,0.024932123160067432
PBMC10k,all,trrust_dorothea_intersection,formal_abs,mutual_information,9,1079,1079,0.5,0.5072377626281843,0.5044241676169431,1.0185185185185186,0.0167398,0.016509445,0.00023035499999999806,0.014475525256368638
PBMC10k,all,trrust_dorothea_intersection,formal_abs,coexpression_probability,9,1079,1079,0.5,0.5010994287265266,0.5018331395774107,1.0185185185185186,0.0799433141946792,0.0812770947813987,-0.001333780586719499,0.002198857453053149
PBMC10k,all,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,9,1079,1079,0.5,0.5142199939703206,0.5205368160562978,1.1296296296296295,1.7569050788879397,1.7462536096572876,0.010651469230652078,0.028439987940641176
PBMC10k,all,trrust_dorothea_union,formal_abs,pearson,0,6855,6855,0.5,0.5214138338118821,0.5166909543855898,1.0204081632653061,0.0459042936563491,0.0409807935357093,0.004923500120639801,0.04282766762376422
PBMC10k,all,trrust_dorothea_union,formal_abs,spearman,0,6855,6855,0.5,0.5197773191795667,0.5160947851005878,1.0174927113702623,0.0633564591407775,0.0594433061778545,0.003913152962923001,0.03955463835913342
PBMC10k,all,trrust_dorothea_union,formal_abs,mutual_information,0,6855,6855,0.5,0.50905834678005,0.5068008667176656,0.9970845481049563,0.015693314,0.015338453,0.0003548609999999997,0.01811669356010004
PBMC10k,all,trrust_dorothea_union,formal_abs,coexpression_probability,0,6855,6855,0.5,0.5044403691981607,0.5027044637541009,1.0204081632653061,0.0761087015271186,0.0755251720547676,0.0005835294723510048,0.00888073839632142
PBMC10k,all,trrust_dorothea_union,formal_abs,codetection_odds_ratio,0,6855,6855,0.5,0.5199229852934684,0.5217668762148511,1.0816326530612246,1.605852484703064,1.5731382369995115,0.03271424770355247,0.03984597058693651
PBMC10k,all,trrust_dorothea_union,formal_abs,pearson,1,6855,6855,0.5,0.5196024560009065,0.5167465085753097,1.0087463556851313,0.0459042936563491,0.0411565192043781,0.0047477744519709986,0.0392049120018132
PBMC10k,all,trrust_dorothea_union,formal_abs,spearman,1,6855,6855,0.5,0.5182159891170708,0.5160847333965326,1.0145772594752187,0.0633564591407775,0.059097833931446,0.0042586252093315055,0.03643197823414157
PBMC10k,all,trrust_dorothea_union,formal_abs,mutual_information,1,6855,6855,0.5,0.5070209151641192,0.5070049381468155,1.0058309037900874,0.015693314,0.015380909,0.000312405,0.014041830328238136
PBMC10k,all,trrust_dorothea_union,formal_abs,coexpression_probability,1,6855,6855,0.5,0.5043212187859277,0.5029934842169899,1.0233236151603498,0.0761087015271186,0.0751917287707328,0.0009169727563858032,0.008642437571855455
PBMC10k,all,trrust_dorothea_union,formal_abs,codetection_odds_ratio,1,6855,6855,0.5,0.5182727127148217,0.5190110597707285,1.0816326530612246,1.605852484703064,1.5691344738006592,0.036718010902404785,0.03654542542964312
PBMC10k,all,trrust_dorothea_union,formal_abs,pearson,2,6855,6855,0.5,0.5213611109781069,0.5160460078254958,1.0291545189504374,0.0459042936563491,0.0410517528653144,0.0048525407910346985,0.042722221956214
PBMC10k,all,trrust_dorothea_union,formal_abs,spearman,2,6855,6855,0.5,0.519010257809869,0.5151031101253218,1.0174927113702623,0.0633564591407775,0.0592696219682693,0.004086837172508205,0.03802051561973796
PBMC10k,all,trrust_dorothea_union,formal_abs,mutual_information,2,6855,6855,0.5,0.5081059202262559,0.506327750088226,1.0204081632653061,0.015693314,0.0153465085,0.0003468055000000001,0.016211840452512005
PBMC10k,all,trrust_dorothea_union,formal_abs,coexpression_probability,2,6855,6855,0.5,0.5040046157750336,0.5028328339074455,1.032069970845481,0.0761087015271186,0.0755251720547676,0.0005835294723510048,0.008009231550067275
PBMC10k,all,trrust_dorothea_union,formal_abs,codetection_odds_ratio,2,6855,6855,0.5,0.5168408861053786,0.5178413488849486,1.075801749271137,1.605852484703064,1.5681952238082886,0.03765726089477539,0.03368177221075719
PBMC10k,all,trrust_dorothea_union,formal_abs,pearson,3,6855,6855,0.5,0.5198016110523233,0.5160255252702421,1.0262390670553936,0.0459042936563491,0.0406859517097473,0.005218341946601798,0.03960322210464651
PBMC10k,all,trrust_dorothea_union,formal_abs,spearman,3,6855,6855,0.5,0.5167835347281742,0.514608916945882,1.0233236151603498,0.0633564591407775,0.0599231533706188,0.0034333057701587053,0.03356706945634835
