dataset,condition,edge_set,repeat,edge_id,tf,positive_target,target,mode,match_distance,caliper_z,relaxed_bin,pos_target_mean_counts,neg_target_mean_counts,pos_target_detection_rate,neg_target_detection_rate,tf_mean_counts,tf_detection_rate,edge_id_original
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,264,MYC,HNRNPA2B1,UBB,Activation,0.15608926498993522,0.25,0,8.263686131386828,8.014598540145963,0.8321167883211801,0.8257299270073112,0.572080291970803,0.1149635036496349,292
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,224,JUN,TXN,IFITM3,Activation,0.22058025257963756,0.25,0,4.397810218978094,4.3412408759124,0.3704379562043792,0.3448905109489051,0.5656934306569349,0.1350364963503649,247
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,480,SMAD4,ZFP36,RPL3,Activation,0.16618193189838096,0.25,0,11.886861313868575,11.937043795620427,0.7864963503649737,0.767335766423367,0.74087591240876,0.1952554744525556,544
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,304,NFKB1,CCR7,TYMP,Activation,0.2093178330108584,0.25,0,3.2125912408759043,3.450729927007297,0.3631386861313866,0.3448905109489051,2.565693430656928,0.4333941605839402,336
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,334,NFKB1,NFKBIA,SERPINB9,Activation,0.07829385349946477,0.25,0,6.1633211678831925,6.149635036496329,0.5930656934306585,0.6021897810218998,2.565693430656928,0.4333941605839402,370
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,694,STAT3,ZFP36,RPL3,Activation,0.16618193189838096,0.25,0,11.886861313868575,11.937043795620427,0.7864963503649737,0.767335766423367,0.533759124087592,0.2062043795620448,782
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,472,SMAD3,ZFP36,RPL3,Activation,0.16618193189838096,0.25,0,11.886861313868575,11.937043795620427,0.7864963503649737,0.767335766423367,1.5602189781021918,0.2764598540145997,535
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,502,SP1,CD83,THBS1,Activation,0.08763488779118951,0.25,0,2.885036496350362,2.95346715328467,0.1833941605839422,0.1925182481751833,0.2427007299270075,0.0967153284671532,567
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,183,IRF2,TAP1,RPS23,Activation,0.1701511056156433,0.25,0,10.31478102189776,10.150547445255464,0.7992700729927115,0.7828467153284772,0.6259124087591247,0.2162408759124099,201
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,143,HIF1A,ENO1,DDX17,Activation,0.22479154869195098,0.25,0,6.475364963503627,6.77463503649634,0.7527372262773809,0.7363138686131466,1.19616788321168,0.3211678832116793,158
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,782,USF2,THBS1,CD83,Activation,0.08763488779118951,0.25,0,2.95346715328467,2.885036496350362,0.1925182481751833,0.1833941605839422,0.9279197080291984,0.2718978102189793,876
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,308,NFKB1,CD83,THBS1,Activation,0.08763488779118951,0.25,0,2.885036496350362,2.95346715328467,0.1833941605839422,0.1925182481751833,2.565693430656928,0.4333941605839402,341
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,659,STAT1,TAP1,RPS23,Activation,0.1701511056156433,0.25,0,10.31478102189776,10.150547445255464,0.7992700729927115,0.7828467153284772,7.228102189780997,0.6770072992700783,741
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,62,CREM,CD247,RGCC,Repression,0.03530281035939986,0.25,0,5.277372262773711,5.305656934306558,0.493613138686129,0.4972627737226253,1.4525547445255504,0.2718978102189793,70
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,398,RELA,CD83,THBS1,Activation,0.08763488779118951,0.25,0,2.885036496350362,2.95346715328467,0.1833941605839422,0.1925182481751833,1.7454379562043822,0.3859489051094884,445
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,769,TP53,THBS1,CD83,Activation,0.08763488779118951,0.25,0,2.95346715328467,2.885036496350362,0.1925182481751833,0.1833941605839422,0.6961678832116801,0.226277372262775,860
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,178,IRF1,TAP1,RPS23,Activation,0.1701511056156433,0.25,0,10.31478102189776,10.150547445255464,0.7992700729927115,0.7828467153284772,4.838503649635017,0.6295620437956236,196
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,587,SP3,CD83,THBS1,Activation,0.08763488779118951,0.25,0,2.885036496350362,2.95346715328467,0.1833941605839422,0.1925182481751833,0.2846715328467156,0.1085766423357663,658
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,201,JUN,CXCL8,FGFBP2,Activation,0.2164938237973384,0.25,0,1.8914233576642348,1.5383211678832125,0.1177007299270071,0.1249999999999998,0.5656934306569349,0.1350364963503649,224
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,20,ATF4,CXCL8,MIR155HG,Activation,0.2062552007821272,0.25,0,1.8914233576642348,1.5565693430656935,0.1177007299270071,0.1104014598540144,2.2755474452554725,0.4680656934306549,24
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,314,NFKB1,CXCL8,MIR155HG,Activation,0.2062552007821272,0.25,0,1.8914233576642348,1.5565693430656935,0.1177007299270071,0.1104014598540144,2.565693430656928,0.4333941605839402,349
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,565,SP1,SQSTM1,GBP2,Activation,0.1549796600031675,0.25,0,8.21989051094888,8.06295620437954,0.7007299270073056,0.6861313868613196,0.2427007299270075,0.0967153284671532,633
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,0,434,RELA,TNFAIP3,CD48,Activation,0.009107733913668703,0.25,0,4.917883211678822,4.902372262773707,0.5930656934306585,0.5930656934306585,1.7454379562043822,0.3859489051094884,490
