tf,target,mode,weight,confidence,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
JUN,BATF3,Activation,1.0,A,0.6497165721906392,0.0811103701233732,2.2591062,0.14129786,-0.029173056374943336,0.13665612098808627,29
IRF9,PML,Activation,1.0,A,0.5345115038345486,0.2264921640546893,0.89041173,0.30584905,0.03352433650728514,1.16919433412575,30
NCOA3,BCL2,Activation,1.0,A,0.4111370456818611,0.3046848949649814,0.66789925,0.5778597,0.13716599714310515,1.7245388547237723,31
NFIC,JUN,Activation,1.0,A,0.273341113704569,0.6497165721906392,0.39004073,2.2591062,0.777755544641191,4.175040955741881,32
NFKB1,PDE7A,Activation,1.0,A,0.359286428809583,0.3030176725575127,0.5491799,0.42621768,0.07938726393920217,1.7126978201694452,33
NFKB1,PLAUR,Activation,1.0,A,0.359286428809583,0.2094031343781289,0.5491799,0.33994368,0.04651509283231819,1.047823729943851,34
NFKB1,NOLC1,Activation,1.0,A,0.359286428809583,0.1779759919973325,0.5491799,0.21357064,-0.0016356384908741617,0.8246202285947003,35
NFKB1,MICA,Activation,1.0,A,0.359286428809583,0.0721907302434139,0.5491799,0.07644248,-0.053884292072395444,0.07330658612242268,36
NFKB1,MAT2A,Activation,1.0,A,0.359286428809583,0.3071023674558111,0.5491799,0.4431396,0.08583486402378157,1.7417083548275474,37
NFKB1,IRF1,Activation,1.0,A,0.359286428809583,0.7586695565187219,0.5491799,3.5529811,1.2707485333017656,4.948852563867193,38
NFKB1,HLA-F,Activation,1.0,A,0.359286428809583,0.7079026342112985,0.5491799,1.5131941,0.4935476699408737,4.588293061687916,39
NFKB1,GSTP1,Activation,1.0,A,0.359286428809583,0.7140713571189329,0.5491799,3.418944,1.2196776372511535,4.632104889538929,40
NFKB1,RIPK2,Activation,1.0,A,0.359286428809583,0.1729743247749246,0.5491799,0.21190375,-0.0022707579161512326,0.7890971249317057,41
NFKB1,JUNB,Activation,1.0,A,0.359286428809583,0.736578859619761,0.5491799,3.2439663,1.1530075292894382,4.791958856022352,42
NFKB1,PTAFR,Activation,1.0,A,0.359286428809583,0.217489163054355,0.5491799,0.36711854,0.05686927425111894,1.105252747532359,43
NFKB1,RRM2B,Activation,1.0,A,0.359286428809583,0.0919473157719219,0.5491799,0.105786435,-0.04270364077869508,0.21362284559122904,44
NFKB1,XIAP,Activation,1.0,A,0.359286428809583,0.3568689563187533,0.5491799,0.55401504,0.12808069052111623,2.0951632362742285,45
NFKB1,TNFSF10,Activation,1.0,A,0.359286428809583,0.565271757252347,0.5491799,4.0093765,1.4446445817195366,3.5752925555651855,46
NFKB1,TNFRSF10B,Activation,1.0,A,0.359286428809583,0.111537179059683,0.5491799,0.12904467,-0.03384177416112643,0.3527550016046023,47
NFKB1,TNFRSF10A,Activation,1.0,A,0.359286428809583,0.1033677892630847,0.5491799,0.11487321,-0.0392413923306139,0.2947339322883867,48
NFKB1,TNFAIP3,Activation,1.0,A,0.359286428809583,0.1912304101367135,0.5491799,0.2820927,0.02447267781434144,0.9187564533016367,49
NFKB1,TLR2,Activation,1.0,A,0.359286428809583,0.3110203401133627,0.5491799,0.6628083,0.16953316354886178,1.7695347860302177,50
NFKB1,TIMP1,Repression,-1.0,A,0.359286428809583,0.4483994664887876,0.5491799,1.1428996,0.3524578379644027,2.745236033306816,51
NFKB1,TBX21,Activation,1.0,A,0.359286428809583,0.060770256752251,0.5491799,0.091947705,-0.04797648196447491,-0.007804500574735702,52
NFKB1,SOCS3,Activation,1.0,A,0.359286428809583,0.1829776592197404,0.5491799,0.27242282,0.020788254350226708,0.860143332257695,53
NFKB1,SERPINB1,Activation,1.0,A,0.359286428809583,0.6224574858285251,0.5491799,1.9644042,0.6654680122497296,3.981440040778624,54
NFKB1,FBP1,Activation,1.0,A,0.359286428809583,0.180393464488163,0.5491799,0.27567402,0.02202702851976448,0.8417897286984812,55
NFKB1,AGER,Activation,1.0,A,0.359286428809583,0.0520173391130379,0.5491799,0.055518348,-0.061856817368162724,-0.06996993198497127,56
NFIC,POLD2,Activation,1.0,A,0.273341113704569,0.147965988662885,0.39004073,0.17105746,-0.0178340357746185,0.6114816066167313,57
NFIC,ITGA5,Repression,-1.0,A,0.273341113704569,0.128959653217735,0.39004073,0.14713347,-0.026949568760678982,0.4764938126973517,58
NFIC,HMGB1,Activation,1.0,A,0.273341113704569,0.9474824941645578,0.39004073,5.2168913,1.9047325933997046,6.289849727144801,59
NFIC,GTF3C2,Activation,1.0,A,0.273341113704569,0.0976992330776901,0.39004073,0.10687026,-0.04229068112862764,0.2544744148036666,60
NFIC,GTF3C1,Activation,1.0,A,0.273341113704569,0.1249583194398086,0.39004073,0.14179857,-0.028982275551115436,0.44807532976695547,61
NFIC,ALAS1,Activation,1.0,A,0.273341113704569,0.108036012003998,0.39004073,0.12404311,-0.03574747154529022,0.3278888290405098,62
NFIA,CDKN1A,Repression,-1.0,A,0.1320440146715532,0.0708569523174387,0.21540536,0.104368836,-0.043243775197974905,0.06383375847895917,63
NFE2L2,MTHFR,Activation,1.0,A,0.4034678226075048,0.209069689896635,0.6569775,0.2835926,0.02504417060989068,1.0454555230329843,64
NFKB1,AKT1,Repression,-1.0,A,0.359286428809583,0.2261587195731954,0.5491799,0.2718382,0.020565502087986548,1.1668261272148834,65
NFKB1,ATF3,Activation,1.0,A,0.359286428809583,0.0570190063354454,0.5491799,0.07219076,-0.05550428497105042,-0.03444682832197943,66
NFKB1,IL18,Activation,1.0,A,0.359286428809583,0.1092030676892263,0.5491799,0.15063424,-0.02561570328039701,0.3361775532285405,67
NFKB1,CTSB,Activation,1.0,A,0.359286428809583,0.4847449149716064,0.5491799,1.55436,0.5092327257927974,3.0033705865911595,68
NFKB1,CSNK2A1,Activation,1.0,A,0.359286428809583,0.4106368789596205,0.5491799,0.63846993,0.16025974324723377,2.477036600651295,69
NFKB1,CD86,Activation,1.0,A,0.359286428809583,0.2536678892964377,0.5491799,0.43555605,0.08294537526473932,1.362203197361346,70
NFKB1,CD69,Activation,1.0,A,0.359286428809583,0.19114704901634,0.5491799,0.2845101,0.025393757008928243,0.9181644015739199,71
NFKB1,CD58,Activation,1.0,A,0.359286428809583,0.1538846282094011,0.5491799,0.186479,-0.011958111375475582,0.6535172792846091,72
NFKB1,CCR7,Activation,1.0,A,0.359286428809583,0.3082694231410393,0.5491799,0.7528411,0.20383751488103447,1.7499970790155772,73
NFKB1,CCND2,Activation,1.0,A,0.359286428809583,0.2890130043347752,0.5491799,0.4857372,0.10206542706644334,1.6132331299130929,74
NFKB1,CCL5,Activation,1.0,A,0.359286428809583,0.1663054351450474,0.5491799,2.0445166,0.6959924868374749,0.7417329867143793,75
NFKB1,CCL4,Activation,1.0,A,0.359286428809583,0.0936978992997644,0.5491799,0.33252704,0.04368920022135589,0.22605593187327525,76
NFKB1,CD83,Activation,1.0,A,0.359286428809583,0.0669389796598865,0.5491799,0.0847786,-0.05070805864161076,0.036007327276284654,77
NFKB1,BST1,Activation,1.0,A,0.359286428809583,0.2497499166388861,0.5491799,0.49657643,0.1061953969673042,1.3343767661586758,78
NFKB1,BIRC3,Activation,1.0,A,0.359286428809583,0.3123541180393377,0.5491799,0.61103934,0.14980812343080266,1.7790076136736799,79
NFKB1,BIRC2,Activation,1.0,A,0.359286428809583,0.2865955318439455,0.5491799,0.37962016,0.06163264898456405,1.5960636298093174,80
HIF1A,ZNF217,Activation,1.0,A,0.3469489829943142,0.3836278759586267,0.5292545,0.6541439,0.16623184867603236,2.285211840871187,82
YY1,EP300,Activation,1.0,A,0.5901967322440048,0.4134711570523173,1.149995,0.68257177,0.1770634527148419,2.4971663593936517,83
ELK1,FUT4,Activation,1.0,A,0.0973657885961963,0.0806102034011325,0.105786644,0.09186472,-0.048008100958833635,0.1331038106217874,84
ELK1,CITED2,Activation,1.0,A,0.0973657885961963,0.3672057352450595,0.105786644,0.68157125,0.17668223398572463,2.168577650511059,85
ETS1,CSNK2B,Activation,1.0,A,0.4787429143047189,0.5059186395464595,1.2290944,0.8443082,0.2386883640575009,3.153751725431121,86
ETS1,CSF3R,Activation,1.0,A,0.4787429143047189,0.3651217072357236,1.2290944,1.1692339,0.3624917487090073,2.1537763573181503,87
ETS1,CD8A,Activation,1.0,A,0.4787429143047189,0.1653884628209393,1.2290944,0.39112833,0.06601749880452268,0.7352204177094971,88
ETS1,EMSY,Activation,1.0,A,0.4787429143047189,0.1113704568189361,1.2290944,0.12429325,-0.03565216305280493,0.3515708981491695,89
DNMT1,MSH2,Activation,1.0,A,0.3440313437812439,0.108036012003998,0.5126623,0.12304272,-0.03612864074172965,0.3278888290405098,90
E2F4,TOPBP1,Repression,-1.0,A,0.2125708569523206,0.1684728242747575,0.25149894,0.2095693,-0.003160231452100254,0.7571263316350103,91
E2F4,LIN54,Activation,1.0,A,0.2125708569523206,0.0681893964654883,0.25149894,0.073191255,-0.05512307576744816,0.04488810319203207,92
E2F4,HCFC1,Activation,1.0,A,0.2125708569523206,0.2023174391463844,0.25149894,0.245914,0.010687847890788301,0.9974993330879419,93
E2F4,CUX1,Activation,1.0,A,0.2125708569523206,0.3336112037345642,0.25149894,0.5921157,0.1425978267939819,1.929980804241357,94
NFKB2,CCND2,Activation,1.0,A,0.1749749916638878,0.2890130043347752,0.21032028,0.4857372,0.10206542706644334,1.6132331299130929,95
ETS1,F13A1,Activation,1.0,A,0.4787429143047189,0.0752750916972316,1.2290944,0.12921055,-0.03377857046426283,0.09521250004793248,96
GATA3,NFKB1,Activation,1.0,A,0.1107869289763219,0.359286428809583,0.14721672,0.5491799,0.1262384025849392,2.1123327363780033,97
NFKB1,GATA3,Activation,1.0,A,0.359286428809583,0.1107869289763219,0.5491799,0.14721672,-0.026917848795861676,0.34742653605515383,98
RELA,GATA3,Activation,1.0,A,0.2120706902300798,0.1107869289763219,0.2434963,0.14721672,-0.026917848795861676,0.34742653605515383,99
GATA3,TCF7L2,Activation,1.0,A,0.1107869289763219,0.202067355785264,0.14721672,0.50007975,0.10753023405011213,0.9957231779047923,100
HBP1,NCF1,Repression,-1.0,A,0.3009336445481768,0.5900300100032579,0.3947079,3.6843536,1.3208041618658652,3.751131918696951,101
HIF1A,VEGFB,Activation,1.0,A,0.3469489829943142,0.1636378792930965,0.5292545,0.21915592,0.0004924682369912091,0.7227873314274488,102
HIF1A,TLR6,Activation,1.0,A,0.3469489829943142,0.1231243747915927,0.5292545,0.15880364,-0.022502993603778585,0.43505019175719306,103
HIF1A,TLR2,Activation,1.0,A,0.3469489829943142,0.3110203401133627,0.5292545,0.6628083,0.16953316354886178,1.7695347860302177,104
HIF1A,SOCS1,Activation,1.0,A,0.3469489829943142,0.1097865955318405,0.5292545,0.13871405,-0.030157541207310883,0.3403219153225561,105
HIF1A,NR3C1,Activation,1.0,A,0.3469489829943142,0.4534844948315673,0.5292545,0.77135974,0.21089349817550074,2.7813511886975153,106
HIF1A,FAM162A,Activation,1.0,A,0.3469489829943142,0.2780926975658549,0.5292545,0.36503255,0.0560744690930499,1.5356743535822466,107
HIF1A,ENO1,Activation,1.0,A,0.3469489829943142,0.7678392797598,0.5292545,2.3238125,0.8024099777878325,5.013978253915996,108
HIF1A,E2F3,Activation,1.0,A,0.3469489829943142,0.1623041013671211,0.5292545,0.21423794,-0.001381383445557808,0.7133145037839836,109
HIF1A,MIF,Activation,1.0,A,0.3469489829943142,0.8616205401799172,0.5292545,2.9532127,1.0422244186287233,5.680036447596926,110
FOSL2,BCL6,Activation,1.0,A,0.1873124374791606,0.1882294098032687,0.2609196,0.3059335,0.033556513696820535,0.8974425911038394,111
ETS2,PDE7A,Activation,1.0,A,0.1709736578859614,0.3030176725575127,0.23882943,0.42621768,0.07938726393920217,1.7126978201694452,112
ETS2,CSF3R,Activation,1.0,A,0.1709736578859614,0.3651217072357236,0.23882943,1.1692339,0.3624917487090073,2.1537763573181503,113
ETS2,CD163,Activation,1.0,A,0.1709736578859614,0.182894298099367,0.23882943,0.31585345,0.03733621898197867,0.8595512805299789,114
ETS2,ANGPT2,Activation,1.0,A,0.1709736578859614,0.0542680893631212,0.23882943,0.060353275,-0.06001461058937314,-0.053984535336625485,115
ETS1,WAS,Activation,1.0,A,0.4787429143047189,0.5895298432810173,1.2290944,1.2230983,0.3830151946297904,3.747579608330653,116
ETS1,TNFSF14,Activation,1.0,A,0.4787429143047189,0.0753584528176051,1.2290944,0.08986383,-0.04877048126397832,0.09580455177564937,117
ETS1,TGFBR2,Activation,1.0,A,0.4787429143047189,0.4423141047015267,1.2290944,0.67165244,0.1729029630640487,2.7020162571835207,118
ETS1,TBXAS1,Repression,-1.0,A,0.4787429143047189,0.2758419473157721,1.2290944,0.49499157,0.10559153266171438,1.5196889569339043,119
ETS1,TAF12,Activation,1.0,A,0.4787429143047189,0.2437479159719966,1.2290944,0.29442802,0.029172688822271635,1.2917490417630821,120
ETS1,NDRG1,Repression,-1.0,A,0.4787429143047189,0.1678059353117698,1.2290944,0.20490131,-0.004938831795253729,0.7523899178132779,121
ETS1,MDM2,Repression,-1.0,A,0.4787429143047189,0.2341613871290481,1.2290944,0.3111005,0.03552524712878462,1.2236630930756756,122
ETS1,LCK,Activation,1.0,A,0.4787429143047189,0.3871290430143111,1.2290944,0.77068496,0.21063639309610832,2.3100780134352754,123
