tf,target,mode,weight,confidence,tf_detection_rate,tf_mean_counts,target_detection_rate,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
SMAD3,JUN,Activation,1.0,A,0.1381865736704453,0.2332170880557982,0.057541412380122,0.1142109851787274,0.15416500757014492,0.32490318668209556,271
SMAD3,MYC,Repression,-1.0,A,0.1381865736704453,0.2332170880557982,0.0671316477768091,0.1455972101133393,0.2609064819045715,0.45741681617311397,272
SMAD3,POR,Activation,1.0,A,0.1381865736704453,0.2332170880557982,0.059285091543156,0.1076721883173498,0.13192720041713898,0.3489965738622804,273
SMAD3,SMAD7,Activation,1.0,A,0.1381865736704453,0.2332170880557982,0.1059285091543162,0.2122929380993899,0.4877321148652291,0.9934946809322364,274
SMAD3,TGFB1,Activation,1.0,A,0.1381865736704453,0.2332170880557982,0.0797733217088058,0.0998256320836969,0.10524183183353257,0.6320938732294572,275
SMAD3,ZFP36,Activation,1.0,A,0.1381865736704453,0.2332170880557982,0.44420226678292,1.233653007846554,3.9612775921647003,5.667611793888216,276
SMAD4,AHR,Activation,1.0,A,0.1024411508282482,0.1551874455100264,0.123801220575415,0.2868352223190941,0.7412431164094954,1.2404518995291356,277
SMAD4,CDKN1A,Activation,1.0,A,0.1024411508282482,0.1551874455100264,0.0884917175239759,0.1761115954664344,0.3646829152852647,0.7525608091303831,278
SMAD4,JUN,Activation,1.0,A,0.1024411508282482,0.1551874455100264,0.057541412380122,0.1142109851787274,0.15416500757014492,0.32490318668209556,279
SMAD4,MYC,Repression,-1.0,A,0.1024411508282482,0.1551874455100264,0.0671316477768091,0.1455972101133393,0.2609064819045715,0.45741681617311397,280
SMAD4,POR,Activation,1.0,A,0.1024411508282482,0.1551874455100264,0.059285091543156,0.1076721883173498,0.13192720041713898,0.3489965738622804,281
SMAD4,SKIL,Repression,-0.5,B,0.1024411508282482,0.1551874455100264,0.2641673931996508,0.550130775937231,1.636685484437198,3.179969567534004,282
SMAD4,SMAD7,Activation,1.0,A,0.1024411508282482,0.1551874455100264,0.1059285091543162,0.2122929380993899,0.4877321148652291,0.9934946809322364,283
SMAD4,TGFB1,Activation,1.0,A,0.1024411508282482,0.1551874455100264,0.0797733217088058,0.0998256320836969,0.10524183183353257,0.6320938732294572,284
SMAD4,ZFP36,Activation,1.0,A,0.1024411508282482,0.1551874455100264,0.44420226678292,1.233653007846554,3.9612775921647003,5.667611793888216,285
SP100,ETS1,Repression,-1.0,A,0.19180470793374,0.3295553618134276,0.4171752397558917,0.942022667829126,2.9694713931406795,5.294164292595331,286
SP3,CD14,Activation,1.0,A,0.0662598081952921,0.0863121185701833,0.0806451612903228,0.3286835222319096,0.8835650821887296,0.6441405668195497,287
SP3,CD83,Activation,1.0,A,0.0662598081952921,0.0863121185701833,0.0867480383609419,0.3352223190932874,0.9058028893417364,0.7284674219501982,288
SP3,ADGRE5,Activation,1.0,A,0.0662598081952921,0.0863121185701833,0.1865736704446381,0.308195292066261,0.8138866197759818,2.10781383801578,289
SP3,CDKN1A,Activation,1.0,A,0.0662598081952921,0.0863121185701833,0.0884917175239759,0.1761115954664344,0.3646829152852647,0.7525608091303831,290
SP3,CTSB,Activation,1.0,A,0.0662598081952921,0.0863121185701833,0.2083696599825628,0.6054925893635609,1.8249655849993134,2.4089811777680867,291
SP3,CTSL,Activation,1.0,A,0.0662598081952921,0.0863121185701833,0.0658238884045336,0.1360069747166525,0.22829103141349727,0.43934677578797515,292
SP3,EAPP,Repression,-1.0,A,0.0662598081952921,0.0863121185701833,0.0749782040104622,0.1150828247602445,0.15713004852387938,0.5658370584839473,293
SP3,ETF1,Repression,-1.0,A,0.0662598081952921,0.0863121185701833,0.0671316477768091,0.1085440278988669,0.1348922413708734,0.45741681617311397,294
SP3,F2R,Activation,1.0,A,0.0662598081952921,0.0863121185701833,0.0684394071490846,0.1216216216216219,0.17936785567688465,0.47548685655825257,295
SP3,PLAUR,Repression,-1.0,A,0.0662598081952921,0.0863121185701833,0.0632083696599825,0.1342632955536184,0.22236094950602883,0.40320669501769646,296
SP3,RORA,Activation,1.0,A,0.0662598081952921,0.0863121185701833,0.091107236268527,0.139058413251962,0.23866867475156658,0.7887008899006618,297
SP3,UBC,Activation,1.0,A,0.0662598081952921,0.0863121185701833,0.528770706190073,1.4407149084568411,4.665474818676543,6.836141072127239,299
SP3,UTRN,Activation,1.0,A,0.0662598081952921,0.0863121185701833,0.0828247602441153,0.125980819529207,0.1941930604455554,0.6742573007947807,300
SPI1,BCL6,Repression,-1.0,A,0.064516129032258,0.1072362685265913,0.054054054054054,0.0832606800348737,0.048906053712584385,0.2767164123217257,301
SPI1,CTSS,Activation,1.0,A,0.064516129032258,0.1072362685265913,0.1634699215344379,0.4006102877070636,1.1281809608717963,1.788576457878334,303
SPI1,CYBB,Activation,1.0,A,0.064516129032258,0.1072362685265913,0.0854402789886664,0.1704446381865739,0.3454101490859932,0.7103973815650594,304
SPI1,ERAP2,Activation,1.0,A,0.064516129032258,0.1072362685265913,0.1159546643417619,0.164341761115955,0.32465486240985497,1.132031657218302,305
SPI1,FLI1,Activation,1.0,A,0.064516129032258,0.1072362685265913,0.092850915431561,0.1508282476024414,0.27869672762697634,0.8127942770808467,306
SPI1,HCK,Activation,1.0,A,0.064516129032258,0.1072362685265913,0.063644289450741,0.211421098517873,0.4847670739114953,0.4092300418127428,307
SPI1,IFIT3,Activation,1.0,A,0.064516129032258,0.1072362685265913,0.0562336530078465,0.1346992153443769,0.22384346998289584,0.3068331462969569,308
SPI1,ITGAX,Activation,1.0,A,0.064516129032258,0.1072362685265913,0.065387968613775,0.1503923278116829,0.27721420715010936,0.43332342899292753,309
SPI1,ITGB2,Activation,1.0,A,0.064516129032258,0.1072362685265913,0.0897994768962514,0.1595466434176114,0.30834713716431716,0.7706308495155217,310
SPI1,STAT3,Activation,1.0,A,0.064516129032258,0.1072362685265913,0.0588491717523975,0.0775937227550132,0.029633287513312824,0.34297322706723415,311
SPI1,WAS,Activation,1.0,A,0.064516129032258,0.1072362685265913,0.1482127288578907,0.246294681778553,0.6033687120608585,1.5777593200517201,312
SREBF2,FDFT1,Activation,1.0,A,0.0780296425457718,0.1142109851787275,0.1150828247602449,0.1992153443766349,0.4432565005592179,1.1199849636282098,313
SREBF2,FDPS,Activation,0.5,B,0.0780296425457718,0.1142109851787275,0.0819529206625983,0.126852659110724,0.19715810139928944,0.6622106072046883,314
