tf,target,mode,weight,confidence,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
ATF4,MCL1,Activation,1.0,A,0.3902134044681283,0.6913137712569845,0.57252413,2.6946912,0.9437224019978924,4.470474767872356,25
ATF4,TNFRSF10B,Activation,0.5,B,0.3902134044681283,0.111537179059683,0.57252413,0.12904467,-0.03384177416112643,0.3527550016046023,26
ATF5,DISC1,Activation,1.0,A,0.1813104368122711,0.1190396798932936,0.29351312,0.13863088,-0.030189230690480313,0.40603965709908557,27
ATF6,ATP2A2,Activation,1.0,A,0.2790930310103361,0.2139879959986695,0.38862345,0.28584278,0.025901535540012035,1.0803865749682628,28
ATF6,DDIT3,Activation,1.0,A,0.2790930310103361,0.0737745915305095,0.38862345,0.08302811,-0.05137503138891457,0.08455556894903601,29
ATF6,DNAJC3,Activation,1.0,A,0.2790930310103361,0.2997665888629486,0.38862345,0.43922228,0.08434228441323356,1.6896078027885058,30
ATF6,HSPA5,Activation,1.0,A,0.2790930310103361,0.5324274758252127,0.38862345,1.0820584,0.3292760875326602,3.342024174844931,31
ATF6,RTN3,Activation,1.0,A,0.2790930310103361,0.4120540180059689,0.38862345,0.83663094,0.23576316985818208,2.4871014800224738,32
ATF6,SRF,Activation,1.0,A,0.2790930310103361,0.0801933977992653,0.38862345,0.08869695,-0.049215086579846384,0.13014355198320549,33
ATF6,XBP1,Activation,1.0,A,0.2790930310103361,0.4426475491830204,0.38862345,0.78511524,0.21613462701687525,2.7043844640943857,34
BACH1,HMOX1,Repression,-1.0,A,0.3776258752917392,0.1859786595531852,0.8523833,0.37395507,0.0594741330027399,0.8814571944554923,35
BCL6,CCND2,Repression,-1.0,A,0.1882294098032687,0.2890130043347752,0.3059335,0.4857372,0.10206542706644334,1.6132331299130929,36
BCL6,HDAC7,Repression,-1.0,A,0.1882294098032687,0.2155718572857653,0.3059335,0.26516974,0.01802468146833971,1.0916355577948778,37
BCL6,IRF4,Repression,-1.0,A,0.1882294098032687,0.0581027009003003,0.3059335,0.087279335,-0.04975522709545578,-0.026750155861664928,38
BCL6,LITAF,Repression,-1.0,A,0.1882294098032687,0.5869456485494408,0.3059335,1.1117321,0.34058237846358197,3.729226004771445,39
CEBPA,BCL2,Activation,1.0,A,0.22482494164722,0.3046848949649814,0.37603793,0.5778597,0.13716599714310515,1.7245388547237723,40
CEBPA,CSF3R,Activation,1.0,A,0.22482494164722,0.3651217072357236,0.37603793,1.1692339,0.3624917487090073,2.1537763573181503,41
CEBPA,HOMER3,Activation,1.0,A,0.22482494164722,0.0869456485495148,0.37603793,0.105119385,-0.042957800568861844,0.17809974192823996,43
CEBPA,HSD17B11,Activation,1.0,A,0.22482494164722,0.4887462487495314,0.37603793,0.87856966,0.25174268604896605,3.0317890695215457,44
CEBPA,HSPA4,Activation,1.0,A,0.22482494164722,0.294681560520169,0.37603793,0.40112644,0.06982698465965222,1.6534926473978069,45
CEBPA,ICAM1,Activation,1.0,A,0.22482494164722,0.1101200400133343,0.37603793,0.13971451,-0.02977634533942957,0.34269012223342193,46
CEBPA,INSR,Activation,1.0,A,0.22482494164722,0.1091197065688529,0.37603793,0.13562988,-0.031332673506296885,0.3355855015008244,47
CEBPA,ITGAX,Activation,1.0,A,0.22482494164722,0.2610036678893002,0.37603793,0.49007362,0.10371769240978332,1.4143037494003878,48
CEBPA,MAD1L1,Activation,1.0,A,0.22482494164722,0.1910636878959666,0.37603793,0.22215635,0.0016356938710666885,0.9175723498462037,49
CEBPA,MYC,Repression,-1.0,A,0.22482494164722,0.2710070023341127,0.37603793,0.41546583,0.07529058761823003,1.4853499567263537,50
CEBPA,PCK2,Activation,1.0,A,0.22482494164722,0.0909469823274405,0.37603793,0.10086803,-0.04457765439499842,0.20651822485863136,51
CEBPA,SOCS3,Activation,1.0,A,0.22482494164722,0.1829776592197404,0.37603793,0.27242282,0.020788254350226708,0.860143332257695,53
CEBPA,SPI1,Activation,1.0,A,0.22482494164722,0.4275591863954283,0.37603793,1.8685457,0.6289439492174228,2.597223101377721,54
CEBPA,STAT3,Activation,1.0,A,0.22482494164722,0.509253084361397,0.37603793,0.84672683,0.23960991190742378,3.1774337945397764,55
CEBPB,BCL2L1,Activation,1.0,A,0.5541847282426798,0.0869456485495148,2.421915,0.09694991,-0.04607053882202515,0.17809974192823996,56
CEBPB,CDKN1A,Activation,1.0,A,0.5541847282426798,0.0708569523174387,2.421915,0.104368836,-0.043243775197974905,0.06383375847895917,57
CEBPB,CSF3R,Activation,1.0,A,0.5541847282426798,0.3651217072357236,2.421915,1.1692339,0.3624917487090073,2.1537763573181503,58
CEBPB,CSRP1,Activation,1.0,A,0.5541847282426798,0.1438812937645852,2.421915,0.16605587,-0.01973974458940024,0.5824710719586189,59
CEBPB,FURIN,Activation,1.0,A,0.5541847282426798,0.1237912637545803,2.421915,0.14229868,-0.028791723339646583,0.4397866055789248,60
CEBPB,GFER,Repression,-1.0,A,0.5541847282426798,0.1284594864954942,2.421915,0.14163184,-0.02904580311548768,0.47294150233105225,61
CEBPB,IL1B,Activation,1.0,A,0.5541847282426798,0.0821940646882281,2.421915,0.16480523,-0.02021626419059079,0.14435279344840074,62
CEBPB,INSR,Activation,1.0,A,0.5541847282426798,0.1091197065688529,2.421915,0.13562988,-0.031332673506296885,0.3355855015008244,63
CEBPB,MAD1L1,Activation,0.5,B,0.5541847282426798,0.1910636878959666,2.421915,0.22215635,0.0016356938710666885,0.9175723498462037,64
CEBPB,SLC19A1,Activation,1.0,A,0.5541847282426798,0.0681060353451148,2.421915,0.0755254,-0.05423371844278165,0.04429605146431519,66
CEBPB,TOP1,Activation,1.0,A,0.5541847282426798,0.4990830276758376,2.421915,0.9333409,0.2726116566892077,3.1052034837583773,67
CEBPB,XBP1,Activation,1.0,A,0.5541847282426798,0.4426475491830204,2.421915,0.78511524,0.21613462701687525,2.7043844640943857,68
CEBPZ,MLH1,Repression,-1.0,A,0.3133544514838189,0.1009503167722547,0.44022188,0.11345593,-0.039781405204322835,0.2775644321846094,70
CLOCK,BHLHE40,Activation,1.0,A,0.1343781260420102,0.0763587862620865,0.16013764,0.09153112,-0.0481352094304619,0.10290917250824703,71
CLOCK,PER1,Activation,1.0,A,0.1343781260420102,0.1221240413471113,0.16013764,0.15488586,-0.023995748483801864,0.42794557102459535,72
CLOCK,PER2,Activation,1.0,A,0.1343781260420102,0.0734411470490157,0.16013764,0.0824446,-0.051597360718290484,0.08218736203817019,73
CREB1,AQP3,Activation,1.0,A,0.3244414804934861,0.1850616872290771,0.47023085,0.31643713,0.03755861308485633,0.8749446254506099,74
CREB1,BCL2,Activation,1.0,A,0.3244414804934861,0.3046848949649814,0.47023085,0.5778597,0.13716599714310515,1.7245388547237723,75
CREB1,CCL5,Activation,1.0,A,0.3244414804934861,0.1663054351450474,0.47023085,2.0445166,0.6959924868374749,0.7417329867143793,76
CREB1,CD4,Activation,1.0,A,0.3244414804934861,0.4153884628209064,0.47023085,0.9203266,0.2676529403153718,2.510783549131129,77
CREB1,CXCR4,Activation,1.0,A,0.3244414804934861,0.463904634878247,0.47023085,0.8587251,0.2441814999226612,2.855357654662064,78
CREB1,ETV3,Activation,1.0,A,0.3244414804934861,0.089196398799598,0.47023085,0.10203507,-0.04413298811583461,0.19408513857658505,79
CREB1,HLA-DOB,Activation,1.0,A,0.3244414804934861,0.0678559519839945,0.47023085,0.10361848,-0.04352967629011248,0.04251989628116614,81
CREB1,HLA-DQB1,Activation,1.0,A,0.3244414804934861,0.5181727242413549,0.47023085,2.478512,0.8613536738509501,3.240783329405429,82
CREB1,HMOX1,Activation,1.0,A,0.3244414804934861,0.1859786595531852,0.47023085,0.37395507,0.0594741330027399,0.8814571944554923,83
CREB1,JUN,Repression,-1.0,A,0.3244414804934861,0.6497165721906392,0.47023085,2.2591062,0.777755544641191,4.175040955741881,84
CREB1,NF1,Activation,1.0,A,0.3244414804934861,0.1583027675891947,0.47023085,0.19589853,-0.008369076418171799,0.6848960208535875,85
CREB1,NOLC1,Activation,1.0,A,0.3244414804934861,0.1779759919973325,0.47023085,0.21357064,-0.0016356384908741617,0.8246202285947003,86
CREB1,ODC1,Activation,1.0,A,0.3244414804934861,0.2331610536845665,0.47023085,0.33202344,0.0434973182479986,1.2165584723430762,87
CREB1,POLD2,Activation,1.0,A,0.3244414804934861,0.147965988662885,0.47023085,0.17105746,-0.0178340357746185,0.6114816066167313,88
CREB1,PPP2CA,Activation,1.0,A,0.3244414804934861,0.3500333444481314,0.47023085,0.4822337,0.10073052139992772,2.0466149946014847,89
CREB1,PSEN1,Activation,1.0,A,0.3244414804934861,0.2470823607869352,0.47023085,0.3381921,0.045847704772562094,1.3154311108717454,90
CREB1,RRM2B,Activation,1.0,A,0.3244414804934861,0.0919473157719219,0.47023085,0.105786435,-0.04270364077869508,0.21362284559122904,91
CREB1,SLC19A1,Activation,1.0,A,0.3244414804934861,0.0681060353451148,0.47023085,0.0755254,-0.05423371844278165,0.04429605146431519,92
CREB1,SLC20A1,Activation,1.0,A,0.3244414804934861,0.3022674224741518,0.47023085,0.5087461,0.11083229191310842,1.7073693546199977,93
CREB1,UXT,Activation,1.0,A,0.3244414804934861,0.7200733577858204,0.47023085,1.6124738,0.5313752806444474,4.674732613934508,94
CREM,CD247,Repression,-1.0,A,0.0880293431143697,0.329943314438133,0.10061785,0.6840676,0.17763339475655562,1.9039305282218366,95
CREM,DUSP1,Repression,-1.0,A,0.0880293431143697,0.5256752250749642,0.10061785,5.0690584,1.848405213377602,3.2940679848999035,96
CTCF,APP,Activation,1.0,A,0.3512004001333595,0.2350783594531562,0.4967382,0.37170264,0.05861591077627214,1.2301756620805577,98
CTCF,ATXN7,Activation,1.0,A,0.3512004001333595,0.3323607869289627,0.4967382,0.47890034,0.09946044257802492,1.9211000283256119,99
CTCF,BBC3,Activation,1.0,A,0.3512004001333595,0.079026342114037,0.4967382,0.08969726,-0.04883394786505482,0.12185482779517483,100
CTCF,BCL6,Repression,-1.0,A,0.3512004001333595,0.1882294098032687,0.4967382,0.3059335,0.033556513696820535,0.8974425911038394,101
CTCF,PBXIP1,Activation,1.0,A,0.3512004001333595,0.2700066688896315,0.4967382,0.3794542,0.061569414806052596,1.4782453359937575,102
CTCF,MYC,Repression,-1.0,A,0.3512004001333595,0.2710070023341127,0.4967382,0.41546583,0.07529058761823003,1.4853499567263537,103
CTCF,NF1,Activation,1.0,A,0.3512004001333595,0.1583027675891947,0.4967382,0.19589853,-0.008369076418171799,0.6848960208535875,104
CTCF,RAD21,Activation,1.0,A,0.3512004001333595,0.5306768922973705,0.4967382,0.9195074,0.2673408082411575,3.3295910885628865,105
CTCF,RBL2,Activation,1.0,A,0.3512004001333595,0.4398132710903236,0.4967382,0.6746538,0.17404654304728068,2.684254705352029,106
CUX1,FTO,Activation,0.5,B,0.3336112037345642,0.0746915638546175,0.5921157,0.08302818,-0.05137500471747267,0.0910681379539176,107
DDIT3,TNFRSF10B,Activation,1.0,A,0.0737745915305095,0.111537179059683,0.08302811,0.12904467,-0.03384177416112643,0.3527550016046023,108
DNMT1,MSH2,Activation,1.0,A,0.3440313437812439,0.108036012003998,0.5126623,0.12304272,-0.03612864074172965,0.3278888290405098,109
E2F3,CDKN1A,Activation,1.0,A,0.1623041013671211,0.0708569523174387,0.21423794,0.104368836,-0.043243775197974905,0.06383375847895917,110
E2F3,MAP3K5,Activation,1.0,A,0.1623041013671211,0.1866455485161729,0.21423794,0.24708202,0.011132887570138549,0.8861936082772248,111
E2F4,CUX1,Activation,1.0,A,0.2125708569523206,0.3336112037345642,0.25149894,0.5921157,0.1425978267939819,1.929980804241357,112
E2F4,HCFC1,Activation,1.0,A,0.2125708569523206,0.2023174391463844,0.25149894,0.245914,0.010687847890788301,0.9974993330879419,113
E2F4,LIN54,Activation,1.0,A,0.2125708569523206,0.0681893964654883,0.25149894,0.073191255,-0.05512307576744816,0.04488810319203207,114
E2F4,LTBP4,Activation,0.5,B,0.2125708569523206,0.0711070356785591,0.25149894,0.07669256,-0.053789006441146044,0.06560991366210892,115
E2F4,MAP3K5,Activation,1.0,A,0.2125708569523206,0.1866455485161729,0.25149894,0.24708202,0.011132887570138549,0.8861936082772248,116
E2F4,MYC,Repression,-1.0,A,0.2125708569523206,0.2710070023341127,0.25149894,0.41546583,0.07529058761823003,1.4853499567263537,117
E2F4,TOPBP1,Repression,-1.0,A,0.2125708569523206,0.1684728242747575,0.25149894,0.2095693,-0.003160231452100254,0.7571263316350103,118
ELF2,VCP,Activation,1.0,A,0.3384461487162236,0.3935478492830658,0.47064716,0.57218987,0.13500567512364456,2.355665996469437,119
ELK1,CITED2,Activation,1.0,A,0.0973657885961963,0.3672057352450595,0.105786644,0.68157125,0.17668223398572463,2.168577650511059,120
ELK1,FUT4,Activation,1.0,A,0.0973657885961963,0.0806102034011325,0.105786644,0.09186472,-0.048008100958833635,0.1331038106217874,122
ELK1,MCL1,Activation,1.0,A,0.0973657885961963,0.6913137712569845,0.105786644,2.6946912,0.9437224019978924,4.470474767872356,123
ELK1,PSEN1,Activation,1.0,A,0.0973657885961963,0.2470823607869352,0.105786644,0.3381921,0.045847704772562094,1.3154311108717454,124
ELK1,SRF,Activation,1.0,A,0.0973657885961963,0.0801933977992653,0.105786644,0.08869695,-0.049215086579846384,0.13014355198320549,125
ERF,ETS2,Repression,-1.0,A,0.0664388129376458,0.1709736578859614,0.070940435,0.23882943,0.007988480789938721,0.7748878834665074,127
ETS1,ANGPT2,Activation,1.0,A,0.4787429143047189,0.0542680893631212,1.2290944,0.060353275,-0.06001461058937314,-0.053984535336625485,128
ETS1,ANPEP,Activation,1.0,A,0.4787429143047189,0.140796932310767,1.2290944,0.19223133,-0.009766355156646478,0.5605651580331057,129
ETS1,ATXN2,Activation,1.0,A,0.4787429143047189,0.2802600866955643,1.2290944,0.38720617,0.06452307505427837,1.5510676985028726,130
ETS1,BAX,Repression,-1.0,A,0.4787429143047189,0.4886628876291579,1.2290944,0.8149618,0.22750678116843745,3.0311970177938288,131
ETS1,EMSY,Activation,1.0,A,0.4787429143047189,0.1113704568189361,1.2290944,0.12429325,-0.03565216305280493,0.3515708981491695,132
ETS1,CD6,Activation,1.0,A,0.4787429143047189,0.1953984661553867,1.2290944,0.27317324,0.02107417982768257,0.9483590396874653,133
ETS1,CD8A,Activation,1.0,A,0.4787429143047189,0.1653884628209393,1.2290944,0.39112833,0.06601749880452268,0.7352204177094971,134
ETS1,CDKN1A,Activation,1.0,A,0.4787429143047189,0.0708569523174387,1.2290944,0.104368836,-0.043243775197974905,0.06383375847895917,135
ETS1,CHUK,Activation,1.0,A,0.4787429143047189,0.0947815938646193,1.2290944,0.107620426,-0.042004852430403763,0.2337526043335898,136
ETS1,CSF3R,Activation,1.0,A,0.4787429143047189,0.3651217072357236,1.2290944,1.1692339,0.3624917487090073,2.1537763573181503,137
ETS1,CSNK2A1,Activation,1.0,A,0.4787429143047189,0.4106368789596205,1.2290944,0.63846993,0.16025974324723377,2.477036600651295,138
ETS1,CSNK2B,Activation,1.0,A,0.4787429143047189,0.5059186395464595,1.2290944,0.8443082,0.2386883640575009,3.153751725431121,139
ETS1,CTSB,Activation,1.0,A,0.4787429143047189,0.4847449149716064,1.2290944,1.55436,0.5092327257927974,3.0033705865911595,140
ETS1,CXCR4,Activation,1.0,A,0.4787429143047189,0.463904634878247,1.2290944,0.8587251,0.2441814999226612,2.855357654662064,141
ETS1,DUSP6,Activation,1.0,A,0.4787429143047189,0.4044681560519861,1.2290944,2.9472425,1.0399496494521197,2.433224772800283,142
ETS1,ECE1,Activation,1.0,A,0.4787429143047189,0.1382127375791896,1.2290944,0.16363849,-0.02066081616357507,0.5422115544738917,143
ETS1,F13A1,Activation,1.0,A,0.4787429143047189,0.0752750916972316,1.2290944,0.12921055,-0.03377857046426283,0.09521250004793248,144
ETS1,FLI1,Activation,1.0,A,0.4787429143047189,0.3982994331443517,1.2290944,0.61329085,0.15066599511831988,2.38941294494927,145
ETS1,HMOX1,Activation,1.0,A,0.4787429143047189,0.1859786595531852,1.2290944,0.37395507,0.0594741330027399,0.8814571944554923,146
ETS1,IL2RB,Activation,1.0,A,0.4787429143047189,0.1022007335778564,1.2290944,0.20590205,-0.004557529241604853,0.2864452081003561,147
ETS1,LCK,Activation,1.0,A,0.4787429143047189,0.3871290430143111,1.2290944,0.77068496,0.21063639309610832,2.3100780134352754,148
ETS1,MDM2,Repression,-1.0,A,0.4787429143047189,0.2341613871290481,1.2290944,0.3111005,0.03552524712878462,1.2236630930756756,149
ETS1,MGAT5,Activation,1.0,A,0.4787429143047189,0.0709403134378122,1.2290944,0.07860992,-0.05305845278658622,0.06442581020667595,150
ETS1,NDRG1,Repression,-1.0,A,0.4787429143047189,0.1678059353117698,1.2290944,0.20490131,-0.004938831795253729,0.7523899178132779,151
ETS1,PARP1,Activation,1.0,A,0.4787429143047189,0.3789596532177142,1.2290944,0.58077794,0.13827790669419765,2.252056944119069,152
ETS1,SQSTM1,Activation,0.5,B,0.4787429143047189,0.5204234744914377,1.2290944,0.94684774,0.2777580409485826,3.2567687260537714,153
ETS1,TAF12,Activation,1.0,A,0.4787429143047189,0.2437479159719966,1.2290944,0.29442802,0.029172688822271635,1.2917490417630821,154
ETS1,TBXAS1,Repression,-1.0,A,0.4787429143047189,0.2758419473157721,1.2290944,0.49499157,0.10559153266171438,1.5196889569339043,155
ETS1,TGFBR2,Activation,1.0,A,0.4787429143047189,0.4423141047015267,1.2290944,0.67165244,0.1729029630640487,2.7020162571835207,156
ETS1,TNFSF14,Activation,1.0,A,0.4787429143047189,0.0753584528176051,1.2290944,0.08986383,-0.04877048126397832,0.09580455177564937,157
ETS1,TP53,Activation,1.0,A,0.4787429143047189,0.2720906968989674,1.2290944,0.35978127,0.054073623245052146,1.493046629186667,158
ETS1,WAS,Activation,1.0,A,0.4787429143047189,0.5895298432810173,1.2290944,1.2230983,0.3830151946297904,3.747579608330653,159
ETS2,ANGPT2,Activation,1.0,A,0.1709736578859614,0.0542680893631212,0.23882943,0.060353275,-0.06001461058937314,-0.053984535336625485,160
ETS2,ANPEP,Activation,1.0,A,0.1709736578859614,0.140796932310767,0.23882943,0.19223133,-0.009766355156646478,0.5605651580331057,161
ETS2,CD163,Activation,1.0,A,0.1709736578859614,0.182894298099367,0.23882943,0.31585345,0.03733621898197867,0.8595512805299789,162
ETS2,CSF3R,Activation,1.0,A,0.1709736578859614,0.3651217072357236,0.23882943,1.1692339,0.3624917487090073,2.1537763573181503,163
ETS2,FLI1,Activation,1.0,A,0.1709736578859614,0.3982994331443517,0.23882943,0.61329085,0.15066599511831988,2.38941294494927,164
ETS2,ICAM1,Activation,1.0,A,0.1709736578859614,0.1101200400133343,0.23882943,0.13971451,-0.02977634533942957,0.34269012223342193,165
ETS2,MDM2,Activation,1.0,A,0.1709736578859614,0.2341613871290481,0.23882943,0.3111005,0.03552524712878462,1.2236630930756756,166
ETS2,MYC,Activation,1.0,A,0.1709736578859614,0.2710070023341127,0.23882943,0.41546583,0.07529058761823003,1.4853499567263537,167
ETS2,PDE7A,Activation,1.0,A,0.1709736578859614,0.3030176725575127,0.23882943,0.42621768,0.07938726393920217,1.7126978201694452,168
ETS2,TP53,Activation,1.0,A,0.1709736578859614,0.2720906968989674,0.23882943,0.35978127,0.054073623245052146,1.493046629186667,169
ETV3,NFKB1,Repression,-1.0,A,0.089196398799598,0.359286428809583,0.10203507,0.5491799,0.1262384025849392,2.1123327363780033,170
FLI1,EYA3,Activation,1.0,A,0.3982994331443517,0.1030343447815909,0.61329085,0.115790136,-0.03889202463739983,0.29236572537752087,171
FLI1,HMOX1,Activation,1.0,A,0.3982994331443517,0.1859786595531852,0.61329085,0.37395507,0.0594741330027399,0.8814571944554923,172
FLI1,ID2,Activation,1.0,A,0.3982994331443517,0.3882960986995392,0.61329085,0.95067024,0.2792144921859897,2.3183667376233044,173
FLI1,TGFBR2,Activation,1.0,A,0.3982994331443517,0.4423141047015267,0.61329085,0.67165244,0.1729029630640487,2.7020162571835207,174
FOS,BATF3,Activation,1.0,A,0.5436812270756267,0.0811103701233732,10.45352,0.14129786,-0.029173056374943336,0.13665612098808627,175
FOS,BCL2L1,Activation,1.0,A,0.5436812270756267,0.0869456485495148,10.45352,0.09694991,-0.04607053882202515,0.17809974192823996,176
FOS,CD40LG,Activation,1.0,A,0.5436812270756267,0.1113704568189361,10.45352,0.16147134,-0.021486544953410756,0.3515708981491695,177
FOS,CREM,Activation,1.0,A,0.5436812270756267,0.0880293431143697,10.45352,0.10061785,-0.044672978128307644,0.18579641438855451,178
FOS,CSTA,Activation,1.0,A,0.5436812270756267,0.4044681560519861,10.45352,2.1508915,0.7365235148908592,2.433224772800283,179
FOS,DDIT3,Activation,1.0,A,0.5436812270756267,0.0737745915305095,10.45352,0.08302811,-0.05137503138891457,0.08455556894903601,180
FOS,ERCC4,Activation,1.0,A,0.5436812270756267,0.1105368456152016,10.45352,0.1335459,-0.03212671281296314,0.3456503808720048,181
FOS,EZR,Activation,1.0,A,0.5436812270756267,0.4707402467488689,10.45352,0.88190234,0.25301250577686196,2.9039058963348072,182
FOS,FAS,Activation,1.0,A,0.5436812270756267,0.1246248749583148,10.45352,0.15146811,-0.02529798163400416,0.44570712285608954,183
FOS,GSTP1,Activation,1.0,A,0.5436812270756267,0.7140713571189329,10.45352,3.418944,1.2196776372511535,4.632104889538929,184
FOS,HSPH1,Activation,1.0,A,0.5436812270756267,0.2570023341113752,10.45352,0.3827058,0.06280834138382971,1.3858852664700014,185
FOS,LRIG2,Activation,1.0,A,0.5436812270756267,0.1058686228742883,10.45352,0.11820764,-0.0379709058166708,0.3124954841198816,186
FOS,MYC,Activation,1.0,A,0.5436812270756267,0.2710070023341127,10.45352,0.41546583,0.07529058761823003,1.4853499567263537,187
FOS,NFKB1,Repression,-1.0,A,0.5436812270756267,0.359286428809583,10.45352,0.5491799,0.1262384025849392,2.1123327363780033,188
FOS,PDHA1,Activation,1.0,A,0.5436812270756267,0.1933144381460501,10.45352,0.22674157,0.003382757139290101,0.9335577464945509,189
FOS,PLAUR,Activation,1.0,A,0.5436812270756267,0.2094031343781289,10.45352,0.33994368,0.04651509283231819,1.047823729943851,190
FOS,SMAD4,Activation,1.0,A,0.5436812270756267,0.2314938312770972,10.45352,0.28901026,0.027108410665051246,1.2047174377887446,191
FOS,SMAD7,Activation,1.0,A,0.5436812270756267,0.0807769256418794,10.45352,0.09353193,-0.04737285960696508,0.13428791407722035,192
FOS,TP53,Activation,1.0,A,0.5436812270756267,0.2720906968989674,10.45352,0.35978127,0.054073623245052146,1.493046629186667,193
FOSL2,BCL6,Activation,1.0,A,0.1873124374791606,0.1882294098032687,0.2609196,0.3059335,0.033556513696820535,0.8974425911038394,194
FOSL2,PLAUR,Activation,1.0,A,0.1873124374791606,0.2094031343781289,0.2609196,0.33994368,0.04651509283231819,1.047823729943851,195
FOXO1,ANGPT2,Activation,1.0,A,0.1632210736912292,0.0542680893631212,0.19389808,0.060353275,-0.06001461058937314,-0.053984535336625485,196
FOXO1,CDKN1B,Activation,1.0,A,0.1632210736912292,0.3676225408469267,0.19389808,0.5059085,0.10975110786307139,2.171537909149641,197
FOXO1,KLF2,Activation,1.0,A,0.1632210736912292,0.9214738246080452,0.19389808,4.987648,1.8173861740531256,6.105129588097288,198
FOXO1,TNFSF10,Activation,1.0,A,0.1632210736912292,0.565271757252347,0.19389808,4.0093765,1.4446445817195366,3.5752925555651855,199
FOXO1,TXNIP,Activation,1.0,A,0.1632210736912292,0.9784928309434764,0.19389808,12.857609,4.816003423705442,6.510092969855294,200
FOXO3,BCL2L11,Activation,1.0,A,0.2166555518506204,0.1362954318105999,0.2870103,0.17722628,-0.015483588286759253,0.5285943647364103,201
FOXO3,BCL6,Activation,1.0,A,0.2166555518506204,0.1882294098032687,0.2870103,0.3059335,0.033556513696820535,0.8974425911038394,202
FOXO3,CCND2,Repression,-1.0,A,0.2166555518506204,0.2890130043347752,0.2870103,0.4857372,0.10206542706644334,1.6132331299130929,203
