dataset,condition,edge_set,repeat,edge_id,tf,positive_target,target,mode,match_distance,caliper_z,relaxed_bin,pos_target_mean_counts,neg_target_mean_counts,pos_target_detection_rate,neg_target_detection_rate,tf_mean_counts,tf_detection_rate,edge_id_original
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,452,STAT3,ZFP36,VAMP5,Activation,0.01292505685314834,0.25,0,0.38094,0.3690885,0.2925731432858191,0.2927231807951965,0.30202457,0.2427606901725351,461
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,436,STAT3,HSPB1,ARPC4,Activation,0.05999898176939985,0.25,0,0.45836186,0.40659538,0.2919729932483096,0.2936234058514607,0.30202457,0.2427606901725351,445
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,529,YY1,DEK,ZFP36,Activation,0.012253958413198202,0.25,0,0.3789902,0.38094,0.2934733683420833,0.2925731432858191,0.23045948,0.1986496624155979,540
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,532,YY1,GNAS,S1PR4,Activation,0.005162549841537116,0.25,0,0.3824417,0.37943986,0.292123030757687,0.2918229557389323,0.23045948,0.1986496624155979,543
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,307,SMAD3,ZFP36,S1PR4,Activation,0.010189465375571265,0.25,0,0.38094,0.37943986,0.2925731432858191,0.2918229557389323,0.07426853,0.0687171792948235,316
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,428,STAT3,CCND3,POLR2I,Activation,0.02436304803151867,0.25,0,0.3938438,0.38109237,0.2790697674418562,0.2775693923480826,0.30202457,0.2427606901725351,437
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,440,STAT3,MCL1,MCUB,Activation,0.01719308065130225,0.25,0,0.34238303,0.33323023,0.2760690172543089,0.2771192798199505,0.30202457,0.2427606901725351,449
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,273,RELA,MCL1,RPS9P2,Activation,0.018046743209951418,0.25,0,0.34238303,0.35483474,0.2760690172543089,0.2769692423105731,0.124831796,0.1174793698424582,282
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,7,ATF4,MCL1,MCUB,Activation,0.01719308065130225,0.25,0,0.34238303,0.33323023,0.2760690172543089,0.2771192798199505,0.494364,0.3332333083270851,7
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,506,TP53,SIVA1,DPP7,Activation,0.011311827817943081,0.25,0,0.33833238,0.34313282,0.2754688672167995,0.2747186796699126,0.09647435,0.088522130532632,516
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,352,SP1,NOL7,PTMAP5,Activation,0.022591007703572415,0.25,0,0.3771917,0.37299085,0.2724681170292521,0.2708177044261011,0.055363677,0.053563390847712,361
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,169,MYC,NOL7,EIF1AX,Activation,0.024707065875533094,0.25,0,0.3771917,0.3927938,0.2724681170292521,0.2738184546136484,0.45221072,0.2238559639909906,174
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,58,ETS1,SQSTM1,HCLS1,Activation,0.008673258048044002,0.25,0,0.33083025,0.3338308,0.2672168042010444,0.2666166541635349,0.39564312,0.3086271567891972,59
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,367,SP1,SQSTM1,PPIG,Activation,0.011872200051551724,0.25,0,0.33083025,0.33668163,0.2672168042010444,0.2679669917479312,0.055363677,0.053563390847712,376
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,223,NFKB1,SQSTM1,AP2M1,Activation,0.002909516640446248,0.25,0,0.33083025,0.33278108,0.2672168042010444,0.2673668417104217,0.13788496,0.1135783945986474,230
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,407,STAT1,PIM1,DSTN,Activation,0.014159856258721909,0.25,0,0.33158043,0.31897843,0.2535633908477041,0.2538634658664588,0.9749255,0.423105776444127,416
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,332,SP1,EZR,HAX1,Activation,0.0025806744404422107,0.25,0,0.3510843,0.35258433,0.2652663165791386,0.2651162790697612,0.055363677,0.053563390847712,341
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,415,STAT1,STAT3,SUMO3,Activation,0.008209102363173118,0.25,0,0.30202457,0.303525,0.2427606901725351,0.2421605401350258,0.9749255,0.423105776444127,424
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,47,ETS1,CD6,ENSG00000272211,Activation,0.012619854641729447,0.25,0,0.31222668,0.3233296,0.2511627906976663,0.251462865716421,0.39564312,0.3086271567891972,48
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,317,SP1,BSG,CD6,Activation,0.0020185524974802903,0.25,0,0.3123764,0.31222668,0.2513128282070436,0.2511627906976663,0.055363677,0.053563390847712,326
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,132,JUN,EZR,HAX1,Activation,0.0025806744404422107,0.25,0,0.3510843,0.35258433,0.2652663165791386,0.2651162790697612,0.08762201,0.0730682670667663,136
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,300,RUNX3,ICAM3,RAP1B,Repression,0.009465176779337121,0.25,0,0.31972754,0.32768002,0.2633158289572329,0.2630157539384781,0.29827377,0.2324081020254988,309
