tf,target,mode,weight,confidence,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
TP53,BCL2,Repression,-1.0,A,0.1031738855231031,0.0994664978750337,0.11601565,0.11927093,0.1300773572915886,1.1276462248547732,0
MYC,ST3GAL1,Activation,1.0,A,0.1900714350302917,0.107604665882991,0.40753916,0.12017551,0.13162565174325308,1.23983629064178,1
MYC,HLA-F,Activation,1.0,A,0.1900714350302917,0.2504747264671303,0.40753916,0.31539583,0.46576805850458197,3.209395223347009,2
MYC,HDAC2,Activation,1.0,A,0.1900714350302917,0.1263224523012928,0.40753916,0.14766355,0.1786746466570596,1.4978734419518953,3
IRF3,PURA,Repression,-1.0,A,0.2086987973596162,0.0980197124513968,0.24179296,0.10661145,0.10840917687088798,1.1077013242704161,4
IRF3,IRF7,Activation,1.0,A,0.2086987973596162,0.1421466678723209,0.24179296,0.16719463,0.21210437404326643,1.7160207920932973,5
JUN,POLD2,Activation,1.0,A,0.212225336829731,0.1354552852880004,0.31331745,0.17379534,0.22340226109587225,1.623775626890647,7
JUN,PDHA1,Activation,1.0,A,0.212225336829731,0.0928655393796905,0.31331745,0.10091451,0.09865819786022514,1.0366476159386449,8
JUN,NFKB2,Activation,1.0,A,0.212225336829731,0.2054435301564332,0.31331745,0.2710919,0.38993670140412523,2.588610192658905,9
JUN,CTSL,Activation,1.0,A,0.212225336829731,0.07242969527082,0.31331745,0.13256273,0.1528278273358454,0.7549258951846065,10
JUN,CREM,Activation,1.0,A,0.212225336829731,0.3177502486662441,0.31331745,0.6042047,0.9600982128441498,4.136833100519599,11
JUN,CD82,Activation,1.0,A,0.212225336829731,0.1622208156252822,0.31331745,0.23022048,0.3199804865666887,1.992756287701247,12
JUN,BATF3,Activation,1.0,A,0.212225336829731,0.1571570666425532,0.31331745,0.40374106,0.6169812507485204,1.922949135655998,13
NCOA3,BCL2,Activation,1.0,A,0.1142056243783341,0.0994664978750337,0.12994099,0.11927093,0.1300773572915886,1.1276462248547732,14
NFIC,JUN,Activation,1.0,A,0.0552491183651323,0.212225336829731,0.05823304,0.31331745,0.46221066808864275,2.6821019141480775,15
NFKB1,PDE7A,Activation,1.0,A,0.0955782620490096,0.0620309250384301,0.12225483,0.06573836,0.03845010363316147,0.6115719222345423,16
NFKB1,NOLC1,Activation,1.0,A,0.0955782620490096,0.1162853784248121,0.12225483,0.1586943,0.1975550652189313,1.35950569414792,17
NFKB1,MAT2A,Activation,1.0,A,0.0955782620490096,0.11266841486572,0.12225483,0.1322917,0.1523639277965735,1.309643442687029,18
NFKB1,IRF1,Activation,1.0,A,0.0955782620490096,0.4330409621123058,0.12225483,0.7370306,1.187445273366536,5.726192365835527,19
NFKB1,HLA-F,Activation,1.0,A,0.0955782620490096,0.2504747264671303,0.12225483,0.31539583,0.46576805850458197,3.209395223347009,20
NFKB1,GSTP1,Activation,1.0,A,0.0955782620490096,0.5220182656659724,0.12225483,0.98523563,1.6122772073294955,6.952803751773468,21
NFKB1,JUNB,Activation,1.0,A,0.0955782620490096,0.4911836513247119,0.12225483,0.96760553,1.5821012295140566,6.527728058069365,22
NFKB1,XIAP,Activation,1.0,A,0.0955782620490096,0.0623926213943393,0.12225483,0.06637135,0.03953354004006754,0.6165581473806313,23
NFKB1,TNFSF10,Activation,1.0,A,0.0955782620490096,0.0966633511167373,0.12225483,0.12451522,0.13905357289432077,1.089002979972582,24
