dataset,condition,edge_set,score_definition,metric,repeat,n_positive,n_negative,random_auprc_baseline,auroc,auprc,enrichment_at_5pct,positive_median,negative_median,median_difference,cliffs_delta
GSE126030_T_cells,blood,dorothea_ab,formal_abs,codetection_odds_ratio,7,2550,2550,0.5,0.49889703960015375,0.5070931769456188,1.0980392156862746,1.4327405095100403,1.4393305778503418,-0.006590068340301514,-0.0022059207996923957
GSE126030_T_cells,blood,dorothea_ab,formal_abs,pearson,8,2550,2550,0.5,0.535355786236063,0.5433683654718016,1.2862745098039217,0.016082136891782284,0.014414372853934765,0.001667764037847519,0.07071157247212612
GSE126030_T_cells,blood,dorothea_ab,formal_abs,spearman,8,2550,2550,0.5,0.5257968473663975,0.5256939143976491,1.1450980392156862,0.03170469030737877,0.029873264022171497,0.0018314262852072716,0.05159369473279507
GSE126030_T_cells,blood,dorothea_ab,formal_abs,mutual_information,8,2550,2550,0.5,0.49164621299500194,0.48780507568638404,0.9333333333333333,0.00524874497205019,0.005453369580209255,-0.00020462460815906525,-0.016707574009996118
GSE126030_T_cells,blood,dorothea_ab,formal_abs,coexpression_probability,8,2550,2550,0.5,0.5003392541330258,0.5006382098690972,0.996078431372549,0.042751774191856384,0.04241134785115719,0.00034042634069919586,0.0006785082660514252
GSE126030_T_cells,blood,dorothea_ab,formal_abs,codetection_odds_ratio,8,2550,2550,0.5,0.4980282968089196,0.5043993498312338,1.0901960784313725,1.4327405095100403,1.443684995174408,-0.010944485664367676,-0.00394340638216073
GSE126030_T_cells,blood,dorothea_ab,formal_abs,pearson,9,2550,2550,0.5,0.5342811226451365,0.5447418975419103,1.3019607843137255,0.016082136891782284,0.014371745754033327,0.0017103911377489567,0.068562245290273
GSE126030_T_cells,blood,dorothea_ab,formal_abs,spearman,9,2550,2550,0.5,0.5259224913494809,0.5268356585393746,1.1686274509803922,0.03170469030737877,0.029916096478700638,0.001788593828678131,0.05184498269896198
GSE126030_T_cells,blood,dorothea_ab,formal_abs,mutual_information,9,2550,2550,0.5,0.48958446751249524,0.4859300093741384,0.8862745098039215,0.00524874497205019,0.005658944137394428,-0.0004101991653442383,-0.02083106497500964
GSE126030_T_cells,blood,dorothea_ab,formal_abs,coexpression_probability,9,2550,2550,0.5,0.49982599000384464,0.5005095663871828,0.996078431372549,0.042751774191856384,0.04221276566386223,0.0005390085279941559,-0.00034801999231059977
GSE126030_T_cells,blood,dorothea_ab,formal_abs,codetection_odds_ratio,9,2550,2550,0.5,0.4944549788542868,0.5015619123270918,1.0274509803921568,1.4327405095100403,1.4375442266464233,-0.004803717136383057,-0.011090042291426405
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,pearson,0,529,529,0.5,0.5188875111223874,0.5290640038114993,1.2452830188679245,0.018688496202230453,0.018337469547986984,0.00035102665424346924,0.0377750222447748
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,spearman,0,529,529,0.5,0.5031678703263639,0.5091293082541373,1.2452830188679245,0.03484321013092995,0.035062458366155624,-0.0002192482352256775,0.006335740652727795
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,mutual_information,0,529,529,0.5,0.4814037256870866,0.4780153661287555,0.7547169811320755,0.008880261331796646,0.009546278975903988,-0.0006660176441073418,-0.03719254862582677
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,coexpression_probability,0,529,529,0.5,0.49789165990687567,0.5007338633831192,1.0188679245283019,0.044765956699848175,0.04550354555249214,-0.0007375888526439667,-0.004216680186248656
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,0,529,529,0.5,0.48215415182192745,0.49236433614872444,0.9811320754716981,1.466232419013977,1.5033032894134521,-0.0370708703994751,-0.03569169635614511
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,pearson,1,529,529,0.5,0.5194342501634857,0.5307439864890097,1.2075471698113207,0.018688496202230453,0.017854804173111916,0.0008336920291185379,0.03886850032697131
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,spearman,1,529,529,0.5,0.5046044003559164,0.5101452592758116,1.0566037735849056,0.03484321013092995,0.03608300909399986,-0.0012397989630699158,0.00920880071183272
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,mutual_information,1,529,529,0.5,0.4860581544519924,0.48089890289498405,0.8301886792452831,0.008880261331796646,0.009475856088101864,-0.0005955947563052177,-0.027883691096015184
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,coexpression_probability,1,529,529,0.5,0.49856168324155503,0.5030981869773508,1.0188679245283019,0.044765956699848175,0.0449361689388752,-0.00017021223902702332,-0.002876633516889937
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,1,529,529,0.5,0.4905482041587902,0.49634737349912356,0.9811320754716981,1.466232419013977,1.5010002851486206,-0.034767866134643555,-0.018903591682419618
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,pearson,2,529,529,0.5,0.5251946641128356,0.5379268310079977,1.2830188679245282,0.018688496202230453,0.01803836040198803,0.000650135800242424,0.050389328225671104
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,spearman,2,529,529,0.5,0.5110795058622575,0.5149660928004853,1.2075471698113207,0.03484321013092995,0.035218849778175354,-0.0003756396472454071,0.022159011724514954
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,mutual_information,2,529,529,0.5,0.4853970647617754,0.4809729439796022,0.8679245283018868,0.008880261331796646,0.009743628092110157,-0.0008633667603135109,-0.02920587047644918
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,coexpression_probability,2,529,529,0.5,0.49875286323305024,0.5022245051709944,1.0188679245283019,0.044765956699848175,0.045673757791519165,-0.00090780109167099,-0.002494273533899638
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,2,529,529,0.5,0.49587622971616024,0.5029529369200255,1.0566037735849056,1.466232419013977,1.494900107383728,-0.028667688369750977,-0.008247540567679512
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,pearson,3,529,529,0.5,0.5182978905878696,0.5343456926015344,1.2452830188679245,0.018688496202230453,0.018305525183677673,0.00038297101855278015,0.03659578117573914
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,spearman,3,529,529,0.5,0.504479329333443,0.5140217497622934,1.2452830188679245,0.03484321013092995,0.03589528426527977,-0.001052074134349823,0.008958658666885944
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,mutual_information,3,529,529,0.5,0.48204158790170126,0.48351528388532117,0.9056603773584906,0.008880261331796646,0.00976577214896679,-0.0008855108171701431,-0.03591682419659736
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,coexpression_probability,3,529,529,0.5,0.49823649858312397,0.5010823267639788,1.0188679245283019,0.044765956699848175,0.046468086540699005,-0.00170212984085083,-0.0035270028337520687
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,3,529,529,0.5,0.49061788658559685,0.4998463954214659,1.0188679245283019,1.466232419013977,1.5005724430084229,-0.0343400239944458,-0.018764226828806407
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,pearson,4,529,529,0.5,0.5215854717500295,0.5296037114801043,1.169811320754717,0.018688496202230453,0.017725517973303795,0.0009629782289266586,0.0431709435000589
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,spearman,4,529,529,0.5,0.5132843293155757,0.512215502772403,1.1320754716981132,0.03484321013092995,0.034594837576150894,0.00024837255477905273,0.02656865863115132
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,mutual_information,4,529,529,0.5,0.4837389803495556,0.48105819375640624,0.9056603773584906,0.008880261331796646,0.009678646922111511,-0.0007983855903148651,-0.032522039300888705
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,coexpression_probability,4,529,529,0.5,0.49885649350881395,0.5011822674220383,1.0188679245283019,0.044765956699848175,0.046468086540699005,-0.00170212984085083,-0.0022870129823721053
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,4,529,529,0.5,0.49352668122255144,0.49508503781502655,0.8679245283018868,1.466232419013977,1.5005438327789307,-0.03431141376495361,-0.012946637554897222
