tf,target,mode,pearson,spearman,mutual_information,coexpression_probability,codetection_odds_ratio
CTCF,TMEM134,Unknown,0.0007080001523718238,0.015581417828798294,0.0017856293,0.015603900887072086,1.2709847688674927
TP53,DNAJA2,Unknown,0.01749872788786888,0.04851726442575455,0.0045372304,0.021155288442969322,1.7145847082138062
MYC,MPG,Unknown,0.005177396349608898,0.035000670701265335,0.0051085,0.04396098852157593,1.406980276107788
E2F4,MPG,Unknown,0.02152002789080143,0.05459218844771385,0.009623348,0.027456864714622498,1.7389527559280396
STAT2,PARP1,Unknown,-0.004057416692376137,0.0023042289540171623,0.000112011716,0.011552887968719006,1.0611176490783691
STAT1,M6PR,Unknown,-0.005917771719396114,0.01844099722802639,0.014102498,0.07291822880506516,1.340377688407898
ETS1,NSRP1,Unknown,-0.028180422261357307,-0.005950025282800198,0.013460201,0.04981245473027229,1.1705317497253418
HIF1A,TESPA1,Unknown,0.03640642762184143,0.053905636072158813,0.008345868,0.03645911440253258,1.5709381103515625
IRF9,FCMR,Unknown,-0.025977328419685364,-0.01834883540868759,0.0053484403,0.021905476227402687,0.9131549596786499
FOXP1,TRAPPC4,Unknown,-0.012864651158452034,-0.007740857545286417,0.0152563695,0.06631658226251602,1.1797581911087036
STAT3,SMS,Unknown,0.026401564478874207,0.055089469999074936,0.012566599,0.0475618913769722,1.6847209930419922
NR1H2,SMS,Unknown,0.022599101066589355,0.06051017343997955,0.015002713,0.032258063554763794,1.7774468660354614
ETS1,SDHD,Unknown,0.033593807369470596,0.056011855602264404,0.013850649,0.05701425299048424,1.6826525926589966
STAT1,NDUFS2,Unknown,-0.010799325071275234,0.017040224745869637,0.0067869816,0.0654163509607315,1.2944625616073608
ETS1,NEMF,Unknown,0.026667848229408264,0.03756054490804672,0.00821136,0.05116279050707817,1.3888698816299438
TP53,IDH3B,Unknown,0.028229771181941032,0.06251578778028488,0.004124432,0.019654912874102592,1.9303057193756104
CTCF,NT5C,Unknown,-0.021800806745886803,0.012778854928910732,0.0017356236,0.013353338465094566,1.3050308227539062
YY1,IQGAP1,Unknown,0.003656718647107482,0.013896125368773937,0.003942511,0.029257314279675484,1.1936882734298706
ETS1,HINT2,Unknown,0.029492074623703957,0.045998189598321915,0.0070852856,0.04996249079704285,1.4836223125457764
RUNX1,GOLGA7,Unknown,-0.021740978583693504,-0.004311364144086838,0.0005122868,0.010952738113701344,1.0280139446258545
STAT1,POLD2,Unknown,0.050386033952236176,0.07688882201910019,0.0185078,0.07561890780925751,2.192582368850708
MYC,CISD1,Unknown,0.06852134317159653,0.09591139107942581,0.006376835,0.04351087659597397,1.988455891609192
ETS1,NRBP1,Unknown,0.009093702770769596,0.028160395100712776,0.005796665,0.04711177945137024,1.3897595405578613
STAT3,SLC16A3,Unknown,0.055266767740249634,0.07973622530698776,0.008321717,0.04576143994927406,1.884795904159546
STAT1,C12ORF75,Unknown,-0.09408898651599884,-0.08382368832826614,0.0032981706,0.03960990160703659,0.6077338457107544
E2F4,MRPL17,Unknown,0.06173352524638176,0.12285702675580978,0.008377725,0.02955739013850689,2.8247814178466797
STAT1,CAND1,Unknown,0.010485000908374786,0.036668647080659866,0.0023774318,0.05896474048495293,1.4426356554031372
ETS1,PMVK,Unknown,0.013261350803077221,0.028967419639229774,0.006292952,0.044411104172468185,1.4362239837646484
ETS1,SH3BP1,Unknown,0.016774458810687065,0.024318691343069077,0.0022111693,0.04171042889356613,1.2934046983718872
MYC,MZT1,Unknown,0.006622909568250179,0.042568545788526535,0.002309533,0.03465866297483444,1.519608497619629
RUNX1,ANTKMT,Unknown,0.001459496677853167,0.026331733912229538,0.0005815828,0.012903225608170033,1.4350340366363525
E2F4,CDKN2D,Unknown,0.010969468392431736,0.03454747423529625,0.0008472443,0.01800450123846531,1.4559111595153809
MAZ,MFSD14A,Unknown,0.005497471895068884,0.03593284636735916,0.0017058323,0.020405100658535957,1.530705451965332
GATA3,RNF138,Unknown,-0.0031222521793097258,0.0039570508524775505,5.2810166e-05,0.014103526249527931,1.1090456247329712
FOXP1,LARS1,Unknown,0.01031888835132122,0.018752722069621086,0.010354936,0.05761440470814705,1.4797841310501099
TP53,SRPK2,Unknown,0.0019245564471930265,0.018967904150485992,0.00029009336,0.011702925898134708,1.3021308183670044
FOS,DPH5,Unknown,-0.014646190218627453,-0.0019302142318338156,2.1055464e-06,0.006301575340330601,1.0387767553329468
ETS1,RBM38,Unknown,-0.0027408511377871037,0.010394482873380184,0.003442972,0.03600900247693062,1.2305450439453125
FOXP1,RPL36AP28,Unknown,-0.007560181897133589,-0.002753292443230748,0.0023210563,0.04576143994927406,1.0775272846221924
MYC,ARRDC1,Unknown,0.019897082820534706,0.043660394847393036,0.0021450152,0.03000750206410885,1.4879050254821777
NFKB2,EIF4A3,Unknown,0.024850986897945404,0.05898899957537651,0.0063040433,0.027756938710808754,1.7915014028549194
RELB,EIF4A3,Unknown,0.051226675510406494,0.07967674732208252,0.0070254365,0.03525881469249725,1.9877305030822754
FOS,PAFAH1B1,Unknown,0.011297710239887238,0.020478378981351852,0.00023523551,0.007351838052272797,1.3472037315368652
MYC,MKNK2,Unknown,0.019418509677052498,0.048312924802303314,0.0017007539,0.029857464134693146,1.549075722694397
FOXP1,DDB1,Unknown,-0.01889362744987011,-0.009352674707770348,0.0074452567,0.04711177945137024,1.2425991296768188
E2F4,PHAX,Unknown,0.0007558484212495387,0.032422810792922974,0.00083203445,0.015303825959563255,1.4939039945602417
FOXP1,FBXL3,Unknown,-0.006018257234245539,-0.0008460307726636529,0.00085186504,0.042310576885938644,1.0818513631820679
CTCF,GLTP,Unknown,0.0004717573174275458,0.02655710279941559,0.00052102184,0.010202550329267979,1.4635419845581055
STAT1,PPP2R5A,Unknown,0.014764487743377686,0.03950215131044388,0.002202384,0.04711177945137024,1.502088189125061
STAT1,COMTD1,Unknown,0.06222907826304436,0.0885302871465683,0.008238818,0.0552138052880764,2.2426235675811768
E2F4,HARS1,Unknown,0.04085216671228409,0.08959684520959854,0.004587151,0.02055513858795166,2.4103386402130127
TP53,ATP6V0E2,Unknown,0.019188353791832924,0.04169695824384689,0.0010227783,0.01200300082564354,1.6517837047576904
FOXP1,ANAPC15,Unknown,-0.009951243177056313,-0.005623333156108856,0.0019622436,0.04156038910150528,1.1185144186019897
YY1,COMMD1,Unknown,0.029994046315550804,0.04313596338033676,0.003019002,0.024906227365136147,1.5381065607070923
FOS,GTPBP4,Unknown,0.0375707633793354,0.06690722703933716,0.002071429,0.00975243840366602,2.2688581943511963
FOS,LAP3,Unknown,0.007159668020904064,0.04114190489053726,0.0009912923,0.008102025836706161,1.8234374523162842
ETS1,CLTC,Unknown,0.025181883946061134,0.04539874941110611,0.0065713627,0.035858966410160065,1.6406025886535645
RUNX1,SNRPGP10,Unknown,0.02806541882455349,0.06133140251040459,0.0020351228,0.012453113682568073,2.043926477432251
FOS,BTG3,Unknown,0.019394051283597946,0.04500250518321991,0.0010958426,0.008102025836706161,1.8850390911102295
YY1,MARCHF7,Unknown,-0.009776203893125057,0.0007418541936203837,0.0010148847,0.01800450123846531,1.0862443447113037
ETS1,TGS1,Unknown,0.03790263086557388,0.054778750985860825,0.008459829,0.03645911440253258,1.8387309312820435
FOXP1,MAP2K7,Unknown,-0.03134603053331375,-0.03051188215613365,0.0026452104,0.034808702766895294,0.9448962211608887
E2F4,SIDT1-AS1,Unknown,-0.030834825709462166,-0.017990974709391594,8.951005e-05,0.008702175691723824,0.8625689744949341
STAT1,ENSG00000225475,Unknown,-0.06577811390161514,-0.04341442137956619,0.0025984633,0.03195798769593239,0.8539525270462036
NFIC,CD4,Unknown,-0.008773215115070343,0.0010827986989170313,6.842513e-06,0.005401350557804108,1.0686818361282349
TP53,RNPEPL1,Unknown,0.019142353907227516,0.030298272147774696,0.0005298169,0.009902475401759148,1.4764598608016968
E2F4,LACTB,Unknown,0.028867783024907112,0.052985914051532745,0.0014807127,0.01455363817512989,1.749015212059021
E2F4,PPP2R5E,Unknown,0.010413102805614471,0.03983846306800842,0.0009502543,0.013503375463187695,1.5799307823181152
STAT1,NDUFV3,Unknown,0.0027043037116527557,0.028271697461605072,0.002001089,0.03975994139909744,1.4067856073379517
FOXP1,PPP2R5E,Unknown,-0.001930895377881825,0.006338152568787336,0.0013826336,0.03720930218696594,1.1930915117263794
MYC,ENSG00000246851,Unknown,-0.01227149460464716,0.008741957135498524,0.0001609416,0.01950487680733204,1.1385035514831543
RUNX1,VRK3,Unknown,0.00785815343260765,0.015340709127485752,0.00017460754,0.007951987907290459,1.2785539627075195
HIF1A,HELZ2,Unknown,0.015057675540447235,0.02027464658021927,0.00032635045,0.017254313454031944,1.2446001768112183
CTCF,FAM131B-AS2,Unknown,0.0055515882559120655,0.008106055669486523,3.448993e-05,0.006751687731593847,1.1286659240722656
TP53,PLRG1,Unknown,0.009141350165009499,0.03501247987151146,0.000754517,0.009902475401759148,1.598543643951416
E2F4,SF3B3,Unknown,0.02550356462597847,0.07047595828771591,0.0028714107,0.01605401374399662,2.150787353515625
E2F4,TRIM33,Unknown,-0.002348198788240552,0.01723949983716011,0.0002576311,0.010952738113701344,1.293094277381897
ETS1,MARS1,Unknown,0.03703736886382103,0.050514012575149536,0.007215334,0.03210802748799324,1.7424982786178589
ETS1,MAP3K2,Unknown,0.021996591240167618,0.029330795630812645,0.0013592567,0.027906976640224457,1.3701047897338867
STAT1,ATP6AP1,Unknown,-0.006525239907205105,0.01200015377253294,0.00054766785,0.03345836326479912,1.1746273040771484
RUNX1,CAMK2D,Unknown,0.0011233007535338402,0.017082808539271355,0.00023123654,0.007801950443536043,1.3308320045471191
ETS1,SLC35B1,Unknown,0.03592589125037193,0.049190323799848557,0.006317365,0.030757689848542213,1.7183417081832886
TP53,GRINA,Unknown,0.0164954774081707,0.027303311973810196,0.00047841656,0.00855213776230812,1.4875051975250244
FOXP1,TP53I13,Unknown,-0.008406184613704681,-0.006939945742487907,0.0016595927,0.031207801774144173,1.095287799835205
GATA3,LTBP3,Unknown,0.013979232870042324,0.016249973326921463,0.00020407897,0.00975243840366602,1.2732547521591187
ETS1,MRPL46,Unknown,-0.00987433735281229,0.003853650763630867,0.0032261913,0.023705925792455673,1.196386694908142
MYC,GTF2F2,Unknown,0.03093051351606846,0.05655978247523308,0.001781939,0.02205551415681839,1.6768258810043335
STAT1,BLVRB,Unknown,0.026701968163251877,0.050813280045986176,0.0029136664,0.03690922632813454,1.6789134740829468
TP53,DCP1A,Unknown,-0.0033168215304613113,0.015584227629005909,0.00017271766,0.007501875516027212,1.286137580871582
MYC,HOOK3,Unknown,0.0008470998727716506,0.021173281595110893,0.000686483,0.01860465109348297,1.2995927333831787
SREBF2,PTPN22,Unknown,-0.015333727933466434,0.0027210975531488657,1.1189245e-05,0.00600150041282177,1.0802780389785767
ETS1,TLNRD1,Unknown,0.004790087230503559,0.024705685675144196,0.0036112813,0.025956489145755768,1.437072515487671
STAT1,IZUMO4,Unknown,0.05418506637215614,0.06793306022882462,0.0028200145,0.03600900247693062,1.7983225584030151
FOXP1,TSFM,Unknown,-0.012743927538394928,-0.01858961209654808,0.004437752,0.02865716442465782,1.0737276077270508
ETS1,USP7,Unknown,0.006986294873058796,0.024558164179325104,0.0019953232,0.023705925792455673,1.3760972023010254
CTCF,ARMC1,Unknown,0.022886844351887703,0.03775835037231445,0.0007456948,0.007801950443536043,1.689955234527588
E2F4,BTG1-DT,Unknown,-0.012595945037901402,-0.014724683947861195,0.00010681501,0.006301575340330601,0.8310021162033081
YY1,UBN1,Unknown,-0.0075797103345394135,0.0045081195421516895,0.0010691499,0.013953488320112228,1.1512601375579834
FOXP1,MUS81,Unknown,-0.009328602813184261,-0.004274539649486542,0.002713922,0.028357088565826416,1.1251065731048584
E2F4,ENSG00000238085,Unknown,0.02102975733578205,0.0411003939807415,0.0008374771,0.010652663186192513,1.6182118654251099
FOXP1,ZNF830,Unknown,-0.016044842079281807,-0.01109604723751545,0.0012625486,0.027306826785206795,1.0564512014389038
HIF1A,ARF5,Unknown,0.027736851945519447,0.05897092446684837,0.0035680386,0.01845461316406727,1.9329445362091064
CTCF,IPCEF1,Unknown,0.00794372707605362,0.012094549834728241,9.928028e-05,0.005851462949067354,1.2415438890457153
ETS1,PRXL2A,Unknown,0.004972951486706734,0.02053103968501091,0.0041216942,0.023255813866853714,1.4221160411834717
RUNX1,POLM,Unknown,0.0036617452278733253,0.02274111844599247,0.00030498547,0.006751687731593847,1.4244344234466553
CTCF,FCGRT,Unknown,0.006270869635045528,0.004289673641324043,7.40669e-06,0.005101275164633989,1.073509931564331
CTCF,DNAJC10,Unknown,0.024728192016482353,0.04302645102143288,0.00093517517,0.007801950443536043,1.8083585500717163
CTCF,ATP6V1D,Unknown,0.004261376801878214,0.029591761529445648,0.0005496252,0.007051763124763966,1.5998539924621582
MYC,ICE2,Unknown,0.00030149464146234095,0.027192413806915283,0.0009792724,0.016654163599014282,1.4133524894714355
STAT1,ACBD6,Unknown,0.03306696563959122,0.05499982088804245,0.004105684,0.03300825133919716,1.94703209400177
E2F4,TSR1,Unknown,0.051640041172504425,0.10981974750757217,0.0057345764,0.015903975814580917,3.1529481410980225
STAT1,BET1,Unknown,0.028240753337740898,0.046443864703178406,0.003549251,0.030757689848542213,1.683415174484253
STAT1,DCAF10,Unknown,-0.015505943447351456,0.000984563259407878,0.00041078444,0.02460615150630474,1.0748692750930786
FOS,ENSG00000231416,Unknown,-0.0029885699041187763,-0.001026056706905365,6.48727e-06,0.003000750206410885,0.9542365074157715
TP53,CDK17,Unknown,-0.018503433093428612,-0.008063850924372673,1.0031326e-05,0.004651162773370743,0.9453994035720825
RUNX1,SKIC3,Unknown,-0.006146671716123819,0.011159167625010014,0.00013120554,0.005701425485312939,1.2861990928649902
MYC,PICALM,Unknown,-0.013567328453063965,-0.00025659985840320587,1.8001487e-05,0.012603150680661201,1.0349040031433105
MYC,CLASP1,Unknown,-0.00352996657602489,0.007611381355673075,0.0003058854,0.013353338465094566,1.1559778451919556
FOS,UBE2W,Unknown,0.0011765871895477176,0.018260983750224113,0.00017610927,0.004051012918353081,1.414291501045227
MXI1,URGCP,Unknown,0.016297921538352966,0.026368677616119385,0.00059704564,0.009302325546741486,1.4462332725524902
MAX,GOLGA2,Unknown,0.006218011491000652,0.023984182626008987,0.000984206,0.013053263537585735,1.3577935695648193
GATA3,DGLUCY,Unknown,0.02177196741104126,0.01619768887758255,0.000118281954,0.007201800588518381,1.2384684085845947
RUNX1,KIF22,Unknown,0.0020058578811585903,0.005229860544204712,2.2373086e-05,0.004801200237125158,1.1260194778442383
ETS1,DNASE2,Unknown,0.0038551015313714743,0.018728388473391533,0.0014865772,0.019204800948500633,1.3577558994293213
STAT1,FBXO6,Unknown,0.09672340005636215,0.12095487862825394,0.009009555,0.03615903854370117,3.4891958236694336
GATA3,UBXN2A,Unknown,-0.001616508001461625,-0.001386685878969729,5.231339e-06,0.006151537876576185,1.0568262338638306
NFE2L2,NEU1,Unknown,0.00432953704148531,0.01824187859892845,0.000978476,0.011402850970625877,1.353961706161499
FOS,DIP2A,Unknown,0.008535929955542088,0.00500530656427145,5.848065e-06,0.003000750206410885,1.0925666093826294
NFIC,RPL39P3,Unknown,0.020004235208034515,0.021766655147075653,0.0017401341,0.04426106438040733,1.535298228263855
FOS,PTGES3,Unknown,0.0011728190584108233,0.02410433255136013,0.0006401721,0.031357839703559875,1.2527363300323486
NFKB1,IER2,Unknown,-0.00536511093378067,0.009759786538779736,0.0069167884,0.044411104172468185,1.2949405908584595
SP3,YWHAH,Unknown,0.0027970599476248026,0.017385581508278847,0.0013815449,0.02100525051355362,1.2723360061645508
TP53,LYAR,Unknown,0.00477633997797966,0.03158382326364517,0.0050922767,0.0250562634319067,1.4870877265930176
SREBF2,ACP1,Unknown,0.045565783977508545,0.07128527760505676,0.0039693853,0.026706676930189133,1.921585202217102
SP1,USP15,Unknown,0.02196667529642582,0.03619558364152908,0.00115251,0.014403601177036762,1.5169029235839844
ETS1,HLA-DPB1,Unknown,0.008505902253091335,0.014123566448688507,0.009643713,0.04426106438040733,1.0717036724090576
SP3,C7ORF50,Unknown,0.007872678339481354,0.02828286960721016,0.0006495744,0.012603150680661201,1.4729183912277222
IRF1,RNF19A,Unknown,0.03443043678998947,0.038458067923784256,0.005445981,0.06061515212059021,1.6375010013580322
RORA,CHCHD2,Unknown,-0.013324540108442307,0.005612846929579973,0.010487874,0.1621905416250229,1.123427391052246
SMAD3,DEK,Unknown,0.004949735477566719,0.007812771014869213,9.656828e-05,0.021455364301800728,1.1021595001220703
E2F4,KLF2,Unknown,-0.036595508456230164,-0.0494600310921669,0.0015554249,0.01905476301908493,0.6539331674575806
NFKB1,MYDGF,Unknown,0.028751961886882782,0.07976032793521881,0.00910376,0.035858966410160065,2.0502142906188965
NFKB1,CRELD2,Unknown,0.044585470110177994,0.0913662239909172,0.0050688153,0.025206301361322403,2.3226613998413086
ETS1,NFYC,Unknown,0.016474325209856033,0.03379427269101143,0.0023278177,0.024306075647473335,1.4853506088256836
YBX1,ANKRD39,Unknown,0.040162622928619385,0.09025195240974426,0.0071555213,0.05026256665587425,1.4088131189346313
IRF1,PRMT1,Unknown,0.06664329022169113,0.07372131198644638,0.021715784,0.1701425313949585,1.8111310005187988
ATF6,FKBP1A,Unknown,0.0019432640401646495,0.02647009678184986,0.000819658,0.024306075647473335,1.3301671743392944
HIF1A,DNAJA1,Unknown,0.08340289443731308,0.10983789712190628,0.016893646,0.07921980321407318,1.9969805479049683
RELA,TRIAP1,Unknown,-0.0002669467939995229,0.021469609811902046,0.00049486035,0.015753937885165215,1.3527506589889526
STAT1,SNRPD2,Unknown,0.0599534697830677,0.05025814473628998,0.019673653,0.3459864854812622,1.8360801935195923
RELA,MFSD10,Unknown,0.0012330639874562621,0.01176941767334938,0.0006349003,0.02100525051355362,1.1710385084152222
HIF1A,MRPL15,Unknown,0.051241472363471985,0.08631954342126846,0.0072273514,0.022805701941251755,2.3664331436157227
ATF4,ATPAF1,Unknown,0.04000071808695793,0.05708269774913788,0.002643983,0.025656413286924362,1.8180065155029297
ZEB2,CD52,Unknown,0.05464905872941017,0.04510965943336487,0.0032446135,0.03915978968143463,1.1394987106323242
IRF1,TBCA,Unknown,0.01222637202590704,0.009646954014897346,0.032899216,0.3063766062259674,1.364954948425293
CREB1,TRAF1,Unknown,0.02167050540447235,0.0462251715362072,0.0026777845,0.022805701941251755,1.571951150894165
SP1,ANAPC16,Unknown,0.022720083594322205,0.03144612908363342,0.0015026587,0.03615903854370117,1.536342740058899
NFKB1,SELL,Unknown,-0.032488878816366196,-0.026064150035381317,0.0022751153,0.03570892661809921,0.9169098138809204
STAT3,PRMT1,Unknown,0.016640419140458107,0.04577338322997093,0.017169027,0.08432108163833618,1.564848780632019
NFKB1,MT-TE,Unknown,0.06748612225055695,0.09601834416389465,0.006811116,0.036309078335762024,2.1021831035614014
RELA,TIAL1,Unknown,0.007876467891037464,0.01969985105097294,0.0015998199,0.024756189435720444,1.2719672918319702
