tf,target,mode,weight,confidence,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
TP53,MED4,Activation,0.5,B,0.088522130532632,0.2106526631657849,0.09647435,0.24171256,0.19961899489555446,2.586808551870739,1317
TP53,IER5,Activation,0.5,B,0.088522130532632,0.06496624156039,0.09647435,0.0741185,0.01907190177518245,0.6330611888667094,1318
TP53,IRF2BP2,Activation,0.5,B,0.088522130532632,0.1114778694673647,0.09647435,0.1209308,0.06950223735675849,1.2568116343159879,1319
TP53,PANK2,Activation,0.5,B,0.088522130532632,0.0856714178544626,0.09647435,0.09152307,0.037821638612574135,0.9107307420021945,1320
TP53,PCNX1,Activation,0.5,B,0.088522130532632,0.0795198799699918,0.09647435,0.08237065,0.02796184509711927,0.8282347153460001,1321
TP53,PDE4D,Activation,0.5,B,0.088522130532632,0.0700675168792195,0.09647435,0.075918935,0.02101148904696391,0.7014725280450175,1322
TP53,PHACTR4,Activation,0.5,B,0.088522130532632,0.0691672918229555,0.09647435,0.074418575,0.01939516901369971,0.6893999387782576,1323
TP53,PLAC8,Activation,0.5,B,0.088522130532632,0.4106526631658057,0.09647435,0.6744057,0.6657541827424637,5.2689354673030335,1324
TP53,MGRN1,Activation,0.5,B,0.088522130532632,0.0790697674418598,0.09647435,0.08402106,0.02973981221574383,0.8221984207126202,1325
TP53,MSI2,Activation,0.5,B,0.088522130532632,0.0786196549137278,0.09647435,0.08357095,0.0292549140511883,0.8161621260792402,1326
TP53,NFYC,Activation,0.5,B,0.088522130532632,0.0619654913728432,0.09647435,0.06496607,0.009212097486846177,0.5928192246441745,1327
TP53,FOXP1,Activation,0.5,B,0.088522130532632,0.4219054763691081,0.09647435,0.6169392,0.6038462038630101,5.419842833137564,1328
TP53,FOXK1,Activation,0.5,B,0.088522130532632,0.1077269317329313,0.09647435,0.11642957,0.06465311566374496,1.2065091790378206,1329
TP53,CAB39,Activation,0.5,B,0.088522130532632,0.1084771192798179,0.09647435,0.11838009,0.06675438772597167,1.216569670093453,1330
TP53,CAMK2D,Activation,0.5,B,0.088522130532632,0.0750187546886717,0.09647435,0.081170335,0.026668759983728134,0.7678717690121993,1331
TP53,CAPN2,Activation,0.5,B,0.088522130532632,0.1489872468116991,0.09647435,0.16594249,0.11799279714112865,1.7598361870976633,1332
TP53,CCDC57,Activation,0.5,B,0.088522130532632,0.0850712678169533,0.09647435,0.09017266,0.03636685793585635,0.9026823491576884,1333
TP53,CEP85L,Activation,0.5,B,0.088522130532632,0.0619654913728432,0.09647435,0.06601634,0.010343540901317633,0.5928192246441745,1334
TP53,CHD2,Activation,0.5,B,0.088522130532632,0.1021755438859698,0.09647435,0.110878065,0.058672545169819276,1.1320615452261327,1335
TP53,CHD9,Activation,0.5,B,0.088522130532632,0.0693173293323328,0.09647435,0.07426853,0.01923352731478003,0.6914120369893837,1336
TP53,CDC42EP3,Activation,0.5,B,0.088522130532632,0.0921230307576881,0.09647435,0.10112559,0.04816631951970316,0.9972509650806424,1337
TP53,ACTB,Activation,0.5,B,0.088522130532632,0.980345086271662,0.09647435,14.173421,15.208083262916466,12.908872374952539,1338
TP53,ANXA2,Activation,0.5,B,0.088522130532632,0.1831957989497321,0.09647435,0.2520648,0.2107713402667713,2.218594579234552,1339
TP53,ARHGEF3,Activation,0.5,B,0.088522130532632,0.0840210052513119,0.09647435,0.08822213,0.034265575100748236,0.8885976616798007,1340
TP53,ARID1B,Activation,0.5,B,0.088522130532632,0.050112528132033,0.09647435,0.05206289,-0.004688345291429628,0.43386346596515785,1341
TP53,FOXN3,Activation,0.5,B,0.088522130532632,0.1843960990247508,0.09647435,0.209454,0.16486723080409973,2.234691364923566,1342
TP53,ESYT2,Activation,0.5,B,0.088522130532632,0.0531132783195799,0.09647435,0.054913566,-0.0016173458465327801,0.4741054301876939,1343
TP53,ETV6,Activation,0.5,B,0.088522130532632,0.1080270067516859,0.09647435,0.1198804,0.06837065389482888,1.2105333754600733,1344
FOS,RUNX1,Activation,0.5,B,0.0564141035258815,0.0825206301575385,0.066316456,0.091372915,0.0376598784119591,0.8684766795685334,1345
USF2,DUSP1,Activation,0.5,B,0.1230307576894197,0.059264816204051,0.13293387,0.06436592,0.008565563009811653,0.5566014568438923,1346
TP53,UBE2F,Activation,0.5,B,0.088522130532632,0.1438859714928696,0.09647435,0.18079652,0.13399486748671724,1.6914248479193554,1347
TP53,USP34,Activation,0.5,B,0.088522130532632,0.0946736684171029,0.09647435,0.09917504,0.04606501513883226,1.031456634669797,1348
TP53,USP9X,Activation,0.5,B,0.088522130532632,0.0558139534883721,0.09647435,0.05806435,0.0017769563873899431,0.5103231979879762,1349
TP53,YBX3,Activation,0.5,B,0.088522130532632,0.0775693923480864,0.09647435,0.10622673,0.05366171714059769,0.8020774386013527,1350
