dataset,condition,edge_set,score_definition,metric,n_repeats,n_positive_mean,n_negative_mean,random_auprc_baseline,auroc_mean,auroc_sd,auprc_mean,auprc_sd,enrichment_at_5pct_mean,enrichment_at_5pct_sd,median_difference_mean,median_difference_sd,cliffs_delta_mean,cliffs_delta_sd,positive_median_mean,negative_median_mean,auroc_ci95_low,auroc_ci95_high,auprc_ci95_low,auprc_ci95_high,enrichment_at_5pct_ci95_low,enrichment_at_5pct_ci95_high,median_difference_ci95_low,median_difference_ci95_high,cliffs_delta_ci95_low,cliffs_delta_ci95_high
GSE126030_T_cells,bone_marrow,trrust,formal_abs,coexpression_probability,10,1209.0,1209.0,0.5,0.5051989113903785,0.0011878250869067246,0.5061693528824079,0.0005623613065302177,1.0330578512396695,0.01785328016090322,0.0006601648405194282,0.0002933308095023436,0.010397822780757205,0.002375650173813439,0.021905476227402687,0.021245311386883257,0.5043491925113961,0.506048630269361,0.5057670638381411,0.5065716419266748,1.0202863839826615,1.0458293184966776,0.0004503286202132684,0.0008700010608255881,0.008698385022792333,0.012097260538722076
GSE126030_T_cells,bone_marrow,trrust,formal_abs,mutual_information,10,1209.0,1209.0,0.5,0.5021676070223257,0.0021776671638596887,0.5149282597688531,0.0013079660780484401,1.084297520661157,0.023633730677164972,7.484573870897293e-06,4.07660875286965e-05,0.004335214044651337,0.004355334327719268,0.0017262528417631984,0.001718768267892301,0.5006097977777925,0.5037254162668588,0.5139925972021695,0.5158639223355368,1.0673909682078238,1.10120407311449,-2.1677728371422776e-05,3.664687611321736e-05,0.001219595555585055,0.007450832533717619
GSE126030_T_cells,bone_marrow,trrust,formal_abs,pearson,10,1209.0,1209.0,0.5,0.5160131382976176,0.006231157755298397,0.5403229036839076,0.003972569712794678,1.2776859504132232,0.0348895651768321,0.0009202675893902779,0.0005001033368657679,0.03202627659523518,0.01246231551059672,0.01527609582990408,0.014355828240513801,0.511555636565285,0.5204706400299502,0.5374810985054819,0.5431647088623333,1.252727459018294,1.3026444418081524,0.0005625152136734252,0.0012780199651071305,0.02311127313056996,0.0409412800599004
GSE126030_T_cells,bone_marrow,trrust,formal_abs,spearman,10,1209.0,1209.0,0.5,0.5094865432334414,0.0060307364506033394,0.5328603741801109,0.003927832270801505,1.2396694214876034,0.05564465530778009,0.00014407038688659667,0.0008269449960862563,0.018973086466882994,0.01206147290120665,0.02701437659561634,0.026870306208729745,0.5051724142655224,0.5138006722013605,0.5300505722397697,0.5356701761204521,1.1998636330338324,1.2794752099413744,-0.00044749042690662945,0.0007356312006798228,0.010344828531045012,0.027601344402720975
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,10,543.0,543.0,0.5,0.5290806480605327,0.005650032581505141,0.5439980887248461,0.004627167172508674,1.2254545454545454,0.07675704338903061,0.03238712549209595,0.013444526570634238,0.05816129612106535,0.011300065163010289,1.427983283996582,1.395596158504486,0.5250388582344959,0.5331224378865694,0.540688012732995,0.5473081647166972,1.1705458643857012,1.2803632265233895,0.022769490562529894,0.042004760421662006,0.05007771646899187,0.06624487577313884
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,formal_abs,coexpression_probability,10,543.0,543.0,0.5,0.5037734569220177,0.0012107807540286423,0.5068974388725291,0.0007192094195127412,1.0254545454545454,0.022998382983042732,0.0006301581859588623,0.0002984033023521212,0.007546913844035408,0.0024215615080572105,0.02160540223121643,0.02097524404525757,0.5029073165480289,0.5046395972960065,0.5063829474474546,0.5074119302976037,1.0090024933618837,1.041906597547207,0.00041669332286221894,0.0008436230490555056,0.005814633096057757,0.00927919459201306
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,formal_abs,mutual_information,10,543.0,543.0,0.5,0.5025309565235087,0.0016789625076550196,0.5115990713697587,0.0024434878926700133,1.0690909090909089,0.025425669046549162,-2.9563752468675376e-05,6.73884621984633e-05,0.005061913047017308,0.0033579250153102,0.0016849016537889838,0.0017144654062576591,0.5013298990988222,0.5037320139481951,0.5098511054311257,0.5133470373083917,1.0509024811499954,1.0872793370318223,-7.777055428386995e-05,1.8643049346519198e-05,0.0026597981976442596,0.007464027896390356
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,formal_abs,pearson,10,543.0,543.0,0.5,0.5389606205210125,0.007973089345437983,0.5618233896660851,0.006999037167104697,1.3418181818181818,0.046788506825742524,0.0018745187669992446,0.0005819939758926338,0.07792124104202494,0.01594617869087603,0.016924845054745674,0.01505032628774643,0.5332570159959765,0.5446642250460484,0.556816580093578,0.5668301992385922,1.3083477003411779,1.3752886632951857,0.0014581853571216542,0.002290852176876835,0.06651403199195302,0.08932845009209686
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,formal_abs,spearman,10,543.0,543.0,0.5,0.5284013172844405,0.00637522715385085,0.5506741558136419,0.006607968469566526,1.3054545454545454,0.031839819482578684,0.0026878340169787405,0.0007821791926234052,0.056802634568880996,0.012750454307701714,0.03082626685500145,0.028138432838022708,0.5238407545129169,0.5329618800559641,0.5459470999346206,0.5554012116926631,1.2826777107033995,1.3282313802056913,0.0021282967298431803,0.0032473713041143008,0.04768150902583385,0.06592376011192815
GSE126030_T_cells,bone_marrow,trrust_dorothea_union,formal_abs,codetection_odds_ratio,10,2889.0,2889.0,0.5,0.5003666825179621,0.0034040761282102833,0.5208398743990111,0.0032870793936447327,1.2525951557093427,0.03326921592123634,-0.003206324577331543,0.005449916086497379,0.0007333650359241939,0.006808152256420554,1.3770313262939453,1.3802376508712768,0.4979315531512586,0.5028018118846657,0.518488439454353,0.5231913093436693,1.228795792344459,1.2763945190742263,-0.007104959686669458,0.0006923105320063732,-0.004136893697482836,0.005603623769331224
