dataset,condition,edge_set,repeat,edge_id,tf,positive_target,target,mode,match_distance,caliper_z,relaxed_bin,pos_target_mean_counts,neg_target_mean_counts,pos_target_detection_rate,neg_target_detection_rate,tf_mean_counts,tf_detection_rate,edge_id_original
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,351,STAT3,SOCS1,SRM,Activation,0.03213502345428317,0.25,0,0.792205,0.77797776,0.3517274762509947,0.3537242088703454,0.33920252,0.2711320868881103,363
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,368,STAT6,SOCS1,MT2A,Activation,0.1889148740435504,0.25,0,0.792205,0.90594697,0.3517274762509947,0.3423488836449533,0.13862143,0.1250680704302076,381
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,93,HIF1A,SOCS1,SRM,Activation,0.03213502345428317,0.25,0,0.792205,0.77797776,0.3517274762509947,0.3537242088703454,0.2684732,0.2056634597930549,96
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,400,TP53,NME1,TYMP,Activation,0.2156217549357524,0.25,0,0.5667047,0.399587,0.2530404792158112,0.2483814364373269,0.14055775,0.1242209717432105,413
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,98,HSF1,UBB,RSL24D1,Activation,0.14710612002152093,0.25,0,1.4161407,1.337848,0.6398620439282133,0.6316330852545254,0.17625993,0.1569552852907335,101
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,350,STAT3,S100A11,SERBP1,Activation,0.07033417766543075,0.25,0,1.1062559,1.067341,0.5186664246385306,0.5148544805470429,0.33920252,0.2711320868881103,362
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,166,NFIC,HMGB1,CALM1,Activation,0.13909035751774915,0.25,0,1.220091,1.3145506,0.6471228898167615,0.6527500453803863,0.07926337,0.0736975857687413,172
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,302,SP3,UBC,ATP5MJ,Activation,0.17685699883257658,0.25,0,1.2222003,1.092449,0.6040418708780425,0.5984752223634889,0.083256744,0.0787801778907238,314
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,319,STAT1,S100A10,HNRNPA2B1,Activation,0.15326319842957195,0.25,0,1.1754304,1.0637047,0.5810491922309734,0.5760876142071322,0.62375486,0.3569915895201921,331
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,149,MYC,HNRNPA2B1,ARPC1B,Activation,0.06039355910635836,0.25,0,1.0637047,1.0618254,0.5760876142071322,0.5716100925758608,0.60675657,0.285230229321708,155
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,181,NFKB1,CD74,GIMAP7,Activation,0.017408926788357017,0.25,0,1.0257558,1.0364031,0.5118896351425524,0.5127367338295497,0.11804789,0.1009257578507906,190
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,239,RELA,CD74,BOLA2B,Activation,0.10969763056972937,0.25,0,1.0257558,1.1136415,0.5118896351425524,0.5106794941611277,0.13057321,0.1190173655230855,251
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,244,RELA,CXCR4,PTGES3,Activation,0.1644344757304973,0.25,0,0.9950035,0.87514156,0.5044472681067905,0.5097718884250592,0.13057321,0.1190173655230855,256
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,43,E2F4,MYC,ENSG00000271204,Repression,0.17543452797991202,0.25,0,0.60675657,0.4745563,0.285230229321708,0.2804501724450804,0.22176345,0.1799479639377921,44
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,220,PRDM1,MYC,RPL22L1,Repression,0.07151084380162294,0.25,0,0.60675657,0.57275736,0.285230229321708,0.2809342288376503,0.15743995,0.1087916742300492,229
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,38,CTCF,MYC,RPL22L1,Repression,0.07151084380162294,0.25,0,0.60675657,0.57275736,0.285230229321708,0.2809342288376503,0.09681015,0.0899134749198284,39
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,256,RELA,MYC,PIM3,Activation,0.1383755733469329,0.25,0,0.60675657,0.52556384,0.285230229321708,0.2781509045803735,0.13057321,0.1190173655230855,268
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,435,YY1,MYC,ENSG00000271204,Repression,0.17543452797991202,0.25,0,0.60675657,0.4745563,0.285230229321708,0.2804501724450804,0.2520799,0.2130453197797422,449
