dataset,condition,edge_set,repeat,edge_id,tf,positive_target,target,mode,match_distance,caliper_z,relaxed_bin,pos_target_mean_counts,neg_target_mean_counts,pos_target_detection_rate,neg_target_detection_rate,tf_mean_counts,tf_detection_rate,edge_id_original
GSE126030_T_cells,blood,trrust,7,1202,USF2,MYH9,GID8,Unknown,0.0088516776968659,0.25,0,0.27859026,0.27461985,0.2275744680851258,0.2283120567376081,0.29396865,0.2326808510638498,1215
GSE126030_T_cells,blood,trrust,7,77,CEBPB,IRF4,CD28,Activation,0.08144451894703997,0.25,0,0.4592459,0.36171553,0.2277446808510832,0.2304680851064027,0.4965322,0.3420141843971961,78
GSE126030_T_cells,blood,trrust,7,1102,STAT6,IRF4,NINJ1,Unknown,0.07274573741301495,0.25,0,0.4592459,0.36574227,0.2277446808510832,0.2284255319149131,0.2058475,0.1723120567376015,1114
GSE126030_T_cells,blood,trrust,7,587,NFE2L2,SDHB,PDK1,Unknown,0.006385834504764113,0.25,0,0.28908882,0.2890874,0.2275744680851258,0.2281418439716507,0.37749207,0.2943546099291053,593
GSE126030_T_cells,blood,trrust,7,1022,STAT1,MVP,WAS,Activation,0.011678207666277573,0.25,0,0.26014972,0.2574829,0.2183829787234225,0.2173617021276777,1.4281144,0.6270638297871766,1034
GSE126030_T_cells,blood,trrust,7,534,MYC,CDK4,ZNF593,Activation,0.031351308400447954,0.25,0,0.3623392,0.37085027,0.2224113475177493,0.2196879432624298,0.8089884,0.3311205673759182,539
GSE126030_T_cells,blood,trrust,7,1139,TP53,CDK4,PRNP,Unknown,0.030476796355552234,0.25,0,0.3623392,0.32443628,0.2224113475177493,0.2216737588652669,0.14933354,0.1293049645390148,1151
GSE126030_T_cells,blood,trrust,7,1085,STAT3,UCP2,MRPL47,Repression,0.01146903735622417,0.25,0,0.30094633,0.3132601,0.223659574468104,0.2242269503546289,0.69830936,0.4604822695035931,1097
GSE126030_T_cells,blood,trrust,7,620,NFKB1,CDK4,PRDX4,Activation,0.03505123067944042,0.25,0,0.3623392,0.32120335,0.2224113475177493,0.221106382978742,0.2344443,0.1794042553191626,628
GSE126030_T_cells,blood,trrust,7,819,RELA,CDK4,PRNP,Activation,0.030476796355552234,0.25,0,0.3623392,0.32443628,0.2224113475177493,0.2216737588652669,0.20494032,0.1807092198581698,829
GSE126030_T_cells,blood,trrust,7,706,NFYB,LPIN1,ZNF267,Unknown,0.0038405605327378983,0.25,0,0.2686611,0.26900187,0.2233758865248416,0.2237163120567565,0.12260805,0.1113758865248283,714
GSE126030_T_cells,blood,trrust,7,992,SREBF1,LPIN1,ELOF1,Unknown,0.005165388870595663,0.25,0,0.2686611,0.27513027,0.2233758865248416,0.2232624113475366,0.05214155,0.0503262411347516,1003
GSE126030_T_cells,blood,trrust,7,712,NFYC,LPIN1,YIPF4,Unknown,0.006443225116465275,0.25,0,0.2686611,0.26196545,0.2233758865248416,0.2237163120567565,0.109161556,0.0984397163120608,720
GSE126030_T_cells,blood,trrust,7,1048,STAT3,CDK4,CASP4LP,Activation,0.034599592866919264,0.25,0,0.3623392,0.3262508,0.2224113475177493,0.2242269503546289,0.69830936,0.4604822695035931,1060
GSE126030_T_cells,blood,trrust,7,398,IRF1,CDK4,PRNP,Repression,0.030476796355552234,0.25,0,0.3623392,0.32443628,0.2224113475177493,0.2216737588652669,1.7007551,0.688113475177195,402
GSE126030_T_cells,blood,trrust,7,955,SMAD4,UCP2,MRPL47,Unknown,0.01146903735622417,0.25,0,0.30094633,0.3132601,0.223659574468104,0.2242269503546289,0.0537869,0.0519716312056735,966
GSE126030_T_cells,blood,trrust,7,1036,STAT1,UPP1,GTF2H5,Activation,0.008967755952669906,0.25,0,0.27257586,0.27166736,0.216113475177323,0.2153191489361881,1.4281144,0.6270638297871766,1048
GSE126030_T_cells,blood,trrust,7,931,SATB1,CDK4,CASP4LP,Activation,0.034599592866919264,0.25,0,0.3623392,0.3262508,0.2224113475177493,0.2242269503546289,1.4226522,0.5399716312056911,942
GSE126030_T_cells,blood,trrust,7,722,NR3C1,CDK4,PRDX4,Repression,0.03505123067944042,0.25,0,0.3623392,0.32120335,0.2224113475177493,0.221106382978742,0.26423386,0.2095319148936343,731
GSE126030_T_cells,blood,trrust,7,530,MYC,BRD7,YTHDC1,Repression,0.004377887165654722,0.25,0,0.2724623,0.26786673,0.2200851063829972,0.2203120567376072,0.8089884,0.3311205673759182,535
GSE126030_T_cells,blood,trrust,7,665,NFKB1,PTGER4,ESF1,Unknown,0.009419909730035774,0.25,0,0.3076973,0.2995849,0.2204255319149121,0.2198014184397348,0.2344443,0.1794042553191626,673
GSE126030_T_cells,blood,trrust,7,864,RELA,PTGER4,FDFT1,Unknown,0.009086751319560835,0.25,0,0.3076973,0.3097984,0.2204255319149121,0.221219858156047,0.20494032,0.1807092198581698,874
GSE126030_T_cells,blood,trrust,7,1222,XBP1,PRNP,AK2,Unknown,0.020205281206852502,0.25,0,0.32443628,0.31082004,0.2216737588652669,0.2201418439716497,1.8358511,0.704340425531791,1235
GSE126030_T_cells,blood,trrust,7,525,MTF1,PRNP,PTGER4,Activation,0.01910717360936031,0.25,0,0.32443628,0.3076973,0.2216737588652669,0.2204255319149121,0.05599964,0.0528226950354608,530
GSE126030_T_cells,blood,trrust,7,988,SREBF1,FDFT1,PRDX4,Unknown,0.008915625225851279,0.25,0,0.3097984,0.32120335,0.221219858156047,0.221106382978742,0.05214155,0.0503262411347516,999
GSE126030_T_cells,blood,trrust,7,214,ETS1,IL2RB,PSMD11,Activation,0.0270692470450795,0.25,0,0.35048056,0.32222515,0.2177588652482452,0.2191773049645574,0.4792279,0.3447375886525156,218
GSE126030_T_cells,blood,trrust,7,994,SREBF2,FDFT1,AK2,Unknown,0.012158803936205349,0.25,0,0.3097984,0.31082004,0.221219858156047,0.2201418439716497,0.13406985,0.1136453900709278,1005
GSE126030_T_cells,blood,trrust,7,225,ETS1,WAS,SECISBP2,Unknown,0.006472142461990203,0.25,0,0.2574829,0.25612128,0.2173617021276777,0.2167943262411528,0.4792279,0.3447375886525156,229
