tf,target,mode,pmid,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
DNMT1,MBD2,Repression,15618232,0.1716879432624241,0.0622978723404253,0.21526648,0.06955971,-0.009979753745010736,0.4342642055172549,160
DNMT1,MGMT,Unknown,18555750,0.1716879432624241,0.120510638297879,0.21526648,0.12936018,0.03628610762252476,1.0894508160101404,161
DNMT1,RASSF1,Unknown,24247422,0.1716879432624241,0.1198865248227016,0.21526648,0.12947366,0.036373903754360976,1.0824263981588518,162
DNMT1,RB1,Repression,17934516,0.1716879432624241,0.1020141843971676,0.21526648,0.109275,0.020746795750527826,0.8812726142355979,163
DNMT1,RGS10,Unknown,24475290,0.1716879432624241,0.5356595744681062,0.21526648,0.99772346,0.7081131873952826,5.761965853998484,164
DNMT1,RUNX3,Unknown,22274925,0.1716879432624241,0.3294184397163435,0.21526648,0.5016945,0.32435019861538156,3.440715045868624,165
DNMT1,TP53,Unknown,24006445,0.1716879432624241,0.1293049645390148,0.21526648,0.14933354,0.051738907655766615,1.188431249369202,166
DR1,TBP,Repression,16858867,0.2200851063829972,0.0514609929078012,0.26582357,0.053276252,-0.022577785339278917,0.3122947682812645,167
DRAP1,TBP,Unknown,15509807,0.6055035460992518,0.0514609929078012,1.2262763,0.053276252,-0.022577785339278917,0.3122947682812645,168
E2F3,CUX1,Unknown,18347061,0.055432624113475,0.0663829787234045,0.058836468,0.06995677,-0.00967256012404766,0.48024221327114147,169
E2F4,CUX1,Unknown,18347061,0.2363687943262616,0.0663829787234045,0.32750267,0.06995677,-0.00967256012404766,0.48024221327114147,170
E2F4,HCFC1,Activation,14532282,0.2363687943262616,0.0735886524822706,0.32750267,0.0796587,-0.0021664627910746317,0.5613423102814694,171
E2F4,LTBP4,Unknown,23741501,0.2363687943262616,0.0600851063829785,0.32750267,0.06388598,-0.014369351445778427,0.40935945131723606,172
E2F4,MYC,Unknown,17132729,0.2363687943262616,0.3311205673759182,0.32750267,0.8089884,0.5620944333427895,3.4598725490994107,173
EHMT2,RUNX3,Activation,18850007,0.0923120567375919,0.3294184397163435,0.098835476,0.5016945,0.32435019861538156,3.440715045868624,174
EHMT2,SIAH1,Repression,21847359,0.0923120567375919,0.0598581560283686,0.098835476,0.06212713,-0.01573012185889206,0.40680511755313187,175
EIF2AK2,CD4,Unknown,8995707,0.2360851063829991,0.1014468085106427,0.3357833,0.12345944,0.031720878974558095,0.8748867798253357,176
ELF1,FLI1,Activation,19829305,0.2481702127659793,0.1251631205673831,0.3010609,0.13645296,0.04177358249003716,1.1418146581742892,177
ELF2,VCP,Activation,18544453,0.1085957446808563,0.2472624113475394,0.11506205,0.36404306,0.21785333596394027,2.5160462232626806,178
ELK1,CITED2,Unknown,16740701,0.1042836879432671,0.1751489361702259,0.1169344,0.2149266,0.10248632520336179,1.704406669718375,179
ELK1,DAP3,Unknown,19536094,0.1042836879432671,0.2687092198581803,0.1169344,0.33476695,0.1952032724002138,2.757430763970586,180
ELK1,EIF2AK1,Activation,19133234,0.1042836879432671,0.1586382978723516,0.1169344,0.18230033,0.07724434157413977,1.5185788883797495,181
ELK1,MCL1,Unknown,9880563,0.1042836879432671,0.5070070921986273,0.1169344,0.80339533,0.5577672399070368,5.4394812162805675,182
ELK1,PSEN1,Activation,12750007,0.1042836879432671,0.052255319148936,0.1169344,0.05384364,-0.022138813964144192,0.32123493645563084,183
ELK1,SRF,Unknown,15531578,0.1042836879432671,0.0579858156028366,0.1169344,0.06399954,-0.014281493420299744,0.3857318639992687,184
ELK1,ZFP36,Unknown,22433566,0.1042836879432671,0.4287659574468518,0.1169344,0.7166857,0.4906825544386735,4.5588746511055085,185
ELK4,MCL1,Unknown,21846680,0.1341843971631288,0.5070070921986273,0.14887953,0.80339533,0.5577672399070368,5.4394812162805675,186
ENO1,MYC,Repression,10681589;9119380,0.9109219858153014,0.3311205673759182,6.9647617,0.8089884,0.5620944333427895,3.4598725490994107,187
EP300,CREBBP,Unknown,9651310,0.0803971631205693,0.076652482269505,0.08499188,0.08119055,-0.0009813155884546639,0.5958258160968843,188
EP300,DNMT1,Activation,19275888,0.0803971631205693,0.1716879432624241,0.08499188,0.21526648,0.10274928034337322,1.665453079815777,189
EP300,EIF2AK1,Activation,19133234,0.0803971631205693,0.1586382978723516,0.08499188,0.18230033,0.07724434157413977,1.5185788883797495,190
EP300,HINFP,Activation,17826007,0.0803971631205693,0.0549787234042551,0.08499188,0.05741804,-0.019373406018820035,0.35188694162488454,191
EP300,MDM2,Unknown,11591713,0.0803971631205693,0.0588936170212764,0.08499188,0.062978216,-0.01507166170150784,0.39594919905568765,192
EP300,MGMT,Unknown,22675172,0.0803971631205693,0.120510638297879,0.08499188,0.12936018,0.03628610762252476,1.0894508160101404,193
EP300,MYC,Repression,19279113,0.0803971631205693,0.3311205673759182,0.08499188,0.8089884,0.5620944333427895,3.4598725490994107,194
EP300,NFKB1,Unknown,9560267,0.0803971631205693,0.1794042553191626,0.08499188,0.2344443,0.11758659452253514,1.7523004277953407,195
EP300,PARP1,Unknown,17065349,0.0803971631205693,0.2643404255319386,0.08499188,0.35956192,0.21438641000151024,2.708259839011568,196
EP300,PCNA,Repression,10618724,0.0803971631205693,0.0830638297872362,0.08499188,0.10604122,0.01824491546140788,0.6679857449328448,197
EP300,RELA,Unknown,21146504,0.0803971631205693,0.1807092198581698,0.08499188,0.20494032,0.09476023465495319,1.7669878469389426,198
EP300,S100A4,Unknown,17143014,0.0803971631205693,0.3668652482269863,0.08499188,1.0475209,0.7466399992330185,3.8621801169459196,199
EP300,TRIM22,Activation,23670564,0.0803971631205693,0.3143829787234339,0.08499188,0.41760677,0.2592939999117466,3.27149043399668,200
EP300,YY1,Unknown,11486036,0.0803971631205693,0.2540141843971856,0.08499188,0.3112751,0.17702832034102534,2.5920376527447986,201
EP300,ZEB1,Unknown,16804902,0.0803971631205693,0.0680283687943267,0.08499188,0.072509915,-0.007697267076664987,0.4987611330609016,202
ERF,ETS2,Repression,7588608,0.0548652482269501,0.0740425531914905,0.057928655,0.0833466,0.0006867567594963677,0.5664509778096789,203
ERF,UTRN,Repression,17507653,0.0548652482269501,0.0549219858156026,0.057928655,0.058098894,-0.018846649343236516,0.35124835818385813,204
ESRRA,DAP3,Unknown,19536094,0.110070921985821,0.2687092198581803,0.12998445,0.33476695,0.1952032724002138,2.757430763970586,205
ESRRA,PNRC1,Unknown,10894149,0.110070921985821,0.7729929078012355,0.12998445,1.9116168,1.415165532856012,8.433160387808485,206
ETS1,ATXN2,Unknown,22914732,0.3447375886525156,0.0899290780141874,0.4792279,0.0971334,0.011353197633655682,0.7452543412970158,207
ETS1,BAX,Repression,17213822,0.3447375886525156,0.4111773049645802,0.4792279,0.6606856,0.44735692734630905,4.360913784387385,208
ETS1,CASP1,Activation,16103071,0.3447375886525156,0.1602836879432738,0.4792279,0.19024418,0.08339026422030789,1.5370978081695097,209
ETS1,CD6,Unknown,19446338,0.3447375886525156,0.3152907801418738,0.4792279,0.46152306,0.29327073930721437,3.2817077690531,210
ETS1,CD8A,Activation,8413295,0.3447375886525156,0.2567943262411576,0.4792279,0.5473597,0.3596800181388866,2.6233282413550834,211
ETS1,CSNK2A1,Unknown,19027835,0.3447375886525156,0.1297588652482347,0.4792279,0.15228449,0.05402197070865782,1.1935399168974117,212
ETS1,CSNK2B,Unknown,11389726,0.3447375886525156,0.4209361702128083,0.4792279,0.6508709,0.43976358318757675,4.470750136243892,213
ETS1,CTSB,Unknown,10701774,0.3447375886525156,0.1479148936170312,0.4792279,0.18332127,0.07803421276586404,1.397886618025797,214
ETS1,CXCR4,Unknown,21741415,0.3447375886525156,0.5386666666666852,0.4792279,1.1732808,0.8439367278205216,5.79581077637284,215
ETS1,ECE1,Activation,11723240;9595399,0.3447375886525156,0.0598581560283686,0.4792279,0.06519099,-0.013359703666367196,0.40680511755313187,216
ETS1,FLI1,Activation,19829305,0.3447375886525156,0.1251631205673831,0.4792279,0.13645296,0.04177358249003716,1.1418146581742892,217
ETS1,IL2RB,Activation,8413220,0.3447375886525156,0.2177588652482452,0.4792279,0.35048056,0.20736042938984145,2.183982833929055,218
ETS1,LCK,Activation,7970721,0.3447375886525156,0.5491631205673854,0.4792279,0.9517152,0.6725179524594781,5.913948712962573,219
ETS1,MDM2,Repression,11424091,0.3447375886525156,0.0588936170212764,0.4792279,0.062978216,-0.01507166170150784,0.39594919905568765,220
ETS1,NDRG1,Repression,18381358,0.3447375886525156,0.0555460992907799,0.4792279,0.059233632,-0.01796873599244722,0.3582727760351455,221
ETS1,PARP1,Activation,11973649;24448423,0.3447375886525156,0.2643404255319386,0.4792279,0.35956192,0.21438641000151024,2.708259839011568,222
ETS1,RHOC,Activation,21732343,0.3447375886525156,0.0519716312056735,0.4792279,0.05599966,-0.020470764826309086,0.3180420192504993,223
ETS1,SQSTM1,Unknown,9762895,0.3447375886525156,0.3210780141844276,0.4792279,0.4219214,0.26263210199409165,3.346843280037772,224
ETS1,TAF12,Unknown,18567809,0.3447375886525156,0.1542127659574575,0.4792279,0.1768531,0.07302998024860036,1.4687693799797061,225
ETS1,TGFBR2,Activation,14976186,0.3447375886525156,0.1269219858156103,0.4792279,0.14343233,0.047173315382650474,1.1616107448461017,226
ETS1,TNFSF14,Activation,12215452,0.3447375886525156,0.0614468085106381,0.4792279,0.08022637,-0.0017272732408502077,0.4246854539018634,227
ETS1,TP53,Unknown,10510472,0.3447375886525156,0.1293049645390148,0.4792279,0.14933354,0.051738907655766615,1.188431249369202,228
ETS1,WAS,Unknown,10066431,0.3447375886525156,0.2173617021276777,0.4792279,0.2574829,0.1354108804136344,2.1795127498418707,229
ETS2,APP,Unknown,12890557,0.0740425531914905,0.058496453900709,0.0833466,0.06388601,-0.014369328235662504,0.3914791149685044,230
ETS2,FLI1,Activation,19829305,0.0740425531914905,0.1251631205673831,0.0833466,0.13645296,0.04177358249003716,1.1418146581742892,231
ETS2,ICAM1,Activation,9572487,0.0740425531914905,0.0744397163120579,0.0833466,0.08595649,0.002705951741149802,0.5709210618968621,232
ETS2,LCK,Activation,7970721,0.0740425531914905,0.5491631205673854,0.0833466,0.9517152,0.6725179524594781,5.913948712962573,233
ETS2,MDM2,Activation,12750288,0.0740425531914905,0.0588936170212764,0.0833466,0.062978216,-0.01507166170150784,0.39594919905568765,234
ETS2,MYC,Unknown,22108824,0.0740425531914905,0.3311205673759182,0.0833466,0.8089884,0.5620944333427895,3.4598725490994107,235
ETS2,PDE7A,Unknown,12737631,0.0740425531914905,0.0916312056737621,0.0833466,0.10014048,0.01367968681344121,0.7644118445278023,236
ETS2,TP53,Unknown,10510472,0.0740425531914905,0.1293049645390148,0.0833466,0.14933354,0.051738907655766615,1.188431249369202,237
ETV7,ETS1,Unknown,22615925,0.1341843971631288,0.3447375886525156,0.1707245,0.4792279,0.3069684522679051,3.6131325749456997,238
ETV7,ETS2,Unknown,22615925,0.1341843971631288,0.0740425531914905,0.1707245,0.0833466,0.0006867567594963677,0.5664509778096789,239
ETV7,ETV6,Unknown,22615925,0.1341843971631288,0.2796028368794582,0.1707245,0.3869664,0.23558844858965847,2.8800387846476174,240
EWSR1,ATF1,Unknown,9569031,0.2830070921986075,0.1667517730496575,0.38997468,0.19098194,0.08396104739111762,1.6098963204464964,241
EWSR1,TGFBR2,Repression,10508522,0.2830070921986075,0.1269219858156103,0.38997468,0.14343233,0.047173315382650474,1.1616107448461017,242
FLI1,EP300,Unknown,24058639,0.1251631205673831,0.0803971631205693,0.13645296,0.08499188,0.0019596614104260136,0.6379723232046142,243
FLI1,EYA3,Activation,22723308,0.1251631205673831,0.066212765957447,0.13645296,0.07211278,-0.008004518722917867,0.4783264629480626,244
FLI1,FLI1,Activation,19829305,0.1251631205673831,0.1251631205673831,0.13645296,0.13645296,0.04177358249003716,1.1418146581742892,245
FLI1,HDAC1,Unknown,24058639,0.1251631205673831,0.2310354609929276,0.13645296,0.2919253,0.1620579503039748,2.3334113591291867,246
