tf,target,mode,pmid,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
ATF4,IRF7,Repression,21148039,0.3417126322452294,0.1421466678723209,0.55799824,0.16719463,0.21210437404326643,1.7160207920932973,36
ATF4,MAP1LC3B,Activation,20038797;20514020,0.3417126322452294,0.3097929288362414,0.55799824,0.40509352,0.6192961441953113,4.027136147305637,37
ATF4,MCL1,Unknown,22128141,0.3417126322452294,0.3135907405732881,0.55799824,0.41323143,0.6332251288082198,4.079491511339573,38
ATF4,SIGMAR1,Activation,22079628,0.3417126322452294,0.0586852337462698,0.55799824,0.06320639,0.03411634088936778,0.5654493396332163,39
ATF4,SIRT2,Repression,21801305,0.3417126322452294,0.093588932091509,0.55799824,0.0988347,0.09509835983206147,1.0466200662308243,40
ATF6,ATP2A2,Unknown,11595740,0.0690840039786597,0.0554299665430869,0.07261086,0.06004152,0.02869929578419263,0.5205733133184138,41
ATF6,DDIT3,Unknown,17455323,0.0690840039786597,0.0709829098471831,0.07261086,0.07532365,0.054856448372814094,0.7349809946002492,42
ATF6,DNAJC3,Activation,12601012,0.0690840039786597,0.12876390270368,0.07261086,0.1529985,0.18780603745158014,1.5315304616879974,43
ATF6,HSPA5,Unknown,12713871,0.0690840039786597,0.2642191879916805,0.07261086,0.44099292,0.6807421653742934,3.398871778898399,44
ATF6,NUCB1,Activation,17686766,0.0690840039786597,0.1735238267474451,0.07261086,0.1999276,0.2681306799946468,2.1485758235165338,45
ATF6,RTN3,Activation,17191123,0.0690840039786597,0.1104078126412874,0.07261086,0.117824495,0.12760161464285294,1.278479535523971,46
ATF6,XBP1,Unknown,20003459;24269637,0.0690840039786597,0.3354733701057955,0.07261086,0.54226434,0.8540800433930231,4.381158132677968,47
ATM,BAX,Activation,16214353,0.1260511800343609,0.4275250926846903,0.14278096,0.6769006,1.0845257467590663,5.650152432357667,48
ATM,BCL2,Repression,16214353,0.1260511800343609,0.0994664978750337,0.14278096,0.11927093,0.1300773572915886,1.1276462248547732,49
ATM,CDKN1A,Unknown,12420214,0.1260511800343609,0.0531693643186543,0.14278096,0.05931813,0.02746112920590263,0.4894094061553563,50
ATM,CFLAR,Activation,19351839,0.1260511800343609,0.2920698073966899,0.14278096,0.4160351,0.6380239378746354,3.782811115147267,51
ATM,DUSP1,Activation,17178844,0.1260511800343609,0.0708020616692285,0.14278096,0.08102051,0.06460729045412174,0.7324878820272048,52
ATM,FAS,Activation,19502594,0.1260511800343609,0.1533592549055065,0.14278096,0.18482736,0.24228485341125786,1.8705937716220622,53
ATM,MCL1,Activation,20164679,0.1260511800343609,0.3135907405732881,0.14278096,0.41323143,0.6332251288082198,4.079491511339573,54
ATM,PCNA,Unknown,22362778,0.1260511800343609,0.084365675015824,0.14278096,0.09467497,0.08797849549787073,0.9194713250055493,55
ATM,PMAIP1,Repression,20368352,0.1260511800343609,0.2058956506013197,0.14278096,0.33104107,0.49254671632031866,2.5948429740915158,56
ATM,TERF1,Repression,17694070,0.1260511800343609,0.1080567863278775,0.14278096,0.117372304,0.12682763686709778,1.2460690720743914,57
BATF,CD2,Unknown,22592317,0.3524730988335285,0.6487024143231744,0.72708714,1.6377969,2.7292121315065967,8.699229109191206,58
BCL3,CTCF,Repression,21912613,0.0969346233836692,0.091509178045031,0.10805822,0.09901552,0.09540785440716812,1.0179492716408112,59
BCL3,NFKB1,Repression,11387332,0.0969346233836692,0.0955782620490096,0.10805822,0.12225483,0.1351846510791161,1.0740443045343138,60
BCL3,RELA,Unknown,7896265,0.0969346233836692,0.1214395514965184,0.10805822,0.13220173,0.15220993362047378,1.4305594024796915,61
BDP1,MYC,Unknown,12734418,0.1332851071525451,0.1900714350302917,0.15236571,0.40753916,0.6234821430486673,2.3766956239501154,62
BDP1,RB1,Unknown,12734418,0.1332851071525451,0.0717063025590015,0.15236571,0.07604706,0.056094649183442875,0.7449534448924272,63
BDP1,TP53,Unknown,12734418,0.1332851071525451,0.1031738855231031,0.15236571,0.11601565,0.12450556489886012,1.178755032602187,64
BIN1,MYC,Unknown,9797456,0.1736142508364224,0.1900714350302917,0.19748588,0.40753916,0.6234821430486673,2.3766956239501154,65
BRD7,BRD2,Activation,12600283,0.1416041233384571,0.2279591283117818,0.16375877,0.28058398,0.4061835063287923,2.8990027080029575,66
BRD7,BRD3,Activation,12600283,0.1416041233384571,0.0865358531512793,0.16375877,0.09386114,0.08658553028351922,0.9493886758820848,67
BTF3,ATM,Activation,17312387,0.8234017542273245,0.1260511800343609,2.6221185,0.14278096,0.17031752290155713,1.4941337730923285,68
BTF3,NFKB1,Repression,17312387,0.8234017542273245,0.0955782620490096,2.6221185,0.12225483,0.1351846510791161,1.0740443045343138,69
BTF3,RRAS2,Repression,17312387,0.8234017542273245,0.0620309250384301,2.6221185,0.06772772,0.04185512590909422,0.6115719222345423,70
BTG2,HRAS,Repression,20197462,0.2328420291165562,0.1102269644633328,0.31376973,0.12424461,0.1385903922341637,1.2759864229509266,71
CBFB,RUNX1,Unknown,24648201,0.1755131567049458,0.0603128673478613,0.22578958,0.065105364,0.03736665695655376,0.5878873527906182,72
CBFB,RUNX3,Unknown,24648201,0.1755131567049458,0.3071706302558996,0.22578958,0.45048568,0.6969901341984797,3.99098601499649,73
CDC5L,PLRG1,Unknown,11544257,0.0875305181300296,0.0890677276426438,0.0963931,0.09639314,0.09091934437582111,0.984292251904709,74
CEBPB,BCL2L1,Unknown,19043455,0.3232661180938596,0.105524911836513,0.4915372,0.13129713,0.15066160493647054,1.2111654960517668,75
CEBPB,CDKN1A,Activation,15041706,0.3232661180938596,0.0531693643186543,0.4915372,0.05931813,0.02746112920590263,0.4894094061553563,76
CEBPB,CSRP1,Activation,14522018,0.3232661180938596,0.0573288724116103,0.4915372,0.059408553,0.027615898744476185,0.5467509953353825,77
CEBPB,DDIT3,Unknown,16757577,0.3232661180938596,0.0709829098471831,0.4915372,0.07532365,0.054856448372814094,0.7349809946002492,78
CEBPB,FURIN,Activation,8132667,0.3232661180938596,0.1334659553304998,0.4915372,0.19206047,0.25466516701677516,1.5963513885871572,79
CEBPB,GFER,Repression,20690902,0.3232661180938596,0.1069716972601498,0.4915372,0.11782428,0.12760124664521083,1.2311103966361228,80
CEBPB,HSF1,Unknown,11801594,0.3232661180938596,0.1398860656478883,0.4915372,0.15679619,0.19430622798878153,1.6848568849302399,82
CEBPB,IRF4,Activation,19717648,0.3232661180938596,0.1206257346957227,0.4915372,0.18699703,0.2459984973376578,1.4193403959009911,83
CEBPB,MAD1L1,Unknown,21345218,0.3232661180938596,0.0528980920517224,0.4915372,0.055339474,0.020651194197521323,0.48566973729578944,84
CEBPB,PCK2,Activation,8093246,0.3232661180938596,0.0518130029839948,0.4915372,0.056334138,0.02235367794961665,0.4707110618575225,85
CEBPB,PRDM1,Activation,19717648,0.3232661180938596,0.1775024866624465,0.4915372,0.26105356,0.37275490860976596,2.2034243001235154,86
CEBPB,TOP1,Unknown,8524227,0.3232661180938596,0.148747626367664,0.4915372,0.18591228,0.24414182086189776,1.8070194010094247,87
CEBPB,XBP1,Activation,19717648,0.3232661180938596,0.3354733701057955,0.4915372,0.54226434,0.8540800433930231,4.381158132677968,88
CEBPD,CASP8,Unknown,24810056,0.093588932091509,0.1493805949905051,0.13003108,0.16791826,0.21334295140962203,1.8157452950150803,89
CEBPD,DDIT3,Activation,20971808,0.093588932091509,0.0709829098471831,0.13003108,0.07532365,0.054856448372814094,0.7349809946002492,90
CEBPD,GAPDH,Unknown,12842822,0.093588932091509,0.9473731802152074,0.13003108,6.6319346,11.277262819956897,12.816604523574352,91
CEBPD,SOD1,Activation,20385105,0.093588932091509,0.5807034994122423,0.13003108,1.0924168,1.795730313559908,7.761818781726439,92
CHD4,RNF8,Unknown,22531782,0.1331946830635678,0.0525363956958132,0.15272728,0.055158626,0.02034165169714036,0.48068351214970045,94
CNBP,MYC,Unknown,23774591,0.4455194863911737,0.1900714350302917,0.7297972,0.40753916,0.6234821430486673,2.3766956239501154,95
COPS5,CDKN1B,Repression,16951171,0.1069716972601498,0.1434126051180031,0.11854774,0.16204068,0.20328278591490173,1.7334725801046091,96
CREB1,AQP3,Unknown,18495115,0.1137535039334476,0.11266841486572,0.12686683,0.15760984,0.19569888511208383,1.309643442687029,97
CREB1,BCL2,Activation,17290286,0.1137535039334476,0.0994664978750337,0.12686683,0.11927093,0.1300773572915886,1.1276462248547732,98
CREB1,CASP8,Activation,18342014,0.1137535039334476,0.1493805949905051,0.12686683,0.16791826,0.21334295140962203,1.8157452950150803,99
CREB1,CD4,Unknown,9765424,0.1137535039334476,0.0595894746360429,0.12686683,0.06700434,0.04061697644697361,0.5779149024984402,101
CREB1,CXCR4,Unknown,11874984,0.1137535039334476,0.5187629984627895,0.12686683,1.07857,1.7720298961139027,6.9079277254586655,102
CREB1,GSK3A,Unknown,11579131,0.1137535039334476,0.0537119088525182,0.12686683,0.055972442,0.02173459294885471,0.4968887438744911,103
CREB1,JUN,Repression,8647095,0.1137535039334476,0.212225336829731,0.12686683,0.31331745,0.46221066808864275,2.6821019141480775,104
CREB1,NOLC1,Activation,21266110,0.1137535039334476,0.1162853784248121,0.12686683,0.1586943,0.1975550652189313,1.35950569414792,105
CREB1,ODC1,Unknown,1356108,0.1137535039334476,0.1763269735057415,0.12686683,0.307531,0.45230648224567266,2.1872190683987247,106
CREB1,POLD2,Unknown,10978529,0.1137535039334476,0.1354552852880004,0.12686683,0.17379534,0.22340226109587225,1.623775626890647,107
CREB1,PPP2CA,Activation,17526027,0.1137535039334476,0.1885342255176775,0.12686683,0.22868316,0.31734918361235315,2.3555041670792356,108
CREB1,SLC20A1,Activation,11722845,0.1137535039334476,0.0610362600596797,0.12686683,0.06483408,0.03690232266657903,0.5978598030827962,109
CREB1,SLC39A1,Unknown,19026724,0.1137535039334476,0.1157428338909483,0.12686683,0.12948905,0.14756686457943685,1.3520263564287867,110
CREB1,STMN1,Unknown,23000483,0.1137535039334476,0.1624920878922141,0.12686683,0.19386964,0.2577617730362735,1.9964959565608134,111
CREB1,UXT,Activation,17761951,0.1137535039334476,0.4383759833619667,0.12686683,0.67256045,1.077097072496545,5.799739186740342,112
CREB1,XPC,Unknown,21507255,0.1137535039334476,0.0849986436386651,0.12686683,0.093137704,0.08534728497084998,0.928197219011205,113
CREB3,CXCR4,Activation,20473547,0.0848177954607105,0.5187629984627895,0.09178135,1.07857,1.7720298961139027,6.9079277254586655,114
CREBBP,CDKN1A,Activation,15286705,0.067365946288091,0.0531693643186543,0.07098314,0.05931813,0.02746112920590263,0.4894094061553563,115
CREBBP,CREB1,Activation,19564345,0.067365946288091,0.1137535039334476,0.07098314,0.12686683,0.1430786284068003,1.3246021181252958,116
CREBBP,EP300,Unknown,15154850,0.067365946288091,0.0725201193597973,0.07098314,0.07604709,0.05609470053195108,0.7561724514711289,117
CREBBP,IRF1,Activation,18497060,0.067365946288091,0.4330409621123058,0.07098314,0.7370306,1.187445273366536,5.726192365835527,118
CREBBP,PCK2,Unknown,10085123;11997389,0.067365946288091,0.0518130029839948,0.07098314,0.056334138,0.02235367794961665,0.4707110618575225,119
CREBBP,PSMC5,Activation,22771340,0.067365946288091,0.3080748711456726,0.07098314,0.43212938,0.665571180161149,4.003451577861713,120
CREBBP,RARA,Unknown,21110951,0.067365946288091,0.0657383126864995,0.07098314,0.071887374,0.04897486016039751,0.662680729981956,121
CREBBP,TP53,Unknown,15154850,0.067365946288091,0.1031738855231031,0.07098314,0.11601565,0.12450556489886012,1.178755032602187,123
CREBBP,TRIM22,Unknown,23670564,0.067365946288091,0.1177321638484489,0.07098314,0.1339197,0.15515044017503615,1.3794505947322762,124
CREM,CD247,Repression,16237091,0.3177502486662441,0.2822135816981638,0.6042047,0.3606962,0.5433049391888198,3.6469364799163357,126
CREM,CREB1,Repression,11988318,0.3177502486662441,0.1137535039334476,0.6042047,0.12686683,0.1430786284068003,1.3246021181252958,127
CREM,DUSP1,Repression,21325296,0.3177502486662441,0.0708020616692285,0.6042047,0.08102051,0.06460729045412174,0.7324878820272048,128
CREM,G6PD,Repression,17273168,0.3177502486662441,0.1015462519215116,0.6042047,0.11673897,0.1257436116639643,1.156317019444785,129
CREM,GPX4,Unknown,15225122,0.3177502486662441,0.5830545257256522,0.6042047,1.130754,1.8613489145154358,7.794229245176019,130
CREM,ZAP70,Unknown,16237091,0.3177502486662441,0.1099556921964009,0.6042047,0.12144131,0.133792216466016,1.27224675409136,131
CTCF,ATXN7,Unknown,21689595,0.091509178045031,0.0816529523465049,0.09901552,0.0870792,0.07497744689286127,0.8820746364098804,132
CTCF,BBC3,Unknown,20818159,0.091509178045031,0.1107695089971966,0.09901552,0.1260529,0.14168549203075473,1.2834657606700604,133
CTCF,PBXIP1,Unknown,22187427,0.091509178045031,0.1569762184645986,0.09901552,0.18238546,0.23810525600525786,1.9204560230829537,134
CTCF,MYC,Activation,19568426,0.091509178045031,0.1900714350302917,0.09901552,0.40753916,0.6234821430486673,2.3766956239501154,135
CTCF,RAD21,Unknown,19826084,0.091509178045031,0.1846459896916535,0.09901552,0.22072554,0.303728786417573,2.3019022467587775,136
CTCF,RBL2,Unknown,21325284,0.091509178045031,0.0923229948458267,0.09901552,0.09964857,0.09649139351109061,1.0291682782195113,137
CTNNB1,CD44,Unknown,17724465,0.206257346957229,0.6215751876299834,0.25454244,1.2188531,2.0121408264819105,8.325262223234517,138
CTNNB1,JUN,Activation,20300972,0.206257346957229,0.212225336829731,0.25454244,0.31331745,0.46221066808864275,2.6821019141480775,139
CTNNB1,MYC,Activation,20300972;21533051,0.206257346957229,0.1900714350302917,0.25454244,0.40753916,0.6234821430486673,2.3766956239501154,140
CTNNB1,RB1,Repression,16628468,0.206257346957229,0.0717063025590015,0.25454244,0.07604706,0.056094649183442875,0.7449534448924272,141
CTNNB1,STARD7,Activation,21622533,0.206257346957229,0.1155619857129937,0.25454244,0.12994114,0.1483406694818811,1.3495332438557421,142
CTNNB1,TCF7,Unknown,17724465,0.206257346957229,0.1912469481869966,0.25454244,0.23790464,0.3331328249930325,2.3929008556749047,143
CTNNB1,VIM,Activation,12750294,0.206257346957229,0.769599421285829,0.25454244,2.7404866,4.616594501686749,10.365874864271516,144
DDB2,BCL2,Repression,20013802,0.1736142508364224,0.0994664978750337,0.20888016,0.11927093,0.1300773572915886,1.1276462248547732,145
DDB2,SOD2,Repression,18431487,0.1736142508364224,0.1471199927660726,0.20888016,0.18527956,0.24305884659156549,1.784581387852024,146
DDB2,XPA,Unknown,24953096,0.1736142508364224,0.1007324351207159,0.20888016,0.10950506,0.11336192876489498,1.145098012866085,147
DDIT3,ATF2,Repression,16164412,0.0709829098471831,0.057238448322633,0.07532365,0.060131945,0.028854068746000053,0.5455044390488603,148
DDIT3,ATG5,Activation,20038797,0.0709829098471831,0.0993760737860564,0.07532365,0.10760607,0.11011158531183796,1.126399668568251,149
DDIT3,MAP1LC3B,Activation,20038797,0.0709829098471831,0.3097929288362414,0.07532365,0.40509352,0.6192961441953113,4.027136147305637,150
DDIT3,MCL1,Unknown,22253918,0.0709829098471831,0.3135907405732881,0.07532365,0.41323143,0.6332251288082198,4.079491511339573,151
DDIT3,RTN3,Activation,17191123,0.0709829098471831,0.1104078126412874,0.07532365,0.117824495,0.12760161464285294,1.278479535523971,152
DDIT3,SIRT2,Repression,21801305,0.0709829098471831,0.093588932091509,0.07532365,0.0988347,0.09509835983206147,1.0466200662308243,153
DEDD,CFLAR,Unknown,17193921,0.0562437833438827,0.2920698073966899,0.058323465,0.4160351,0.6380239378746354,3.782811115147267,154
DEDD,FADD,Unknown,17193921,0.0562437833438827,0.0792115019441177,0.058323465,0.084637664,0.07079847251542748,0.8484176166737782,155
DEK,BCL2,Activation,17685435,0.3406275431775018,0.0994664978750337,0.46214974,0.11927093,0.1300773572915886,1.1276462248547732,156
DEK,BIRC3,Unknown,16829531,0.3406275431775018,0.3914458811827463,0.46214974,0.66975766,1.072299769653037,5.152776474035271,157
DEK,PRDX5,Repression,19229864,0.3406275431775018,0.4372908942942391,0.46214974,0.6601726,1.0558938185852804,5.784780511302076,158
DMAP1,ATM,Unknown,23318425,0.0815625282575276,0.1260511800343609,0.087983444,0.14278096,0.17031752290155713,1.4941337730923285,159
DMAP1,BAX,Unknown,24559687,0.0815625282575276,0.4275250926846903,0.087983444,0.6769006,1.0845257467590663,5.650152432357667,160
DMAP1,CDKN1A,Unknown,24559687,0.0815625282575276,0.0531693643186543,0.087983444,0.05931813,0.02746112920590263,0.4894094061553563,161
DMAP1,DNMT1,Unknown,20864525,0.0815625282575276,0.1298489917714076,0.087983444,0.14684984,0.1772818868367409,1.5464891371262646,162
DNMT1,BAG1,Unknown,18413740,0.1298489917714076,0.1992042680169993,0.14684984,0.24296875,0.3418006414554997,2.5025978088888667,163
DNMT1,CASP8,Repression,20398055,0.1298489917714076,0.1493805949905051,0.14684984,0.16791826,0.21334295140962203,1.8157452950150803,164
DNMT1,CXCR4,Repression,19932585,0.1298489917714076,0.5187629984627895,0.14684984,1.07857,1.7720298961139027,6.9079277254586655,165
DNMT1,HDAC1,Unknown,24475290,0.1298489917714076,0.1811194502215386,0.14684984,0.21086934,0.2868587475326812,2.253286551584407,166
DNMT1,MBD2,Repression,15618232,0.1298489917714076,0.0504566416493352,0.14684984,0.053259723,0.017091457154757128,0.45201271755968736,168
DNMT1,MGMT,Unknown,18555750,0.1298489917714076,0.0911474816891218,0.14684984,0.09693575,0.09184808484368207,1.0129630464947224,169
DNMT1,RASSF1,Unknown,24247422,0.1298489917714076,0.0859028845284382,0.14684984,0.09187181,0.08318055935609468,0.9406627818764287,170
DNMT1,RB1,Repression,17934516,0.1298489917714076,0.0717063025590015,0.14684984,0.07604706,0.056094649183442875,0.7449534448924272,171
DNMT1,RGS10,Unknown,24475290,0.1298489917714076,0.4168550501853685,0.14684984,0.64769447,1.0345360398966648,5.503058790548036,172
DNMT1,RUNX3,Unknown,22274925,0.1298489917714076,0.3071706302558996,0.14684984,0.45048568,0.6969901341984797,3.99098601499649,173
DNMT1,TP53,Unknown,24006445,0.1298489917714076,0.1031738855231031,0.14684984,0.11601565,0.12450556489886012,1.178755032602187,174
DNMT3A,CDKN1A,Unknown,24957603,0.0649244958857038,0.0531693643186543,0.07396725,0.05931813,0.02746112920590263,0.4894094061553563,175
E2F4,LTBP4,Unknown,23741501,0.1642101455827829,0.0636585586400215,0.19558777,0.06890332,0.043867302783861244,0.6340099353919428,176
E2F4,MYC,Unknown,17132729,0.1642101455827829,0.1900714350302917,0.19558777,0.40753916,0.6234821430486673,2.3766956239501154,177
EAPP,CDKN1A,Unknown,21258403,0.2137625463423451,0.0531693643186543,0.25418139,0.05931813,0.02746112920590263,0.4894094061553563,178
EHMT2,CDKN1A,Unknown,16287849,0.0519034270729721,0.0531693643186543,0.05434481,0.05931813,0.02746112920590263,0.4894094061553563,179
EHMT2,RUNX3,Activation,18850007,0.0519034270729721,0.3071706302558996,0.05434481,0.45048568,0.6969901341984797,3.99098601499649,180
EHMT2,SIAH1,Repression,21847359,0.0519034270729721,0.0507279139162671,0.05434481,0.05271718,0.016162831365231164,0.45575238641925414,181
EIF2AK2,CD4,Unknown,8995707,0.1020887964553755,0.0595894746360429,0.114659466,0.06700434,0.04061697644697361,0.5779149024984402,182
ELF1,FLI1,Activation,19829305,0.2145763631431409,0.0586852337462698,0.2530966,0.06067449,0.029782697958759895,0.5654493396332163,183
ELF2,VCP,Activation,18544453,0.0837327063929829,0.229225065557464,0.08924939,0.3160306,0.4668545415896414,2.916454496014269,184
ELK4,MCL1,Unknown,21846680,0.0779455646984355,0.3135907405732881,0.082377,0.41323143,0.6332251288082198,4.079491511339573,185
ENO1,MYC,Repression,10681589;9119380,0.7402115923682054,0.1900714350302917,2.8638303,0.40753916,0.6234821430486673,2.3766956239501154,186
EP300,CDKN1A,Activation,21245169,0.0725201193597973,0.0531693643186543,0.07604709,0.05931813,0.02746112920590263,0.4894094061553563,187
EP300,CREBBP,Unknown,9651310,0.0725201193597973,0.067365946288091,0.07604709,0.07098314,0.047427157928194304,0.6851187431393579,188
EP300,DNMT1,Activation,19275888,0.0725201193597973,0.1298489917714076,0.07604709,0.14684984,0.1772818868367409,1.5464891371262646,189
EP300,EIF2AK1,Activation,19133234,0.0725201193597973,0.0992856496970791,0.07604709,0.10733484,0.10964734344917798,1.125153112281729,190
EP300,MDM2,Unknown,11591713,0.0725201193597973,0.0596798987250202,0.07604709,0.06456279,0.03643797810690264,0.5791614587849624,191
EP300,MGMT,Unknown,22675172,0.0725201193597973,0.0911474816891218,0.07604709,0.09693575,0.09184808484368207,1.0129630464947224,192
EP300,MYC,Repression,19279113,0.0725201193597973,0.1900714350302917,0.07604709,0.40753916,0.6234821430486673,2.3766956239501154,193
EP300,NFKB1,Unknown,9560267,0.0725201193597973,0.0955782620490096,0.07604709,0.12225483,0.1351846510791161,1.0740443045343138,194
EP300,PARP1,Unknown,17065349,0.0725201193597973,0.1997468125508631,0.07604709,0.24468738,0.3447422776772425,2.5100771466080003,195
EP300,PCNA,Repression,10618724,0.0725201193597973,0.084365675015824,0.07604709,0.09467497,0.08797849549787073,0.9194713250055493,196
EP300,RELA,Unknown,21146504,0.0725201193597973,0.1214395514965184,0.07604709,0.13220173,0.15220993362047378,1.4305594024796915,197
EP300,TRIM22,Activation,23670564,0.0725201193597973,0.1177321638484489,0.07604709,0.1339197,0.15515044017503615,1.3794505947322762,199
EP300,YY1,Unknown,11486036,0.0725201193597973,0.2028212315760914,0.07604709,0.23609658,0.3300381188683376,2.552460060349758,200
EP300,ZEB1,Unknown,16804902,0.0725201193597973,0.0610362600596797,0.07604709,0.064924516,0.037057114456172796,0.5978598030827962,201
ESRRA,AHR,Unknown,10620335,0.0808391355457092,0.0573288724116103,0.090063274,0.062573396,0.03303289763599396,0.5467509953353825,202
ESRRA,DAP3,Unknown,19536094,0.0808391355457092,0.1544443439732341,0.090063274,0.1818433,0.23717728576501998,1.885552447060329,203
ESRRA,PNRC1,Unknown,10894149,0.0808391355457092,0.4119721493805942,0.090063274,0.58738285,0.9313056494205365,5.435744751075832,204
ETS1,ATXN2,Unknown,22914732,0.2859209693462333,0.0707116375802512,0.3929772,0.074871525,0.05408258356377695,0.7312413257406826,205
ETS1,BAX,Repression,17213822,0.2859209693462333,0.4275250926846903,0.3929772,0.6769006,1.0845257467590663,5.650152432357667,206
ETS1,CASP1,Activation,16103071,0.2859209693462333,0.0863550049733247,0.3929772,0.09340907,0.0858117596134138,0.9468955633090402,207
ETS1,CD6,Unknown,19446338,0.2859209693462333,0.2681074238177045,0.3929772,0.35454807,0.5327816957309588,3.4524736992188583,208
ETS1,CD8A,Activation,8413295,0.2859209693462333,0.2254272538204173,0.3929772,0.35174638,0.5279862756660847,2.8640991319803333,209
