tf,target,mode,source_db,weight,confidence,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
TP53,AEBP2,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.0607659574468083,0.14933354,0.06502073,-0.013491428810942764,0.41702245260954973,2953
TP53,AEN,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.056851063829787,0.14933354,0.0622974,-0.015598388977611191,0.3729601951787466,2954
TP53,AKT1,Repression,DoRothEA_AB,-1.0,A,0.1293049645390148,0.0530496453900707,0.14933354,0.05662377,-0.019987909311325804,0.33017510462999605,2955
TP53,ALKBH2,Unknown,TRRUST,,,0.1293049645390148,0.0683687943262416,0.14933354,0.07614105,-0.0048879649337753685,0.5025926337070585,2956
TP53,ANK3,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.0872056737588679,0.14933354,0.09764414,0.011748342120561145,0.7146023361277577,2957
TP53,ANKRD11,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.2230354609929266,0.14933354,0.27819344,0.15143401488877814,2.243371093944491,2958
TP53,ANXA2,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.1920567375886676,0.14933354,0.31881726,0.18286346727167269,1.8947045351441836,2959
TP53,AQP3,Unknown,TRRUST,,,0.1293049645390148,0.0663829787234045,0.14933354,0.07999924,-0.0019029970285128902,0.48024221327114147,2960
TP53,ARHGEF3,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.1404822695035551,0.14933354,0.16266765,0.06205511561733396,1.314232187251364,2961
TP53,ARID1B,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.0580425531914891,0.14933354,0.060878962,-0.016695792657991034,0.3863704474402949,2962
TP53,ARID3A,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.0661560283687945,0.14933354,0.07353124,-0.006907098021786349,0.4776878795070362,2963
TP53,ASAP1,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.0713758865248235,0.14933354,0.07829705,-0.0032199312693508785,0.5364375560814472,2964
TP53,ASCC3,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.0708085106382986,0.14933354,0.07772969,-0.003658880981710749,0.530051721671185,2965
TP53,ATP2A2,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.0830638297872362,0.14933354,0.09906259,0.012845755084987358,0.6679857449328448,2966
