result_source,dataset,condition,edge_set,score_definition,metric,n_repeats,n_positive_mean,n_negative_mean,random_auprc_baseline,auroc_mean,auroc_sd,auprc_mean,auprc_sd,enrichment_at_5pct_mean,enrichment_at_5pct_sd,median_difference_mean,median_difference_sd,cliffs_delta_mean,cliffs_delta_sd,positive_median_mean,negative_median_mean,auroc_ci95_low,auroc_ci95_high,auprc_ci95_low,auprc_ci95_high,enrichment_at_5pct_ci95_low,enrichment_at_5pct_ci95_high,median_difference_ci95_low,median_difference_ci95_high,cliffs_delta_ci95_low,cliffs_delta_ci95_high,dataset_role,analysis_group,run_dir,context_level,context_label
server_nygc,NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,codetection_odds_ratio,10,5061.0,5061.0,0.5,0.5184044891408008,0.0033968692789671,0.5162239897155594,0.0026601043851175,1.0548323471400394,0.0125021583947452,0.0436163663864135,0.0090876722508577,0.0368089782816014,0.0067937385579342,1.504441738128662,1.4608253717422486,0.5159745152434735,0.5208344630381282,0.5143210656731108,0.518126913758008,1.0458888417930454,1.063775852487033,0.0371154372827289,0.0501172954900982,0.0319490304869469,0.041668926076256,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,coexpression_probability,10,5061.0,5061.0,0.5,0.5047912620739485,0.0010037639322714,0.5021062244637663,0.0006388927961845,0.9861932938856016,0.0089182511283698,0.0010397858917713,0.0005215085305446,0.0095825241478971,0.002007527864543,0.077705793082714,0.0766660071909427,0.504073212613052,0.505509311534845,0.5016491880898523,0.5025632608376803,0.9798135613519028,0.9925730264193005,0.000666721162933,0.0014128506206096,0.008146425226104,0.0110186230696902,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,mutual_information,10,5061.0,5061.0,0.5,0.5086240456823903,0.0019311207864966,0.5053722604617359,0.0013216378685275,1.03905325443787,0.0171646746846345,0.0005135763436555,0.0002109520853428,0.0172480913647806,0.0038622415729934,0.0166307967156171,0.0161172203719615,0.5072426050915413,0.5100054862732393,0.5044268176853163,0.5063177032381555,1.0267743858637872,1.0513321230119526,0.0003626703125804,0.0006644823747306,0.0144852101830826,0.0200109725464785,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,pearson,10,5061.0,5061.0,0.5,0.5273667793133219,0.0021920361421608,0.5192164898382452,0.0016134174551836,1.0331360946745562,0.0109146645467177,0.0062167558819055,0.0005851950603394,0.0547335586266438,0.0043840722843216,0.0416129864752292,0.0353962305933237,0.5257986911209295,0.5289348675057143,0.5180623205194952,0.5203706591569952,1.025328214014906,1.0409439753342065,0.0057981325541624,0.0066353792096487,0.0515973822418591,0.0578697350114286,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,spearman,10,5061.0,5061.0,0.5,0.5235521168517452,0.0016970672945155,0.5163271969817762,0.0015577533304128,1.0291913214990138,0.0159371874042085,0.005877124890685,0.0007638662270874,0.0471042337034904,0.0033941345890311,0.0605676397681236,0.0546905148774385,0.5223381080427473,0.5247661256607431,0.5152128473790948,0.5174415465844576,1.017790544427953,1.0405920985700747,0.0053306879099141,0.006423561871456,0.0446762160854945,0.0495322513214863,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,trrust,formal_abs,codetection_odds_ratio,10,2548.0,2548.0,0.5,0.5060594128063012,0.0041647025243056,0.5139827573180288,0.0031306436934666,1.0807843137254902,0.0191403976133052,0.0251630067825317,0.0080857747807273,0.0121188256126022,0.0083294050486113,1.5739732384681702,1.5488102316856385,0.503080164094301,0.5090386615183013,0.5117432297318306,0.516222284904227,1.0670920981101342,1.0944765293408465,0.0193787919531613,0.0309472216119021,0.0061603281886019,0.0180773230366026,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,trrust,formal_abs,coexpression_probability,10,2548.0,2548.0,0.5,0.502023418804788,0.0011025033638499,0.5020345188633246,0.000663644526141,1.007843137254902,0.0118371047557351,-0.000310019031167,0.0004691445973132,0.0040468376095759,0.0022050067276997,0.0750228725373745,0.0753328915685415,0.5012347354096219,0.502812102199954,0.5015597761684519,0.5025092615581973,0.9993753826214028,1.0163108918884012,-0.0006456248587454,2.558679641135941e-05,0.002469470819244,0.0056242043999077,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,trrust,formal_abs,mutual_information,10,2548.0,2548.0,0.5,0.5061986930987828,0.001685191951317,0.510245723481694,0.0013837492892941,1.0776470588235294,0.0237318812400736,6.692148745059966e-05,0.0001543753649956,0.0123973861975656,0.0033703839026342,0.0146336648613214,0.0145667433738708,0.5049931793985525,0.5074042067990132,0.5092558488714904,0.5112355980918974,1.0606702936871963,1.0946238239598625,-4.351199600796553e-05,0.0001773549709091,0.0099863587971048,0.0148084135980264,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,trrust,formal_abs,pearson,10,2548.0,2548.0,0.5,0.5318504724978991,0.0042376543228221,0.5288144510445976,0.0026169874890527,1.1113725490196078,0.0206022361357861,0.0045471359044313,0.000870700396103,0.0637009449957981,0.0084753086456443,0.0353380143642425,0.0307908784598112,0.5288190372130285,0.5348819077827697,0.5269423709715122,0.5306865311176829,1.0966345971218074,1.1261105009174082,0.0039242743630633,0.0051699974457993,0.0576380744260569,0.0697638155655393,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,trrust,formal_abs,spearman,10,2548.0,2548.0,0.5,0.5227567131791734,0.0032470528300722,0.5223827571502033,0.0023637817248527,1.0611764705882352,0.0104901451752882,0.0041611030697822,0.001061855023795,0.0455134263583467,0.0064941056601445,0.0552928037941455,0.0511317007243633,0.5204339115131883,0.5250795148451585,0.5206918095691654,0.5240737047312413,1.0536722727926475,1.0686806683838226,0.00340149774539,0.0049207083941744,0.0408678230263766,0.0501590296903168,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,10,1041.0,1041.0,0.5,0.5235240813486626,0.0048355909530079,0.5229247579431396,0.0039989296722226,1.1428571428571428,0.0491807409042211,0.0643268823623657,0.0190597483293923,0.0470481626973251,0.0096711819060158,1.685283899307251,1.6209570169448853,0.5200649079660665,0.5269832547312586,0.5200640959856966,0.5257854199005827,1.107675360211444,1.1780389255028416,0.0506923597692169,0.0779614049555145,0.0401298159321331,0.0539665094625171,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,coexpression_probability,10,1041.0,1041.0,0.5,0.5056563232168877,0.0016720684075068,0.5032302989874065,0.0010945982341331,0.9695238095238096,0.030383456797474,0.0008605115115642,0.0007612396413044,0.0113126464337752,0.0033441368150135,0.0819094479084014,0.0810489363968372,0.5044601975343526,0.5068524488994228,0.5024472705813758,0.5040133273934371,0.9477887938770247,0.9912588251705942,0.0003159534770722,0.0014050695460562,0.008920395068705,0.0137048977988454,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,mutual_information,10,1041.0,1041.0,0.5,0.5119573933657598,0.0031500053519397,0.5080210939293381,0.0020966400647133,1.0895238095238096,0.0281091347570522,4.801284521818161e-05,0.0003398436807828,0.0239147867315197,0.0063000107038795,0.0167538952082395,0.0167058823630213,0.5097040152834622,0.5142107714480575,0.5065212479797486,0.5095209398789277,1.0694157458550009,1.1096318731926185,-0.0001950966787741,0.0002911223692105,0.0194080305669243,0.028421542896115,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,pearson,10,1041.0,1041.0,0.5,0.5400840284179569,0.0040009875244879,0.5293543318338583,0.0015132106681545,1.106666666666667,0.0166780006813506,0.0088180165737867,0.0013720661695042,0.0801680568359139,0.0080019750489759,0.0495585501194,0.0407405335456132,0.5372218943616843,0.5429461624742294,0.5282718461322328,0.5304368175354838,1.0947359437017807,1.1185973896315526,0.0078364995640079,0.0097995335835654,0.0744437887233688,0.085892324948459,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,spearman,10,1041.0,1041.0,0.5,0.5307904263339489,0.0039117911477142,0.5228075174807744,0.0022053457306628,1.100952380952381,0.0308443372736282,0.0079690966755151,0.0019849797315191,0.0615808526678976,0.0078235822954285,0.0703000575304031,0.0623309608548879,0.5279920995217874,0.5335887531461104,0.5212299081823316,0.5243851267792171,1.0788876712741606,1.1230170906306012,0.006549127716397,0.0093890656346332,0.0559841990435746,0.0671775062922207,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,trrust_dorothea_union,formal_abs,codetection_odds_ratio,10,6568.0,6568.0,0.5,0.5125904653333403,0.0018340468761854,0.514205371765591,0.0016490327983765,1.0465753424657531,0.0163491702170454,0.0336559951305389,0.005631798796232,0.0251809306666805,0.0036680937523708,1.5077268481254578,1.474070852994919,0.5112784672346203,0.5139024634320603,0.5130257247651301,0.5153850187660519,1.0348798506443957,1.058270834287111,0.0296272489687189,0.0376847412923589,0.0225569344692404,0.0278049268641205,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,trrust_dorothea_union,formal_abs,coexpression_probability,10,6568.0,6568.0,0.5,0.5032984281093436,0.0005124270480824,0.5017109127166428,0.0003721690171447,0.9908675799086758,0.0038639132957198,0.0005647134035825,0.0003080677080508,0.006596856218687,0.0010248540961648,0.0759686976671218,0.0754039842635393,0.5029318598817009,0.5036649963369862,0.5014446790400467,0.5019771463932389,0.9881035028485806,0.993631656968771,0.0003443350411274,0.0007850917660377,0.0058637197634016,0.0073299926739723,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,trrust_dorothea_union,formal_abs,mutual_information,10,6568.0,6568.0,0.5,0.507350644749355,0.0008475787870313,0.5073290214179168,0.0007110307988632,1.036834094368341,0.0134769824177647,0.0004287609830498,9.724200210718503e-05,0.01470128949871,0.0016951575740627,0.0157731883227825,0.0153444273397326,0.5067443234107132,0.5079569660879968,0.506820380625605,0.5078376622102286,1.0271932419243914,1.0464749468122905,0.0003591982452938,0.0004983237208058,0.0134886468214263,0.0159139321759936,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,trrust_dorothea_union,formal_abs,pearson,10,6568.0,6568.0,0.5,0.526163703088907,0.0014181434465526,0.5210270889015792,0.0009252581126297,1.0395738203957383,0.0114127061179117,0.0049781594425439,0.000573280973364,0.0523274061778141,0.0028362868931052,0.0378220956772565,0.0328439362347126,0.5251492243807843,0.5271781817970298,0.5203651991209208,0.5216889786822376,1.031409662258683,1.0477379785327936,0.0045680589391967,0.0053882599458912,0.0502984487615685,0.0543563635940597,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
server_nygc,NYGC_multimodal_PBMC,all,trrust_dorothea_union,formal_abs,spearman,10,6568.0,6568.0,0.5,0.5220954265949698,0.0013005571299223,0.5178783183570909,0.0010057895325743,1.0337899543378994,0.0129311272020895,0.0047853106632828,0.0004233186022377,0.0441908531899395,0.0026011142598447,0.0566781312227249,0.051892820559442,0.5211650640704939,0.5230257891194456,0.517158819869029,0.5185978168451527,1.0245395831921336,1.043040325483665,0.0044824867777539,0.0050881345488118,0.0423301281409878,0.0460515782388911,normal broad PBMC validation,Original dataset contexts,,Tissue contexts,"NYGC
PBMC"
,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,formal_abs,codetection_odds_ratio,10,89.0,89.0,0.5,0.4576063628329757,0.0123330441495753,0.522279828731808,0.0084052138830015,1.2666666666666666,0.1499885683801228,-0.0425088167190551,0.0286504640922694,-0.0847872743340487,0.0246660882991506,1.82369863986969,1.8662074565887448,0.448783834529159,0.4664288911367923,0.5162671009345944,0.5282925565290216,1.159371308462006,1.3739620248713271,-0.0630041240662063,-0.022013509371904,-0.102432330941682,-0.0671422177264154,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,formal_abs,coexpression_probability,10,89.0,89.0,0.5,0.4774460295417245,0.0044570474233538,0.5009153282190439,0.0034921650173347,1.1555555555555554,0.0936971158568408,-0.0041971202939748,0.0014156647445304,-0.0451079409165509,0.0089140948467076,0.0339895077049732,0.0381866279989481,0.4742576498872702,0.4806344091961788,0.4984171838571676,0.5034134725809203,1.088528676659526,1.2225824344515848,-0.0052098258454883,-0.0031844147424614,-0.0514847002254594,-0.0387311816076424,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,formal_abs,mutual_information,10,89.0,89.0,0.5,0.4647771745991667,0.0102810338334611,0.5118129974603954,0.0094865215985348,1.3333333333333333,0.1047565601757848,-0.0013479898218065,0.0005522527456562,-0.0704456508016664,0.0205620676669223,0.0034242554102092,0.0047722452320158,0.4574225660460682,0.4721317831522652,0.5050267487214153,0.5185992461993756,1.2583950045677494,1.408271662098917,-0.001743047637243,-0.00095293200637,-0.0851548679078634,-0.0557364336954694,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,formal_abs,pearson,10,89.0,89.0,0.5,0.4553465471531372,0.010324272541114,0.5115645640899379,0.0109826313670266,1.3555555555555556,0.1261436027105659,-0.025314325839281,0.0072173268540515,-0.0893069056937255,0.0206485450822281,0.097400277853012,0.1227146036922931,0.4479610074919147,0.4627320868143597,0.503708062896004,0.5194210652838718,1.2653178582148148,1.4457932528962965,-0.0304772904468438,-0.0201513612317183,-0.1040779850161704,-0.0745358263712806,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,formal_abs,spearman,10,89.0,89.0,0.5,0.4677692210579472,0.0111469143462387,0.5233167363510287,0.0089906001667976,1.4,0.1829494671885699,-0.0086310572922229,0.0049177311406846,-0.0644615578841055,0.0222938286924774,0.0854142531752586,0.0940453104674816,0.4597951989003035,0.4757432432155909,0.5168852484330517,0.5297482242690057,1.2691258352063128,1.530874164793687,-0.0121489902253297,-0.0051131243591162,-0.0804096021993929,-0.0485135135688181,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,trrust,formal_abs,codetection_odds_ratio,10,127.0,127.0,0.5,0.4420794841589683,0.0148219938278151,0.5070223713955715,0.0130273288090531,1.3846153846153846,0.145047544858779,-0.0893548130989074,0.0423294959167961,-0.1158410316820633,0.0296439876556304,1.7404943704605105,1.8298491835594173,0.4314764685142543,0.4526824998036823,0.4977031817659004,0.5163415610252425,1.2808546217091914,1.4883761475215778,-0.1196355103284788,-0.0590741158693361,-0.1370470629714913,-0.0946350003926353,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,trrust,formal_abs,coexpression_probability,10,127.0,127.0,0.5,0.4851385702771406,0.0038253010220675,0.5048482189563664,0.0019191896845555,1.0461538461538462,0.0648672340547359,-0.0002959504723548,0.0006718510301043,-0.0297228594457188,0.007650602044135,0.026814941316843,0.0271108917891979,0.4824021147736571,0.487875025780624,0.5034753133616867,0.5062211245510462,0.9997506223027488,1.0925570700049434,-0.0007765637465113,0.0001846628018016,-0.0351957704526857,-0.024249948438752,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,trrust,formal_abs,mutual_information,10,127.0,127.0,0.5,0.4507719015438031,0.011806687880268,0.4869988144497285,0.0096453510013294,0.7846153846153847,0.048650425541052,-0.0007243436994031,0.000144004435822,-0.0984561969123938,0.023613375760536,0.0023716758005321,0.0030960194999352,0.4423259058322268,0.4592178972553793,0.4800989460005909,0.4938986828988661,0.7498129667270618,0.8194178025037077,-0.0008273582670562,-0.0006213291317499,-0.1153481883355463,-0.0815642054892412,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,trrust,formal_abs,pearson,10,127.0,127.0,0.5,0.4410688821377643,0.0095498082537752,0.484752802217587,0.0087132619950659,0.9076923076923076,0.0873301864919302,-0.0152147680521011,0.0031470033800708,-0.1178622357244714,0.0190996165075505,0.0860086530447006,0.1012234210968017,0.4342373608529032,0.4479004034226253,0.4785197100760424,0.4909858943591315,0.8452200556871793,0.970164559697436,-0.0174659986530908,-0.0129635374511113,-0.1315252782941935,-0.1041991931547493,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,trrust,formal_abs,spearman,10,127.0,127.0,0.5,0.451261702523405,0.0128678166778787,0.4906446041292608,0.012173342267002,0.9846153846153848,0.0794458122298956,-0.0070721589028835,0.0020677913793551,-0.0974765949531898,0.0257356333557575,0.0742650404572486,0.0813371993601322,0.4420566209983527,0.4604667840484573,0.4819363196700365,0.4993528885884851,0.9277832741877174,1.041447495043052,-0.0085513677461744,-0.0055929500595926,-0.1158867580032944,-0.0790664319030853,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,10,48.0,48.0,0.5,0.4426649305555555,0.0152211863328665,0.519368372224094,0.0105764533128841,1.24,0.1264911064067352,-0.1098393321037292,0.0511383885579082,-0.1146701388888888,0.0304423726657331,1.643537163734436,1.7533764958381652,0.4317763497955486,0.4535535113155625,0.5118024333062374,0.5269343111419507,1.1495137134903604,1.3304862865096396,-0.1464215315179148,-0.0732571326895436,-0.1364473004089028,-0.0928929773688748,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,formal_abs,coexpression_probability,10,48.0,48.0,0.5,0.4695746527777777,0.0045103169479515,0.5034887246912462,0.0020846480444336,0.8,0.0,-0.0024169314652681,0.0007518808293719,-0.0608506944444444,0.0090206338959031,0.0278687058016657,0.0302856372669339,0.4663481664010256,0.4728011391545298,0.5019974573161801,0.5049799920663123,0.8,0.8,-0.0029547946090127,-0.0018790683215235,-0.0673036671979485,-0.0543977216909402,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,formal_abs,mutual_information,10,48.0,48.0,0.5,0.4778645833333333,0.0130127932996347,0.5217127240005949,0.0123753279098633,0.96,0.2065591117977288,-0.0010086175054311,0.0004507716850069,-0.0442708333333333,0.0260255865992694,0.0024723201058804,0.0034809376113116,0.4685557917807063,0.4871733748859604,0.5128599477168465,0.5305655002843432,0.8122365128880652,1.1077634871119348,-0.0013310801433087,-0.0006861548675535,-0.0628884164385875,-0.0256532502280791,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,formal_abs,pearson,10,48.0,48.0,0.5,0.4651475694444444,0.0123645873148662,0.5152058777476194,0.014451417540409,0.96,0.2065591117977288,-0.0158798478543758,0.00622901020258,-0.0697048611111111,0.0247291746297323,0.0910794697701931,0.1069593176245689,0.4563024765195013,0.4739926623693876,0.5048679564092836,0.5255437990859552,0.8122365128880652,1.1077634871119348,-0.0203358133200405,-0.0114238823887111,-0.0873950469609973,-0.0520146752612249,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,formal_abs,spearman,10,48.0,48.0,0.5,0.4822916666666667,0.0160906689037965,0.5293418066710249,0.0134693804044859,1.28,0.2529822128134704,-0.0082401938736438,0.0053406044376501,-0.0354166666666666,0.032181337807593,0.076382502913475,0.0846226967871189,0.4707810955449395,0.4938022377883938,0.5197063923797737,0.5389772209622762,1.0990274269807208,1.4609725730192793,-0.0120606321400778,-0.0044197556072098,-0.0584378089101209,-0.0123955244232123,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,formal_abs,codetection_odds_ratio,10,168.0,168.0,0.5,0.4514048327664398,0.0086191921467547,0.5089429388815466,0.0077816758114806,1.2941176470588236,0.0,-0.0634815394878387,0.0236495340424251,-0.0971903344671201,0.0172383842935094,1.8091800212860107,1.8726615607738493,0.4452390341405267,0.457570631392353,0.5033762633499198,0.5145096144131734,1.2941176470588236,1.2941176470588236,-0.080399396987648,-0.0465636819880294,-0.1095219317189465,-0.0848587372152938,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,formal_abs,coexpression_probability,10,168.0,168.0,0.5,0.4853582057823128,0.0026485753562864,0.5026095054783251,0.0010704430407083,1.0588235294117647,0.0554593553871802,-0.0004954935982823,0.0008936669166548,-0.0292835884353741,0.0052971507125729,0.031074839644134,0.0315703332424163,0.4834635291102575,0.4872528824543682,0.5018437566567254,0.5033752542999247,1.0191502965358674,1.098496762287662,-0.0011347843987327,0.000143797202168,-0.0330729417794848,-0.0254942350912634,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,formal_abs,mutual_information,10,168.0,168.0,0.5,0.4525882227891157,0.0066933453682287,0.4934246780315627,0.0037884124123478,1.0941176470588236,0.0568289284164292,-0.0008311694022268,0.0001918831233241,-0.0948235544217687,0.0133866907364574,0.0027284077368676,0.0035595771390944,0.4478000919560276,0.4573763536222037,0.4907146110497932,0.4961347450133322,1.0534646806582466,1.134770613459401,-0.0009684343196324,-0.0006939044848211,-0.1043998160879449,-0.0852472927555925,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,formal_abs,pearson,10,168.0,168.0,0.5,0.4428411989795918,0.0076024782453594,0.488374659756618,0.0056860283278972,1.1176470588235294,0.062005444317027,-0.0139285828918218,0.0037733174793125,-0.1143176020408163,0.0152049564907188,0.0931937508285045,0.1071223337203264,0.4374027136644198,0.4482796842947639,0.4843071201248147,0.4924421993884212,1.0732910360246866,1.1620030816223723,-0.0166278516089996,-0.011229314174644,-0.1251945726711604,-0.1034406314104722,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,formal_abs,spearman,10,168.0,168.0,0.5,0.453172831632653,0.0071977431865816,0.4992482156888925,0.0053388476951246,1.2,0.0928012514996018,-0.0076532643288373,0.0034321704013459,-0.0936543367346938,0.0143954863731632,0.0784341916441917,0.0860874559730291,0.4480238763368588,0.4583217869284473,0.4954290341203561,0.503067397257429,1.1336139838587185,1.2663860161412817,-0.0101084911278462,-0.0051980375298285,-0.1039522473262823,-0.0833564261431053,,Adult tissues,adult_tissue__adultcolon,Tissue contexts,"Adult
colon"
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,codetection_odds_ratio,10,766.0,766.0,0.5,0.6048517612090887,0.0055575617385746,0.5857932700711632,0.0044434634114081,1.2675324675324675,0.0544835765283195,0.1021621823310852,0.0101121408542506,0.2097035224181772,0.0111151234771492,1.402148962020874,1.2999867796897888,0.6008761210391416,0.6088274013790358,0.5826146078334649,0.5889719323088616,1.2285572648019387,1.3065076702629963,0.0949283925370318,0.1093959721251385,0.2017522420782829,0.2176548027580714,,Adult tissues,adult_tissue__adultkidney,Tissue contexts,"Adult
kidney"
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,coexpression_probability,10,766.0,766.0,0.5,0.5246052021623979,0.001232675736998,0.5161893753462844,0.0009029434129922,1.0363636363636364,0.0082137082082295,0.0009883324615657,0.0002128509998466,0.0492104043247959,0.0024653514739961,0.0165012199431657,0.0155128874816,0.5237233990611362,0.5254870052636597,0.515543448540116,0.5168353021524528,1.0304879034734,1.0422393692538727,0.0008360680288865,0.0011405968942449,0.0474467981222725,0.0509740105273194,,Adult tissues,adult_tissue__adultkidney,Tissue contexts,"Adult
kidney"
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,mutual_information,10,766.0,766.0,0.5,0.5794135892943574,0.0049400424288935,0.5648666922070897,0.0038253811080229,1.2285714285714284,0.0548264595635933,0.000246301741572,1.6169486605077596e-05,0.1588271785887149,0.009880084857787,0.0007154630147852,0.0004691612732131,0.5758796958271497,0.582947482761565,0.562130179413565,0.5676032050006145,1.1893509420936823,1.2677919150491743,0.0002347347876634,0.0002578686954807,0.1517593916542995,0.1658949655231303,,Adult tissues,adult_tissue__adultkidney,Tissue contexts,"Adult
kidney"
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,pearson,10,766.0,766.0,0.5,0.5863365692042348,0.0041026198636857,0.5693793209791405,0.0041303237414404,1.2103896103896103,0.0576911904725808,0.0083769528195261,0.0003641161035175,0.1726731384084696,0.0082052397273715,0.041176876053214,0.0327999232336878,0.583401731752249,0.5892714066562207,0.5664246653668812,0.5723339765913997,1.1691198188724243,1.2516594019067964,0.0081164798503064,0.0086374257887459,0.1668034635044979,0.1785428133124412,,Adult tissues,adult_tissue__adultkidney,Tissue contexts,"Adult
kidney"
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,spearman,10,766.0,766.0,0.5,0.584031863329902,0.0050908133286073,0.5707187201200125,0.0039273646314832,1.3012987012987014,0.0449049436532985,0.0079274176619946,0.0005475203005456,0.1680637266598041,0.0101816266572146,0.0389740969985723,0.0310466793365776,0.5803901148583673,0.5876736118014366,0.5679092527086871,0.5735281875313378,1.2691756397449032,1.3334217628524996,0.0075357452338501,0.0083190900901392,0.1607802297167348,0.1753472236028734,,Adult tissues,adult_tissue__adultkidney,Tissue contexts,"Adult
kidney"
,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,codetection_odds_ratio,10,446.0,446.0,0.5,0.6098850771179795,0.0096556157029699,0.6037493404250232,0.0100888392804684,1.346666666666667,0.0890122600639988,0.1125825643539428,0.0086107752234544,0.2197701542359589,0.0193112314059398,1.3939268589019775,1.281344294548035,0.6029778657436358,0.6167922884923231,0.5965322195726945,0.6109664612773518,1.2829911317154388,1.4103422016178946,0.1064227868322394,0.1187423418756463,0.2059557314872716,0.2335845769846462,,Adult tissues,adult_tissue__adultkidney,Tissue contexts,"Adult
kidney"
